,region,sector,Carbon Stressor
2162,DE,Nickel ores and concentrates,647768.3131671012
2163,DE,Non Secondary Products,208919.6879561947
2164,DE,Non-specified Petroleum Products,626873.1471191207
2165,DE,Nuclear fuel,45072.848256176396
2166,DE,Office machinery and computers (30),21672.661264302802
2167,DE,Oil seeds,1422241.5887815198
2168,DE,Oil/hazardous waste for treatment: incineration,610413.4844209297
2169,DE,Other Bituminous Coal,7915133.083591193
2170,DE,Other Hydrocarbons,19982.75331420706
2171,DE,Other Liquid Biofuels,563771.5513775398
2172,DE,Other business services (74),95176.92184950032
2173,DE,Other land transportation services,50447.03134165078
2174,DE,Other non-ferrous metal ores and concentrates,513545.6316713315
2175,DE,Other non-ferrous metal products,402796.74708981597
2176,DE,Other non-metallic mineral products,589402.1594262775
2177,DE,Other services (93),36455.421657519575
2178,DE,Other transport equipment (35),12514.753764058025
2179,DE,Other waste for treatment: waste water treatment,1466079.766204462
2180,DE,Oxygen Steel Furnace Gas,1389509.5425147414
2181,DE,P- and other fertiliser,748130.5719857471
2182,DE,Paddy rice,0.0
2183,DE,Paper and paper products,113571.0102619965
2184,DE,Paper and wood waste for treatment: composting and land application,27342.673912737795
2185,DE,Paper for treatment: landfill,254513144.9124829
2186,DE,Paper waste for treatment: biogasification and land application,8709.719169979133
2187,DE,Paper waste for treatment: incineration,23795.190403779434
2188,DE,Paraffin Waxes,627168.3501176521
2189,DE,Patent Fuel,8036800.956992342
2190,DE,Peat,3084530.454172997
2191,DE,Petroleum Coke,622381.5476233292
2192,DE,Pigs,464405.4554797143
2193,DE,Plant-based fibers,0.0
2194,DE,Plastic waste for treatment: incineration,605015.7828216421
2195,DE,Plastic waste for treatment: landfill,76642206.90574382
2196,DE,"Plastics, basic",158519.60518061504
2197,DE,Post and telecommunication services (64),9589.433966350221
2198,DE,Poultry,380184.131319159
2199,DE,Precious metal ores and concentrates,199011.53403228108
2200,DE,Precious metals,145617.78675649423
2201,DE,Printed matter and recorded media (22),86111.18801401311
2202,DE,Private households with employed persons (95),10676.087878196264
2203,DE,Processed rice,6104916.268000755
2204,DE,"Products of forestry, logging and related services (02)",83073.32021117999
2205,DE,Products of meat cattle,70107.93971757087
2206,DE,Products of meat pigs,99289.1891160184
2207,DE,Products of meat poultry,77125.25988635466
2208,DE,Public administration and defence services; compulsory social security services (75),27699.268298000352
2209,DE,Pulp,103613.16374855176
2210,DE,"Radio, television and communication equipment and apparatus (32)",75434.07929725434
2211,DE,Railway transportation services,114698.20471537022
2212,DE,Raw milk,3470715.842327588
2213,DE,Real estate services (70),49329.299648900014
2214,DE,"Recreational, cultural and sporting services (92)",57439.46387947411
2215,DE,Refinery Feedstocks,621455.8108328398
2216,DE,Refinery Gas,621263.4599832025
2217,DE,Renting services of machinery and equipment without operator and of personal and household goods (71),76053.68866776978
2218,DE,Research and development services (73),51146.40439919611
2219,DE,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",5995.746712978131
2220,DE,Retail trade services of motor fuel,68091.09760803383
2221,DE,Rubber and plastic products (25),32675.30631947106
2222,DE,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",28659.913366822184
2223,DE,Sand and clay,1114529.965188721
2224,DE,Sea and coastal water transportation services,2510381.9419279722
2225,DE,Secondary Products,49159.40279078325
2226,DE,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",0.0
2227,DE,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",0.0
2228,DE,"Secondary copper for treatment, Re-processing of secondary copper into new copper",0.0
2229,DE,"Secondary glass for treatment, Re-processing of secondary glass into new glass",0.0
2230,DE,"Secondary lead for treatment, Re-processing of secondary lead into new lead",0.0
2231,DE,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",0.0
2232,DE,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",0.0
2233,DE,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",0.0
2234,DE,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",0.0
2235,DE,Secondary raw materials,49159.40279078325
2236,DE,"Secondary steel for treatment, Re-processing of secondary steel into new steel",0.0
2237,DE,Semiconductivity Downstream Products,63131.94105152804
2238,DE,Semiconductivity Related Products,63684.620036709704
2239,DE,Semiconductivity Upstream Products,146053.1820057806
2240,DE,Services auxiliary to financial intermediation (67),12789.008008727355
2241,DE,Sewage sludge for treatment: biogasification and land application,17305.92788276744
2242,DE,Steam and hot water supply services,15506219.287755258
2243,DE,Stone,235654.4404916432
2244,DE,Sub-Bituminous Coal,0.0
2245,DE,Sugar,109074.05191622219
2246,DE,"Sugar cane, sugar beet",1428525.6829319843
2247,DE,Supporting and auxiliary transport services; travel agency services (63),49097.81504647085
2248,DE,Textiles (17),68177.88674277409
2249,DE,Textiles waste for treatment: incineration,630359.8630340768
2250,DE,Textiles waste for treatment: landfill,219853420.19149816
2251,DE,Tobacco products (16),77461.61669907055
2252,DE,Transmission services of electricity,1264473.8143854565
2253,DE,Transportation services via pipelines,117856.91694780941
2254,DE,Uranium and thorium ores (12),410554.20669848943
2255,DE,"Vegetables, fruit, nuts",154608.7648415787
2256,DE,Wearing apparel; furs (18),71420.24669553175
2257,DE,Wheat,1559186.9827404863
2258,DE,White Spirit & SBP,626101.634874867
2259,DE,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",22203.882764564936
2260,DE,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),33852.320020523235
2261,DE,"Wood material for treatment, Re-processing of secondary wood material into new wood material",0.0
2262,DE,Wood waste for treatment: incineration,21380.81527029602
2263,DE,Wood waste for treatment: landfill,100989614.4905738
2264,DE,"Wool, silk-worm cocoons",156673417.70251974
2265,DE,products of Vegetable oils and fats,32735.62917302195
2266,DK,Additives/Blending Components,75985.91662715121
2267,DK,Air transport services (62),1073288.3859531586
2268,DK,All Products,220705.3382239812
2269,DK,Aluminium and aluminium products,77020.54412730523
2270,DK,Aluminium ores and concentrates,414026825.47666216
2271,DK,Animal products nec,1192807.3251882095
2272,DK,Anthracite,0.0
2273,DK,"Ash for treatment, Re-processing of ash into clinker",0.0
2274,DK,Aviation Gasoline,0.0
2275,DK,BKB/Peat Briquettes,0.0
2276,DK,Basic iron and steel and of ferro-alloys and first products thereof,162824.40891064325
2277,DK,Beverages,107186.95931433688
2278,DK,Biodiesels,117145.12016681384
2279,DK,Biogas,81831.96813003182
2280,DK,Biogasoline,79450.44249597417
2281,DK,Bitumen,284623.7310468989
2282,DK,Blast Furnace Gas,0.0
2283,DK,"Bottles for treatment, Recycling of bottles by direct reuse",0.0
2284,DK,"Bricks, tiles and construction products, in baked clay",597956.7300724398
2285,DK,Cattle,5333365.0023893025
2286,DK,"Cement, lime and plaster",2007123.3794661434
2287,DK,Ceramic goods,836430.0503754847
2288,DK,Cereal grains nec,1489842.444852132
2289,DK,Charcoal,75803.82570686105
2290,DK,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",1238133.8825831593
2291,DK,Chemicals nec,118565.2379601383
2292,DK,Coal Tar,40901.10300950454
2293,DK,Coke Oven Coke,16573.932503430682
2294,DK,Coke oven gas,7188.543748346738
2295,DK,Coking Coal,2113894.31516557
2296,DK,"Collected and purified water, distribution services of water (41)",682320.3433417836
2297,DK,Computer and related services (72),138570.1157075546
2298,DK,Construction work (45),19712.56930156157
2299,DK,Copper ores and concentrates,0.0
2300,DK,Copper products,192567.45144002856
2301,DK,Crops nec,140069.16895052424
2302,DK,"Crude petroleum and services related to crude oil extraction, excluding surveying",976441.5267951852
2303,DK,Dairy products,203361.5848182551
2304,DK,Distribution and trade services of electricity,6745.769960485209
2305,DK,Distribution services of gaseous fuels through mains,9335.288006849642
2306,DK,Education services (80),8090.716062807575
2307,DK,Electrical machinery and apparatus n.e.c. (31),30798.657286125686
2308,DK,Electricity by Geothermal,110604049.93069817
2309,DK,Electricity by biomass and waste,8941.632819033211
2310,DK,Electricity by coal,2662915.949759888
2311,DK,Electricity by gas,10171.85711611595
2312,DK,Electricity by hydro,4718.823813290238
2313,DK,Electricity by nuclear,859263.18574223
2314,DK,Electricity by petroleum and other oil derivatives,729791.3855055774
2315,DK,Electricity by solar photovoltaic,845472.1001358422
2316,DK,Electricity by solar thermal,2220929768.424813
2317,DK,"Electricity by tide, wave, ocean",11631839036.404425
2318,DK,Electricity by wind,23296.22981983639
2319,DK,Electricity nec,101491040.17906564
2320,DK,Ethane,40911.32237730155
2321,DK,Extra-territorial organizations and bodies,0.0
2322,DK,"Fabricated metal products, except machinery and equipment (28)",36895.6377717641
2323,DK,"Financial intermediation services, except insurance and pension funding services (65)",4228.919201304486
2324,DK,Fish and other fishing products; services incidental of fishing (05),370332.45620435185
2325,DK,Fish products,104763.34404261631
2326,DK,Food products nec,59396.94942613349
2327,DK,Food waste for treatment: biogasification and land application,22547.63519595573
2328,DK,Food waste for treatment: composting and land application,3860854.5448093433
2329,DK,Food waste for treatment: incineration,41291.1643317839
2330,DK,Food waste for treatment: landfill,272074329.6856142
2331,DK,Food waste for treatment: waste water treatment,967869.1865799307
2332,DK,Foundry work services,32146.520546965843
2333,DK,Furniture; other manufactured goods n.e.c. (36),55136.63786008833
2334,DK,Gas Coke,0.0
2335,DK,Gas Works Gas,10011.882769807604
2336,DK,Gas/Diesel Oil,1742765.4795003084
2337,DK,Gasoline Type Jet Fuel,0.0
2338,DK,Glass and glass products,610180.5702367207
2339,DK,Health and social work services (85),7578.141876529245
2340,DK,Heavy Fuel Oil,3340485.6239291416
2341,DK,Hotel and restaurant services (55),27697.684842818788
2342,DK,Inert/metal/hazardous waste for treatment: landfill,18453.247638355864
2343,DK,Inland water transportation services,494219.960851054
2344,DK,"Insurance and pension funding services, except compulsory social security services (66)",3491.160844679361
2345,DK,Intert/metal waste for treatment: incineration,3624127.5041254787
2346,DK,Iron ores,727878979.0824904
2347,DK,Kerosene,636954.6626365717
2348,DK,Kerosene Type Jet Fuel,5452976.0668961145
2349,DK,"Lead, zinc and tin and products thereof",187232.4501386786
2350,DK,"Lead, zinc and tin ores and concentrates",0.0
2351,DK,Leather and leather products (19),16276.628758886533
2352,DK,Lignite/Brown Coal,1865312.9773748033
2353,DK,Liquefied Petroleum Gases (LPG),1656036.2182851213
2354,DK,Lubricants,26660.076253842457
2355,DK,Machinery and equipment n.e.c. (29),18093.373528363667
2356,DK,Manure (biogas treatment),0.0
2357,DK,Manure (conventional treatment),0.0
2358,DK,Meat animals nec,1373169.9482798222
2359,DK,Meat products nec,54011.16508626798
2360,DK,"Medical, precision and optical instruments, watches and clocks (33)",10252.840941664706
2361,DK,Membership organisation services n.e.c. (91),4063.7264829508213
2362,DK,Motor Gasoline,1760387.687711761
2363,DK,"Motor vehicles, trailers and semi-trailers (34)",21279.793197989122
2364,DK,N-fertiliser,207262.31668939258
2365,DK,Naphtha,6411860.509478272
2366,DK,Natural Gas Liquids,0.0
2367,DK,"Natural gas and services related to natural gas extraction, excluding surveying",1308853.1846439722
2368,DK,Nickel ores and concentrates,12573973.946439875
2369,DK,Non Secondary Products,220658.4645202121
2370,DK,Non-specified Petroleum Products,806036.6339706233
2371,DK,Nuclear fuel,630755.721962475
2372,DK,Office machinery and computers (30),38134.87083564214
2373,DK,Oil seeds,814656.9093362275
2374,DK,Oil/hazardous waste for treatment: incineration,19808.495359064065
2375,DK,Other Bituminous Coal,2096524.3357705637
2376,DK,Other Hydrocarbons,0.0
2377,DK,Other Liquid Biofuels,15025.305762300928
2378,DK,Other business services (74),9707.98482808503
2379,DK,Other land transportation services,12554.636900677677
2380,DK,Other non-ferrous metal ores and concentrates,651998051.4679571
2381,DK,Other non-ferrous metal products,155998.89710690163
2382,DK,Other non-metallic mineral products,525453.7910395943
2383,DK,Other services (93),11285.41369195342
2384,DK,Other transport equipment (35),14808.546545455518
2385,DK,Other waste for treatment: waste water treatment,2236098.230606016
2386,DK,Oxygen Steel Furnace Gas,7197.537032985303
2387,DK,P- and other fertiliser,142036.68352122966
2388,DK,Paddy rice,0.0
2389,DK,Paper and paper products,28881.2399265645
2390,DK,Paper and wood waste for treatment: composting and land application,0.0
2391,DK,Paper for treatment: landfill,67943414.3491754
2392,DK,Paper waste for treatment: biogasification and land application,16777.89695009466
2393,DK,Paper waste for treatment: incineration,38139.89716124609
2394,DK,Paraffin Waxes,0.0
2395,DK,Patent Fuel,0.0
2396,DK,Peat,16552.44806231213
2397,DK,Petroleum Coke,16552.473177324548
2398,DK,Pigs,880111.7352862367
2399,DK,Plant-based fibers,0.0
2400,DK,Plastic waste for treatment: incineration,3131995.66486994
2401,DK,Plastic waste for treatment: landfill,3148401.924370767
2402,DK,"Plastics, basic",76378.30560819211
2403,DK,Post and telecommunication services (64),2972.6827706588456
2404,DK,Poultry,517480.82425102463
2405,DK,Precious metal ores and concentrates,0.0
2406,DK,Precious metals,719663.8286453827
2407,DK,Printed matter and recorded media (22),32275.209888445494
2408,DK,Private households with employed persons (95),3308.916274898384
2409,DK,Processed rice,135428.04357939877
2410,DK,"Products of forestry, logging and related services (02)",98958.13461717579
2411,DK,Products of meat cattle,41297.93545428632
2412,DK,Products of meat pigs,110015.01828114505
2413,DK,Products of meat poultry,32102.44601212703
2414,DK,Public administration and defence services; compulsory social security services (75),5220.039625702207
2415,DK,Pulp,41203.72379092383
2416,DK,"Radio, television and communication equipment and apparatus (32)",51398.54001061898
2417,DK,Railway transportation services,333802.51815471094
2418,DK,Raw milk,2725732.9540243424
2419,DK,Real estate services (70),3642.817264744919
2420,DK,"Recreational, cultural and sporting services (92)",5475.73170530624
2421,DK,Refinery Feedstocks,17983.12363942311
2422,DK,Refinery Gas,1884927.9073898185
2423,DK,Renting services of machinery and equipment without operator and of personal and household goods (71),23473.39075729366
2424,DK,Research and development services (73),12697.17176487839
2425,DK,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",132520.352435162
2426,DK,Retail trade services of motor fuel,81666.20474903399
2427,DK,Rubber and plastic products (25),10089.672469443221
2428,DK,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",9444.379614960542
2429,DK,Sand and clay,1847125.84578891
2430,DK,Sea and coastal water transportation services,2182533.5683125122
2431,DK,Secondary Products,281518.93577544094
2432,DK,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",0.0
2433,DK,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",0.0
2434,DK,"Secondary copper for treatment, Re-processing of secondary copper into new copper",0.0
2435,DK,"Secondary glass for treatment, Re-processing of secondary glass into new glass",0.0
2436,DK,"Secondary lead for treatment, Re-processing of secondary lead into new lead",0.0
2437,DK,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",0.0
2438,DK,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",0.0
2439,DK,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",0.0
2440,DK,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",0.0
2441,DK,Secondary raw materials,281518.93577544094
2442,DK,"Secondary steel for treatment, Re-processing of secondary steel into new steel",0.0
2443,DK,Semiconductivity Downstream Products,28174.72501311834
2444,DK,Semiconductivity Related Products,37236.21237783348
2445,DK,Semiconductivity Upstream Products,1878134.9501884368
2446,DK,Services auxiliary to financial intermediation (67),16280.127101374988
2447,DK,Sewage sludge for treatment: biogasification and land application,16755.891114088638
2448,DK,Steam and hot water supply services,22463880.622129932
2449,DK,Stone,2246457.196175599
2450,DK,Sub-Bituminous Coal,0.0
2451,DK,Sugar,57057.68352514507
2452,DK,"Sugar cane, sugar beet",1025951.1745351865
2453,DK,Supporting and auxiliary transport services; travel agency services (63),63141.24016611613
2454,DK,Textiles (17),39878.61316876787
2455,DK,Textiles waste for treatment: incineration,3122484.884399889
2456,DK,Textiles waste for treatment: landfill,37655340.96455271
2457,DK,Tobacco products (16),45318.83907640713
2458,DK,Transmission services of electricity,1814898.8903940856
2459,DK,Transportation services via pipelines,106431.38985179187
2460,DK,Uranium and thorium ores (12),9589230493.047707
2461,DK,"Vegetables, fruit, nuts",695874.9782772512
2462,DK,Wearing apparel; furs (18),72866.41542979919
2463,DK,Wheat,1508150.096102656
2464,DK,White Spirit & SBP,40901.131396107
2465,DK,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",2345.666649245761
2466,DK,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),51449.70357167245
2467,DK,"Wood material for treatment, Re-processing of secondary wood material into new wood material",0.0
2468,DK,Wood waste for treatment: incineration,38332.48033224587
2469,DK,Wood waste for treatment: landfill,21123241.677995373
2470,DK,"Wool, silk-worm cocoons",619091795.8561714
2471,DK,products of Vegetable oils and fats,23454.875673071783
2472,EE,Additives/Blending Components,1492435.124794695
2473,EE,Air transport services (62),2054225.9293377341
2474,EE,All Products,1250629.7806657683
2475,EE,Aluminium and aluminium products,19883.368954648948
2476,EE,Aluminium ores and concentrates,10646053.603324454
2477,EE,Animal products nec,9353436.610177929
2478,EE,Anthracite,641434.5337729999
2479,EE,"Ash for treatment, Re-processing of ash into clinker",0.0
2480,EE,Aviation Gasoline,26819978.318399996
2481,EE,BKB/Peat Briquettes,7550194.528760373
2482,EE,Basic iron and steel and of ferro-alloys and first products thereof,15262.066968760619
2483,EE,Beverages,667788.5742784205
2484,EE,Biodiesels,2738556.307230995
2485,EE,Biogas,1481664.684642452
2486,EE,Biogasoline,5597129.433994546
2487,EE,Bitumen,414393862.567
2488,EE,Blast Furnace Gas,95495.16564427089
2489,EE,"Bottles for treatment, Recycling of bottles by direct reuse",0.0
2490,EE,"Bricks, tiles and construction products, in baked clay",3840075.581879135
2491,EE,Cattle,9523527.433267606
2492,EE,"Cement, lime and plaster",3108529.086080548
2493,EE,Ceramic goods,3601258.117928082
2494,EE,Cereal grains nec,4707546.601818717
2495,EE,Charcoal,5411868.5770947905
2496,EE,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",22631306.431382418
2497,EE,Chemicals nec,1057851.8877694805
2498,EE,Coal Tar,22247361.498299997
2499,EE,Coke Oven Coke,1548906.785674259
2500,EE,Coke oven gas,96493.42642295783
2501,EE,Coking Coal,55985.12781862742
2502,EE,"Collected and purified water, distribution services of water (41)",1099198.6505128595
2503,EE,Computer and related services (72),23764.783446083944
2504,EE,Construction work (45),114868.62667942453
2505,EE,Copper ores and concentrates,10610468.899802618
2506,EE,Copper products,31202.13562150618
2507,EE,Crops nec,630446.0851571694
2508,EE,"Crude petroleum and services related to crude oil extraction, excluding surveying",55949.36891423566
2509,EE,Dairy products,384283.1225493404
2510,EE,Distribution and trade services of electricity,369171.42168427416
2511,EE,Distribution services of gaseous fuels through mains,2485526.161709097
2512,EE,Education services (80),20216.626875792677
2513,EE,Electrical machinery and apparatus n.e.c. (31),12510.28054000383
2514,EE,Electricity by Geothermal,912439355913.3872
2515,EE,Electricity by biomass and waste,453179.68784378393
2516,EE,Electricity by coal,73389237.84194754
2517,EE,Electricity by gas,5260041.253954914
2518,EE,Electricity by hydro,184455.39763194896
2519,EE,Electricity by nuclear,99931.79980114728
2520,EE,Electricity by petroleum and other oil derivatives,7865780.231409901
2521,EE,Electricity by solar photovoltaic,18224.102757820205
2522,EE,Electricity by solar thermal,69.8469536627
2523,EE,"Electricity by tide, wave, ocean",3524094.64128
2524,EE,Electricity by wind,1283567.9828563586
2525,EE,Electricity nec,775218.5723165601
2526,EE,Ethane,132523932.064
2527,EE,Extra-territorial organizations and bodies,0.0
2528,EE,"Fabricated metal products, except machinery and equipment (28)",41894.74012599613
2529,EE,"Financial intermediation services, except insurance and pension funding services (65)",10972.510227395569
2530,EE,Fish and other fishing products; services incidental of fishing (05),2941377.8857284836
2531,EE,Fish products,422174.2226108592
2532,EE,Food products nec,199346.28164827326
2533,EE,Food waste for treatment: biogasification and land application,28730.66555797296
2534,EE,Food waste for treatment: composting and land application,665593.5418308047
2535,EE,Food waste for treatment: incineration,35271.73329817537
2536,EE,Food waste for treatment: landfill,265464679.71695825
2537,EE,Food waste for treatment: waste water treatment,519106.27395018056
2538,EE,Foundry work services,11883.106870409374
2539,EE,Furniture; other manufactured goods n.e.c. (36),73750.33766591336
2540,EE,Gas Coke,142689.64651
2541,EE,Gas Works Gas,2317285.3254231415
2542,EE,Gas/Diesel Oil,71946648.01379338
2543,EE,Gasoline Type Jet Fuel,28111738.1885
2544,EE,Glass and glass products,1628989.893814778
2545,EE,Health and social work services (85),24889.487113824605
2546,EE,Heavy Fuel Oil,2298353.3513225545
2547,EE,Hotel and restaurant services (55),50794.3939239121
2548,EE,Inert/metal/hazardous waste for treatment: landfill,135162.80958271175
2549,EE,Inland water transportation services,1719514.1887243576
2550,EE,"Insurance and pension funding services, except compulsory social security services (66)",7058.85074320321
2551,EE,Intert/metal waste for treatment: incineration,193780.82996605546
2552,EE,Iron ores,10792145.3656
2553,EE,Kerosene,1424544406.4599998
2554,EE,Kerosene Type Jet Fuel,2708889665.19
2555,EE,"Lead, zinc and tin and products thereof",40224.259985366436
2556,EE,"Lead, zinc and tin ores and concentrates",10614252.842680035
2557,EE,Leather and leather products (19),18736.162813646402
2558,EE,Lignite/Brown Coal,8720377.778743241
2559,EE,Liquefied Petroleum Gases (LPG),3988362865.1699996
2560,EE,Lubricants,1002177741.0599998
2561,EE,Machinery and equipment n.e.c. (29),21966.71138948699
2562,EE,Manure (biogas treatment),0.0
2563,EE,Manure (conventional treatment),0.0
2564,EE,Meat animals nec,1880533.976496597
2565,EE,Meat products nec,74108.91805674779
2566,EE,"Medical, precision and optical instruments, watches and clocks (33)",7966.209125884769
2567,EE,Membership organisation services n.e.c. (91),28965.49499013287
2568,EE,Motor Gasoline,13016413542.5
2569,EE,"Motor vehicles, trailers and semi-trailers (34)",17691.65922093145
2570,EE,N-fertiliser,291788.79170468816
2571,EE,Naphtha,2049472956.6899998
2572,EE,Natural Gas Liquids,8299696688.41
2573,EE,"Natural gas and services related to natural gas extraction, excluding surveying",55983.26123613834
2574,EE,Nickel ores and concentrates,10612652.945855733
2575,EE,Non Secondary Products,1250487.542746689
2576,EE,Non-specified Petroleum Products,88620273.811
2577,EE,Nuclear fuel,119574138.26922508
2578,EE,Office machinery and computers (30),10978.494484020412
2579,EE,Oil seeds,1198181.7250764736
2580,EE,Oil/hazardous waste for treatment: incineration,415298.78297023213
2581,EE,Other Bituminous Coal,56560251.20549999
2582,EE,Other Hydrocarbons,1992187.979508844
2583,EE,Other Liquid Biofuels,1356665.8574996016
2584,EE,Other business services (74),78752.6931552431
2585,EE,Other land transportation services,46227.615111917265
2586,EE,Other non-ferrous metal ores and concentrates,15622236.269699998
2587,EE,Other non-ferrous metal products,5653.984686312617
2588,EE,Other non-metallic mineral products,1348935.111414793
2589,EE,Other services (93),370175.01682295697
2590,EE,Other transport equipment (35),97712.05980492475
2591,EE,Other waste for treatment: waste water treatment,608000.9494532754
2592,EE,Oxygen Steel Furnace Gas,100318.31306412676
2593,EE,P- and other fertiliser,517464.5772298224
2594,EE,Paddy rice,119048.64918402903
2595,EE,Paper and paper products,128012.04888960169
2596,EE,Paper and wood waste for treatment: composting and land application,492880.5899959983
2597,EE,Paper for treatment: landfill,48439265.100497544
2598,EE,Paper waste for treatment: biogasification and land application,401716.89412637183
2599,EE,Paper waste for treatment: incineration,102261.53493519209
2600,EE,Paraffin Waxes,55811612.64219999
2601,EE,Patent Fuel,291348.233504
2602,EE,Peat,7669269.4564635195
2603,EE,Petroleum Coke,84461480.6362
2604,EE,Pigs,1783896.2139125536
2605,EE,Plant-based fibers,11134414.35255476
2606,EE,Plastic waste for treatment: incineration,1972050.938072481
2607,EE,Plastic waste for treatment: landfill,22024820.643205673
2608,EE,"Plastics, basic",1210848.9355471816
2609,EE,Post and telecommunication services (64),9820.934236328714
2610,EE,Poultry,3170632.5336346924
2611,EE,Precious metal ores and concentrates,10617385.97030358
2612,EE,Precious metals,16396.82705794951
2613,EE,Printed matter and recorded media (22),373907.83548993274
2614,EE,Private households with employed persons (95),5608.199720117173
2615,EE,Processed rice,1982255.349232312
2616,EE,"Products of forestry, logging and related services (02)",151141.20930649078
2617,EE,Products of meat cattle,327350.588596329
2618,EE,Products of meat pigs,339311.9951661916
2619,EE,Products of meat poultry,188281.63477425367
2620,EE,Public administration and defence services; compulsory social security services (75),49019.901928053696
2621,EE,Pulp,162059.0763005262
2622,EE,"Radio, television and communication equipment and apparatus (32)",30502.30165542684
2623,EE,Railway transportation services,922355.056765595
2624,EE,Raw milk,12777410.945459582
2625,EE,Real estate services (70),120188.2518395582
2626,EE,"Recreational, cultural and sporting services (92)",1093347.3392497576
2627,EE,Refinery Feedstocks,677746455.069
2628,EE,Refinery Gas,55211332.007
2629,EE,Renting services of machinery and equipment without operator and of personal and household goods (71),189748.5859828112
2630,EE,Research and development services (73),68624.95688368796
2631,EE,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",87523.24897124032
2632,EE,Retail trade services of motor fuel,55205.74274390691
2633,EE,Rubber and plastic products (25),118773.52127542265
2634,EE,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",57900.296886031836
2635,EE,Sand and clay,8072419.827145897
2636,EE,Sea and coastal water transportation services,2018249.20265215
2637,EE,Secondary Products,4787019.576198905
2638,EE,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",0.0
2639,EE,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",0.0
2640,EE,"Secondary copper for treatment, Re-processing of secondary copper into new copper",0.0
2641,EE,"Secondary glass for treatment, Re-processing of secondary glass into new glass",0.0
2642,EE,"Secondary lead for treatment, Re-processing of secondary lead into new lead",0.0
2643,EE,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",0.0
2644,EE,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",0.0
2645,EE,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",0.0
2646,EE,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",0.0
2647,EE,Secondary raw materials,4787019.576198905
2648,EE,"Secondary steel for treatment, Re-processing of secondary steel into new steel",0.0
2649,EE,Semiconductivity Downstream Products,21285.413653003525
2650,EE,Semiconductivity Related Products,21162.9404350318
2651,EE,Semiconductivity Upstream Products,16396.82808528649
2652,EE,Services auxiliary to financial intermediation (67),31250.578770999575
2653,EE,Sewage sludge for treatment: biogasification and land application,497607.67210602784
2654,EE,Steam and hot water supply services,169467313.25921544
2655,EE,Stone,3698046.0631722184
2656,EE,Sub-Bituminous Coal,54926.80767028218
2657,EE,Sugar,736048.2571732869
2658,EE,"Sugar cane, sugar beet",48512.23612361413
2659,EE,Supporting and auxiliary transport services; travel agency services (63),99249.58718102737
2660,EE,Textiles (17),63172.886096254995
2661,EE,Textiles waste for treatment: incineration,205773.67734358163
2662,EE,Textiles waste for treatment: landfill,34936947.98049913
2663,EE,Tobacco products (16),4758002.0317
2664,EE,Transmission services of electricity,441463.34166725026
2665,EE,Transportation services via pipelines,989906.9236686993
2666,EE,Uranium and thorium ores (12),1791177.89313
2667,EE,"Vegetables, fruit, nuts",1376766.6610687075
2668,EE,Wearing apparel; furs (18),96662.08610207855
2669,EE,Wheat,2574567.6326601943
2670,EE,White Spirit & SBP,166051580.146
2671,EE,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",189071.21004627956
2672,EE,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),138545.54985087394
2673,EE,"Wood material for treatment, Re-processing of secondary wood material into new wood material",0.0
