,region,sector,Carbon Stressor
3080,FI,Wearing apparel; furs (18),19659.028001003484
3081,FI,Wheat,2310083.5610054466
3082,FI,White Spirit & SBP,370210.47375652427
3083,FI,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",54355.0882340426
3084,FI,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),26773.59485866774
3085,FI,"Wood material for treatment, Re-processing of secondary wood material into new wood material",0.0
3086,FI,Wood waste for treatment: incineration,28604.913727708423
3087,FI,Wood waste for treatment: landfill,6476804.836286176
3088,FI,"Wool, silk-worm cocoons",76644.39520415584
3089,FI,products of Vegetable oils and fats,16084.375468352306
3090,FR,Additives/Blending Components,120101.80055226786
3091,FR,Air transport services (62),810761.6165367755
3092,FR,All Products,117173.88070688295
3093,FR,Aluminium and aluminium products,211240.86724998755
3094,FR,Aluminium ores and concentrates,1668461.3275800194
3095,FR,Animal products nec,4702049.267495986
3096,FR,Anthracite,102400384696.0
3097,FR,"Ash for treatment, Re-processing of ash into clinker",0.0
3098,FR,Aviation Gasoline,1723812.0851470684
3099,FR,BKB/Peat Briquettes,13304372171.6
3100,FR,Basic iron and steel and of ferro-alloys and first products thereof,549631.2509514032
3101,FR,Beverages,91785.67524600797
3102,FR,Biodiesels,122565.64251272535
3103,FR,Biogas,148588.1852736129
3104,FR,Biogasoline,125104.80704739632
3105,FR,Bitumen,381827.57938872545
3106,FR,Blast Furnace Gas,128543.87657070666
3107,FR,"Bottles for treatment, Recycling of bottles by direct reuse",0.0
3108,FR,"Bricks, tiles and construction products, in baked clay",260176.26623903666
3109,FR,Cattle,5947938.836610978
3110,FR,"Cement, lime and plaster",903366.29192735
3111,FR,Ceramic goods,307334.374362443
3112,FR,Cereal grains nec,1447260.0918939877
3113,FR,Charcoal,36817.04169571458
3114,FR,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",136160.38082998636
3115,FR,Chemicals nec,119419.3429047528
3116,FR,Coal Tar,11335429.441742362
3117,FR,Coke Oven Coke,11292631.042590037
3118,FR,Coke oven gas,127610.17397970975
3119,FR,Coking Coal,101232172105.0
3120,FR,"Collected and purified water, distribution services of water (41)",32488.38586324681
3121,FR,Computer and related services (72),28007.719464600206
3122,FR,Construction work (45),22720.133531109477
3123,FR,Copper ores and concentrates,58382192.514299996
3124,FR,Copper products,130400.26482058111
3125,FR,Crops nec,313870.8803841139
3126,FR,"Crude petroleum and services related to crude oil extraction, excluding surveying",4348486.220519275
3127,FR,Dairy products,60232.337117021445
3128,FR,Distribution and trade services of electricity,3734.8978447064264
3129,FR,Distribution services of gaseous fuels through mains,128891.69384833524
3130,FR,Education services (80),14913.071454597362
3131,FR,Electrical machinery and apparatus n.e.c. (31),18908.360690454363
3132,FR,Electricity by Geothermal,11656951.7054
3133,FR,Electricity by biomass and waste,1347.88605346949
3134,FR,Electricity by coal,11963121.231942257
3135,FR,Electricity by gas,871124.7820211203
3136,FR,Electricity by hydro,5805.2434531519075
3137,FR,Electricity by nuclear,3071.525695818048
3138,FR,Electricity by petroleum and other oil derivatives,3826084.4654661925
3139,FR,Electricity by solar photovoltaic,1710859.90989303
3140,FR,Electricity by solar thermal,2.3750277020099997
3141,FR,"Electricity by tide, wave, ocean",2577.993643189289
3142,FR,Electricity by wind,2091763.5597978095
3143,FR,Electricity nec,1979.1500065945136
3144,FR,Ethane,377234.49071176455
3145,FR,Extra-territorial organizations and bodies,0.0
3146,FR,"Fabricated metal products, except machinery and equipment (28)",15436.70955253855
3147,FR,"Financial intermediation services, except insurance and pension funding services (65)",33108.10520833309
3148,FR,Fish and other fishing products; services incidental of fishing (05),160168.27233216347
3149,FR,Fish products,83371.68285882237
3150,FR,Food products nec,61868.95770257126
3151,FR,Food waste for treatment: biogasification and land application,38562.15495549657
3152,FR,Food waste for treatment: composting and land application,1163098.7288901694
3153,FR,Food waste for treatment: incineration,56636.49473614606
3154,FR,Food waste for treatment: landfill,10551187.12511914
3155,FR,Food waste for treatment: waste water treatment,1192017.132224479
3156,FR,Foundry work services,259423.88930744503
3157,FR,Furniture; other manufactured goods n.e.c. (36),77836.65599930793
3158,FR,Gas Coke,3536.29185505
3159,FR,Gas Works Gas,34103.80471691588
3160,FR,Gas/Diesel Oil,392087.5205194247
3161,FR,Gasoline Type Jet Fuel,1834807.3906599998
3162,FR,Glass and glass products,867161.6305270966
3163,FR,Health and social work services (85),20947.99277672831
3164,FR,Heavy Fuel Oil,395307.80831477704
3165,FR,Hotel and restaurant services (55),20235.60157659907
3166,FR,Inert/metal/hazardous waste for treatment: landfill,25763.789662594423
3167,FR,Inland water transportation services,5138682.075019942
3168,FR,"Insurance and pension funding services, except compulsory social security services (66)",8644.53135134513
3169,FR,Intert/metal waste for treatment: incineration,961587.3201511097
3170,FR,Iron ores,1416986228.11
3171,FR,Kerosene,5496176.652850262
3172,FR,Kerosene Type Jet Fuel,403170.91316262144
3173,FR,"Lead, zinc and tin and products thereof",108838.26473469404
3174,FR,"Lead, zinc and tin ores and concentrates",98533849.02229999
3175,FR,Leather and leather products (19),2776.2858446918244
3176,FR,Lignite/Brown Coal,122461587050.99998
3177,FR,Liquefied Petroleum Gases (LPG),388226.88341517316
3178,FR,Lubricants,383504.43267235317
3179,FR,Machinery and equipment n.e.c. (29),14999.718517223257
3180,FR,Manure (biogas treatment),0.0
3181,FR,Manure (conventional treatment),0.0
3182,FR,Meat animals nec,3072290.4026006768
3183,FR,Meat products nec,20812.164564236726
3184,FR,"Medical, precision and optical instruments, watches and clocks (33)",62389.6828009655
3185,FR,Membership organisation services n.e.c. (91),26561.584023018386
3186,FR,Motor Gasoline,388957.94652700087
3187,FR,"Motor vehicles, trailers and semi-trailers (34)",14275.93249221932
3188,FR,N-fertiliser,2479349.9526619404
3189,FR,Naphtha,391069.7722203977
3190,FR,Natural Gas Liquids,11708011.649800796
3191,FR,"Natural gas and services related to natural gas extraction, excluding surveying",11708011.46760284
3192,FR,Nickel ores and concentrates,32592746.881438214
3193,FR,Non Secondary Products,117173.8807066576
3194,FR,Non-specified Petroleum Products,378574.96595376346
3195,FR,Nuclear fuel,35792.83002218998
3196,FR,Office machinery and computers (30),48664.741141294675
3197,FR,Oil seeds,1469286.194322891
3198,FR,Oil/hazardous waste for treatment: incineration,34129.55708541669
3199,FR,Other Bituminous Coal,7428807.823729294
3200,FR,Other Hydrocarbons,289492633.30799997
3201,FR,Other Liquid Biofuels,36817.037646873476
3202,FR,Other business services (74),19245.2975225957
3203,FR,Other land transportation services,19.49576096138102
3204,FR,Other non-ferrous metal ores and concentrates,76020.16715385979
3205,FR,Other non-ferrous metal products,136935.4120060949
3206,FR,Other non-metallic mineral products,302385.88161393825
3207,FR,Other services (93),11779.178792790346
3208,FR,Other transport equipment (35),11078.331533171104
3209,FR,Other waste for treatment: waste water treatment,1232993.928041671
3210,FR,Oxygen Steel Furnace Gas,35252.55211664531
3211,FR,P- and other fertiliser,936603.6532743148
3212,FR,Paddy rice,54555.853685824986
3213,FR,Paper and paper products,66217.42203650934
3214,FR,Paper and wood waste for treatment: composting and land application,14270.689695248602
3215,FR,Paper for treatment: landfill,5887987.458147747
3216,FR,Paper waste for treatment: biogasification and land application,21921.778469427725
3217,FR,Paper waste for treatment: incineration,53596.281998274266
3218,FR,Paraffin Waxes,378724.8657299512
3219,FR,Patent Fuel,6780328.940366421
3220,FR,Peat,567655436.0519999
3221,FR,Petroleum Coke,382160.77314549795
3222,FR,Pigs,620086.8160305738
3223,FR,Plant-based fibers,639782.1710517993
3224,FR,Plastic waste for treatment: incineration,944991.1920475791
3225,FR,Plastic waste for treatment: landfill,1038105.4163240629
3226,FR,"Plastics, basic",104614.24719183941
3227,FR,Post and telecommunication services (64),7722.219316999678
3228,FR,Poultry,533494.1521850179
3229,FR,Precious metal ores and concentrates,258679557.667
3230,FR,Precious metals,310845.23231714487
3231,FR,Printed matter and recorded media (22),55620.14262222964
3232,FR,Private households with employed persons (95),8187.697062951908
3233,FR,Processed rice,50763.857164015986
3234,FR,"Products of forestry, logging and related services (02)",118778.68993656807
3235,FR,Products of meat cattle,46149.810482389104
3236,FR,Products of meat pigs,42766.590453221215
3237,FR,Products of meat poultry,36064.33438143887
3238,FR,Public administration and defence services; compulsory social security services (75),21688.180524674255
3239,FR,Pulp,113677.85533298325
3240,FR,"Radio, television and communication equipment and apparatus (32)",33181.739409080685
3241,FR,Railway transportation services,467806.12739661185
3242,FR,Raw milk,2849713.2448664713
3243,FR,Real estate services (70),8678.574194449755
3244,FR,"Recreational, cultural and sporting services (92)",34455.98639785649
3245,FR,Refinery Feedstocks,387784.236602052
3246,FR,Refinery Gas,382786.9535541422
3247,FR,Renting services of machinery and equipment without operator and of personal and household goods (71),21620.9962637238
3248,FR,Research and development services (73),36765.67022043908
3249,FR,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",4455.583867524913
3250,FR,Retail trade services of motor fuel,8509.50747868407
3251,FR,Rubber and plastic products (25),7779.4303686599205
3252,FR,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",8092.316168479434
3253,FR,Sand and clay,866840.6915962438
3254,FR,Sea and coastal water transportation services,556472.0841628879
3255,FR,Secondary Products,730476934.501
3256,FR,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",0.0
3257,FR,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",0.0
3258,FR,"Secondary copper for treatment, Re-processing of secondary copper into new copper",0.0
3259,FR,"Secondary glass for treatment, Re-processing of secondary glass into new glass",0.0
3260,FR,"Secondary lead for treatment, Re-processing of secondary lead into new lead",0.0
3261,FR,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",0.0
3262,FR,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",0.0
3263,FR,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",0.0
3264,FR,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",0.0
3265,FR,Secondary raw materials,730476934.501
3266,FR,"Secondary steel for treatment, Re-processing of secondary steel into new steel",0.0
3267,FR,Semiconductivity Downstream Products,36951.84081098013
3268,FR,Semiconductivity Related Products,38358.99059213961
3269,FR,Semiconductivity Upstream Products,310820.5032598374
3270,FR,Services auxiliary to financial intermediation (67),10328.67877654329
3271,FR,Sewage sludge for treatment: biogasification and land application,34495.98833433244
3272,FR,Steam and hot water supply services,1961948.1897415488
3273,FR,Stone,406584.96301889437
3274,FR,Sub-Bituminous Coal,33701024472.5
3275,FR,Sugar,44681.011954364745
3276,FR,"Sugar cane, sugar beet",1029326.3524136383
3277,FR,Supporting and auxiliary transport services; travel agency services (63),134532.810275637
3278,FR,Textiles (17),38062.204141423885
3279,FR,Textiles waste for treatment: incineration,1020149.1829815488
3280,FR,Textiles waste for treatment: landfill,1875189.5656737722
3281,FR,Tobacco products (16),52309.06822489236
3282,FR,Transmission services of electricity,3792.0397240231246
3283,FR,Transportation services via pipelines,4542210.805776628
3284,FR,Uranium and thorium ores (12),25818539.207
3285,FR,"Vegetables, fruit, nuts",179272.5885055912
3286,FR,Wearing apparel; furs (18),42795.72304476587
3287,FR,Wheat,1141499.5783921108
3288,FR,White Spirit & SBP,390009.4522033345
3289,FR,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",7786.659946610763
3290,FR,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),23587.735061389132
3291,FR,"Wood material for treatment, Re-processing of secondary wood material into new wood material",0.0
3292,FR,Wood waste for treatment: incineration,55645.23195145424
3293,FR,Wood waste for treatment: landfill,1374340.576789468
3294,FR,"Wool, silk-worm cocoons",1047756982.9672434
3295,FR,products of Vegetable oils and fats,32160.91473462077
3296,GB,Additives/Blending Components,0.0
3297,GB,Air transport services (62),1068155.1729655333
3298,GB,All Products,164846.7783161574
3299,GB,Aluminium and aluminium products,145011.89187663406
3300,GB,Aluminium ores and concentrates,0.0
3301,GB,Animal products nec,4970481.881884115
3302,GB,Anthracite,0.0
3303,GB,"Ash for treatment, Re-processing of ash into clinker",0.0
3304,GB,Aviation Gasoline,560415.6425951092
3305,GB,BKB/Peat Briquettes,0.0
3306,GB,Basic iron and steel and of ferro-alloys and first products thereof,564620.3132804024
3307,GB,Beverages,69510.5061084698
3308,GB,Biodiesels,2113542.596779572
3309,GB,Biogas,1158111.9812207154
3310,GB,Biogasoline,131298.85338484892
3311,GB,Bitumen,559030.0579741986
3312,GB,Blast Furnace Gas,1159113.2900134865
3313,GB,"Bottles for treatment, Recycling of bottles by direct reuse",0.0
3314,GB,"Bricks, tiles and construction products, in baked clay",162309.15692426852
3315,GB,Cattle,7203492.322461593
3316,GB,"Cement, lime and plaster",1080571.4672134733
3317,GB,Ceramic goods,228055.39103072687
3318,GB,Cereal grains nec,2258201.1373309633
3319,GB,Charcoal,0.0
3320,GB,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",82373.26015667226
3321,GB,Chemicals nec,132768.56539557164
3322,GB,Coal Tar,3766586.980384748
3323,GB,Coke Oven Coke,3847580.538827333
3324,GB,Coke oven gas,1158540.3144927055
3325,GB,Coking Coal,4466601.7060518935
3326,GB,"Collected and purified water, distribution services of water (41)",7057.006505971048
3327,GB,Computer and related services (72),33334.880674287306
3328,GB,Construction work (45),19763.503174908263
3329,GB,Copper ores and concentrates,0.0
3330,GB,Copper products,82202.08492950804
3331,GB,Crops nec,319756.8986323213
3332,GB,"Crude petroleum and services related to crude oil extraction, excluding surveying",608327.9886781266
3333,GB,Dairy products,58096.74292421303
3334,GB,Distribution and trade services of electricity,2195.4107183353913
3335,GB,Distribution services of gaseous fuels through mains,1158942.2026311504
3336,GB,Education services (80),11255.339541111442
3337,GB,Electrical machinery and apparatus n.e.c. (31),37655.539207630914
3338,GB,Electricity by Geothermal,0.0
3339,GB,Electricity by biomass and waste,2356066.47974103
3340,GB,Electricity by coal,16414433.351945963
3341,GB,Electricity by gas,2909839.278553604
3342,GB,Electricity by hydro,72255.18432940797
3343,GB,Electricity by nuclear,3752.3673838261043
3344,GB,Electricity by petroleum and other oil derivatives,4666531.25894189
3345,GB,Electricity by solar photovoltaic,52753403.43551755
3346,GB,Electricity by solar thermal,0.0
3347,GB,"Electricity by tide, wave, ocean",0.0
3348,GB,Electricity by wind,8332708.489611099
3349,GB,Electricity nec,1775972.9269029605
3350,GB,Ethane,559706.4543992508
3351,GB,Extra-territorial organizations and bodies,0.0
3352,GB,"Fabricated metal products, except machinery and equipment (28)",34210.95308692399
3353,GB,"Financial intermediation services, except insurance and pension funding services (65)",8595.84170720757
3354,GB,Fish and other fishing products; services incidental of fishing (05),387442.71096960583
3355,GB,Fish products,110454.52583188437
3356,GB,Food products nec,72172.74836343585
3357,GB,Food waste for treatment: biogasification and land application,50432.752922175154
3358,GB,Food waste for treatment: composting and land application,82273.36499194984
3359,GB,Food waste for treatment: incineration,42217.40875445772
3360,GB,Food waste for treatment: landfill,17166255.85319027
3361,GB,Food waste for treatment: waste water treatment,1046948.5582073189
3362,GB,Foundry work services,360886.2897315011
3363,GB,Furniture; other manufactured goods n.e.c. (36),261565.17084303926
3364,GB,Gas Coke,0.0
3365,GB,Gas Works Gas,0.0
3366,GB,Gas/Diesel Oil,558664.3836282777
3367,GB,Gasoline Type Jet Fuel,0.0
3368,GB,Glass and glass products,177589.9415146491
3369,GB,Health and social work services (85),9929.653134033471
3370,GB,Heavy Fuel Oil,559038.6102988599
3371,GB,Hotel and restaurant services (55),41565.19420668767
3372,GB,Inert/metal/hazardous waste for treatment: landfill,16165.725299175916
3373,GB,Inland water transportation services,18755291.644233532
3374,GB,"Insurance and pension funding services, except compulsory social security services (66)",8629.365353185198
3375,GB,Intert/metal waste for treatment: incineration,1729131.1625808573
3376,GB,Iron ores,2791449119.263596
3377,GB,Kerosene,560413.4667037633
3378,GB,Kerosene Type Jet Fuel,564284.4448249371
3379,GB,"Lead, zinc and tin and products thereof",39969.47877097017
3380,GB,"Lead, zinc and tin ores and concentrates",35651637.236044444
3381,GB,Leather and leather products (19),45766.0175996669
3382,GB,Lignite/Brown Coal,0.0
3383,GB,Liquefied Petroleum Gases (LPG),559551.3219906818
3384,GB,Lubricants,560391.0207525019
3385,GB,Machinery and equipment n.e.c. (29),29899.319428606177
3386,GB,Manure (biogas treatment),0.0
3387,GB,Manure (conventional treatment),0.0
3388,GB,Meat animals nec,5133833.288125516
3389,GB,Meat products nec,19950.588579080573
3390,GB,"Medical, precision and optical instruments, watches and clocks (33)",117683.13959402355
3391,GB,Membership organisation services n.e.c. (91),10409.504549593037
3392,GB,Motor Gasoline,558957.4356321256
3393,GB,"Motor vehicles, trailers and semi-trailers (34)",31868.05175918747
3394,GB,N-fertiliser,775596.8756513875
3395,GB,Naphtha,558972.2151934085
3396,GB,Natural Gas Liquids,2229719.794646484
3397,GB,"Natural gas and services related to natural gas extraction, excluding surveying",2229719.7908000713
3398,GB,Nickel ores and concentrates,0.0
3399,GB,Non Secondary Products,164097.52078410485
3400,GB,Non-specified Petroleum Products,559203.0233933348
3401,GB,Nuclear fuel,2674.8174919222843
3402,GB,Office machinery and computers (30),26424.059444710205
3403,GB,Oil seeds,1677510.0389508451
3404,GB,Oil/hazardous waste for treatment: incineration,1145102.1029326757
3405,GB,Other Bituminous Coal,4466601.3368196115
3406,GB,Other Hydrocarbons,0.0
3407,GB,Other Liquid Biofuels,0.0
3408,GB,Other business services (74),35043.045024377236
3409,GB,Other land transportation services,37969.438828850696
3410,GB,Other non-ferrous metal ores and concentrates,0.0
3411,GB,Other non-ferrous metal products,70315.57487771608
3412,GB,Other non-metallic mineral products,183251.41552309116
3413,GB,Other services (93),9938.147659167107
3414,GB,Other transport equipment (35),26563.14378130038
3415,GB,Other waste for treatment: waste water treatment,1054890.511686667
3416,GB,Oxygen Steel Furnace Gas,0.0
3417,GB,P- and other fertiliser,709896.0426919404
3418,GB,Paddy rice,0.0
3419,GB,Paper and paper products,103599.05960864919
3420,GB,Paper and wood waste for treatment: composting and land application,0.0
3421,GB,Paper for treatment: landfill,9007103.735040475
3422,GB,Paper waste for treatment: biogasification and land application,798992.1930617434
3423,GB,Paper waste for treatment: incineration,38300.1092897896
3424,GB,Paraffin Waxes,560224.9212731628
3425,GB,Patent Fuel,4466602.885011774
3426,GB,Peat,0.0
3427,GB,Petroleum Coke,559536.6742268826
3428,GB,Pigs,900827.6240956094
3429,GB,Plant-based fibers,11800450.47443589
3430,GB,Plastic waste for treatment: incineration,1600978.9193988796
3431,GB,Plastic waste for treatment: landfill,1670495.4031373046
3432,GB,"Plastics, basic",111011.98139454234
3433,GB,Post and telecommunication services (64),7635.429222523697
3434,GB,Poultry,786638.9365505236
3435,GB,Precious metal ores and concentrates,10243837.136312196
3436,GB,Precious metals,73605.42829258485
3437,GB,Printed matter and recorded media (22),110313.73800237193
3438,GB,Private households with employed persons (95),13532.90932418069
3439,GB,Processed rice,67022.01642551272
3440,GB,"Products of forestry, logging and related services (02)",519646.79816209024
3441,GB,Products of meat cattle,49986.587048584115
3442,GB,Products of meat pigs,58855.001343357944
3443,GB,Products of meat poultry,45689.514468016496
3444,GB,Public administration and defence services; compulsory social security services (75),9785.442535561568
3445,GB,Pulp,100825.22068353202
3446,GB,"Radio, television and communication equipment and apparatus (32)",63644.33488134675
3447,GB,Railway transportation services,132241.09087769795
3448,GB,Raw milk,3323447.0712829405
3449,GB,Real estate services (70),17101.13153472248
3450,GB,"Recreational, cultural and sporting services (92)",26975.914216469293
3451,GB,Refinery Feedstocks,557975.120432767
3452,GB,Refinery Gas,554354.2306317213
3453,GB,Renting services of machinery and equipment without operator and of personal and household goods (71),79041.55859593152
3454,GB,Research and development services (73),45072.38211657567
3455,GB,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",11323.93480305073
3456,GB,Retail trade services of motor fuel,862999.7722225868
3457,GB,Rubber and plastic products (25),40755.976208193046
3458,GB,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",13693.256053516185
3459,GB,Sand and clay,1601914.908039268
3460,GB,Sea and coastal water transportation services,734300.4763445555
3461,GB,Secondary Products,796649.254350662
3462,GB,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",0.0
3463,GB,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",0.0
3464,GB,"Secondary copper for treatment, Re-processing of secondary copper into new copper",0.0
3465,GB,"Secondary glass for treatment, Re-processing of secondary glass into new glass",0.0
3466,GB,"Secondary lead for treatment, Re-processing of secondary lead into new lead",0.0
3467,GB,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",0.0
3468,GB,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",0.0
3469,GB,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",0.0
3470,GB,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",0.0
3471,GB,Secondary raw materials,796649.254350662
3472,GB,"Secondary steel for treatment, Re-processing of secondary steel into new steel",0.0
3473,GB,Semiconductivity Downstream Products,64087.71891975188
3474,GB,Semiconductivity Related Products,64256.548386230395
3475,GB,Semiconductivity Upstream Products,73605.42829258485
3476,GB,Services auxiliary to financial intermediation (67),7724.271701022996
3477,GB,Sewage sludge for treatment: biogasification and land application,23594.756572588052
3478,GB,Steam and hot water supply services,2657494.5594245284
3479,GB,Stone,682324.4624988628
3480,GB,Sub-Bituminous Coal,0.0
3481,GB,Sugar,73181.13006024134
3482,GB,"Sugar cane, sugar beet",2390124.326686041
3483,GB,Supporting and auxiliary transport services; travel agency services (63),6068.3609362411335
3484,GB,Textiles (17),81608.0238826494
3485,GB,Textiles waste for treatment: incineration,1573825.4599654404
3486,GB,Textiles waste for treatment: landfill,4338347.422997855
3487,GB,Tobacco products (16),488914.3463836224
3488,GB,Transmission services of electricity,38.257363841774136
3489,GB,Transportation services via pipelines,2329574.5188697297
3490,GB,Uranium and thorium ores (12),0.0
3491,GB,"Vegetables, fruit, nuts",434873.32843329845
3492,GB,Wearing apparel; furs (18),163918.4140679753
3493,GB,Wheat,1869555.388284384
3494,GB,White Spirit & SBP,560423.730824813
3495,GB,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",58505.18252934898
3496,GB,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),277942.5828374422
3497,GB,"Wood material for treatment, Re-processing of secondary wood material into new wood material",0.0
3498,GB,Wood waste for treatment: incineration,100137.3884252467
3499,GB,Wood waste for treatment: landfill,6535342.571791205
3500,GB,"Wool, silk-worm cocoons",132910786.01057796
3501,GB,products of Vegetable oils and fats,57356.900146093336
3502,GR,Additives/Blending Components,888.0932365770855
3503,GR,Air transport services (62),1153858.0277588244
3504,GR,All Products,603799.0068884351
3505,GR,Aluminium and aluminium products,433864.52037875855
3506,GR,Aluminium ores and concentrates,116774.83792321103
3507,GR,Animal products nec,2651076.9275116343
3508,GR,Anthracite,0.0
3509,GR,"Ash for treatment, Re-processing of ash into clinker",0.0
3510,GR,Aviation Gasoline,0.0
3511,GR,BKB/Peat Briquettes,1960470.4856953875
3512,GR,Basic iron and steel and of ferro-alloys and first products thereof,92034.93309880646
3513,GR,Beverages,106648.56627278218
3514,GR,Biodiesels,1393347.4197099768
3515,GR,Biogas,297737.5330231982
3516,GR,Biogasoline,888.0932456160866
3517,GR,Bitumen,577645.0195604677
3518,GR,Blast Furnace Gas,0.0
3519,GR,"Bottles for treatment, Recycling of bottles by direct reuse",0.0
3520,GR,"Bricks, tiles and construction products, in baked clay",1652639.9340428535
3521,GR,Cattle,3808450.402580743
3522,GR,"Cement, lime and plaster",3091263.1279783985
3523,GR,Ceramic goods,2144018.2388552744
3524,GR,Cereal grains nec,1113085.692681276
3525,GR,Charcoal,1405336.449109666
3526,GR,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",1033887.9249703652
3527,GR,Chemicals nec,1395340.7115273825
3528,GR,Coal Tar,0.0
3529,GR,Coke Oven Coke,371.26229223997314
3530,GR,Coke oven gas,0.0
3531,GR,Coking Coal,0.0
3532,GR,"Collected and purified water, distribution services of water (41)",9177.860019492397
3533,GR,Computer and related services (72),14751.014615676935
3534,GR,Construction work (45),19344.06592127537
3535,GR,Copper ores and concentrates,13656461.781675784
3536,GR,Copper products,1350355.0481874947
3537,GR,Crops nec,353873.7503042716
3538,GR,"Crude petroleum and services related to crude oil extraction, excluding surveying",54954548.5342719
3539,GR,Dairy products,43102.534709531144
3540,GR,Distribution and trade services of electricity,0.0
3541,GR,Distribution services of gaseous fuels through mains,297737.5167642503
3542,GR,Education services (80),2116.2680742678913
3543,GR,Electrical machinery and apparatus n.e.c. (31),43128.79339185598
3544,GR,Electricity by Geothermal,0.0
3545,GR,Electricity by biomass and waste,354178.15381311794
3546,GR,Electricity by coal,11121478.973357264
3547,GR,Electricity by gas,5390029.027645631
3548,GR,Electricity by hydro,26533.38483091746
3549,GR,Electricity by nuclear,0.0
3550,GR,Electricity by petroleum and other oil derivatives,8641584.594488671
3551,GR,Electricity by solar photovoltaic,30168960.32475809
3552,GR,Electricity by solar thermal,0.0
3553,GR,"Electricity by tide, wave, ocean",0.0
3554,GR,Electricity by wind,9636.53993231089
3555,GR,Electricity nec,0.0
3556,GR,Ethane,0.0
3557,GR,Extra-territorial organizations and bodies,0.0
3558,GR,"Fabricated metal products, except machinery and equipment (28)",77288.78505076155
3559,GR,"Financial intermediation services, except insurance and pension funding services (65)",22565.24236033011
3560,GR,Fish and other fishing products; services incidental of fishing (05),148951.25003983531
3561,GR,Fish products,59208.80811585552
3562,GR,Food products nec,49597.784799061585
3563,GR,Food waste for treatment: biogasification and land application,0.0
3564,GR,Food waste for treatment: composting and land application,59737.89965650967
3565,GR,Food waste for treatment: incineration,0.0
3566,GR,Food waste for treatment: landfill,16703721.053397914
3567,GR,Food waste for treatment: waste water treatment,848319.6555292199
3568,GR,Foundry work services,888.0932347263191
3569,GR,Furniture; other manufactured goods n.e.c. (36),127654.48735857864
3570,GR,Gas Coke,0.0
3571,GR,Gas Works Gas,0.0
3572,GR,Gas/Diesel Oil,577578.9942727947
3573,GR,Gasoline Type Jet Fuel,577619.7606949315
3574,GR,Glass and glass products,1604563.8205346507
3575,GR,Health and social work services (85),7632.465548918985
3576,GR,Heavy Fuel Oil,577560.6119860917
3577,GR,Hotel and restaurant services (55),24618.135451953323
3578,GR,Inert/metal/hazardous waste for treatment: landfill,56624.9869307333
3579,GR,Inland water transportation services,2307259.8509304617
3580,GR,"Insurance and pension funding services, except compulsory social security services (66)",2896673.8957963004
3581,GR,Intert/metal waste for treatment: incineration,4915354.38543302
3582,GR,Iron ores,30224378.087538205
3583,GR,Kerosene,577622.165984078
3584,GR,Kerosene Type Jet Fuel,577519.1766072473
3585,GR,"Lead, zinc and tin and products thereof",464306.06619416387
3586,GR,"Lead, zinc and tin ores and concentrates",848048.3574925464
3587,GR,Leather and leather products (19),90139.98352003466
3588,GR,Lignite/Brown Coal,1960470.2309511593
3589,GR,Liquefied Petroleum Gases (LPG),577592.1800957546
3590,GR,Lubricants,577620.8271989169
3591,GR,Machinery and equipment n.e.c. (29),116939.35947442008
3592,GR,Manure (biogas treatment),0.0
3593,GR,Manure (conventional treatment),0.0
3594,GR,Meat animals nec,2037285.0534827095
3595,GR,Meat products nec,115534.59259556147
3596,GR,"Medical, precision and optical instruments, watches and clocks (33)",53007.42333089207
3597,GR,Membership organisation services n.e.c. (91),16367.880833668822
3598,GR,Motor Gasoline,577588.0606792913
3599,GR,"Motor vehicles, trailers and semi-trailers (34)",16218.145412819213
3600,GR,N-fertiliser,507471.2274406823
