,region,sector,Carbon Stressor
61,AT,Food waste for treatment: biogasification and land application,70090.4814096358
62,AT,Food waste for treatment: composting and land application,103842.09866034417
63,AT,Food waste for treatment: incineration,97140.85587797742
64,AT,Food waste for treatment: landfill,27738007.306138773
65,AT,Food waste for treatment: waste water treatment,3578620.1033668355
66,AT,Foundry work services,292854.0220772875
67,AT,Furniture; other manufactured goods n.e.c. (36),33203.41364392086
68,AT,Gas Coke,0.0
69,AT,Gas Works Gas,45477.07071919322
70,AT,Gas/Diesel Oil,541783.5442976035
71,AT,Gasoline Type Jet Fuel,286370.2094573587
72,AT,Glass and glass products,359945.285802614
73,AT,Health and social work services (85),17723.067949846336
74,AT,Heavy Fuel Oil,541596.7330970897
75,AT,Hotel and restaurant services (55),15879.970724949773
76,AT,Inert/metal/hazardous waste for treatment: landfill,25304.70791783759
77,AT,Inland water transportation services,689067.129387751
78,AT,"Insurance and pension funding services, except compulsory social security services (66)",3538.4142320942833
79,AT,Intert/metal waste for treatment: incineration,482718.9196354151
80,AT,Iron ores,1205535.973944508
81,AT,Kerosene,323223.18952003645
82,AT,Kerosene Type Jet Fuel,541729.0565568767
83,AT,"Lead, zinc and tin and products thereof",26970.82725987304
84,AT,"Lead, zinc and tin ores and concentrates",109728.11448457706
85,AT,Leather and leather products (19),4060.2706667675993
86,AT,Lignite/Brown Coal,109728.1092447185
87,AT,Liquefied Petroleum Gases (LPG),541438.9230327258
88,AT,Lubricants,541555.1483545622
89,AT,Machinery and equipment n.e.c. (29),13515.095556083364
90,AT,Manure (biogas treatment),0.0
91,AT,Manure (conventional treatment),0.0
92,AT,Meat animals nec,3269791.0442677066
93,AT,Meat products nec,42357.243440649996
94,AT,"Medical, precision and optical instruments, watches and clocks (33)",49067.30254967748
95,AT,Membership organisation services n.e.c. (91),12718.776649070423
96,AT,Motor Gasoline,541705.5958105255
97,AT,"Motor vehicles, trailers and semi-trailers (34)",4630.391975097554
98,AT,N-fertiliser,331493.6343446996
99,AT,Naphtha,542989.2852724338
100,AT,Natural Gas Liquids,2108775.251232882
101,AT,"Natural gas and services related to natural gas extraction, excluding surveying",2142432.749263225
102,AT,Nickel ores and concentrates,0.0
103,AT,Non Secondary Products,95117.81607277745
104,AT,Non-specified Petroleum Products,681726.7464863661
105,AT,Nuclear fuel,18040756.538032826
106,AT,Office machinery and computers (30),107667.54539656591
107,AT,Oil seeds,1301896.2182046857
108,AT,Oil/hazardous waste for treatment: incineration,232394.13620519196
109,AT,Other Bituminous Coal,109755.4691194855
110,AT,Other Hydrocarbons,0.0
111,AT,Other Liquid Biofuels,283231.0806763495
112,AT,Other business services (74),30821.651144765914
113,AT,Other land transportation services,27570.4072969907
114,AT,Other non-ferrous metal ores and concentrates,58543.46106257517
115,AT,Other non-ferrous metal products,33692.5382455283
116,AT,Other non-metallic mineral products,574718.2990790213
117,AT,Other services (93),13732.37059499683
118,AT,Other transport equipment (35),5495.230545962627
119,AT,Other waste for treatment: waste water treatment,4157826.799940261
120,AT,Oxygen Steel Furnace Gas,66342.67110241759
121,AT,P- and other fertiliser,544622.2553375681
122,AT,Paddy rice,0.0
123,AT,Paper and paper products,174843.8660787306
124,AT,Paper and wood waste for treatment: composting and land application,385946.885182361
125,AT,Paper for treatment: landfill,16197193.89350136
126,AT,Paper waste for treatment: biogasification and land application,24567.061067442755
127,AT,Paper waste for treatment: incineration,82080.71337843525
128,AT,Paraffin Waxes,14475.481754116752
129,AT,Patent Fuel,0.331420771529776
130,AT,Peat,20611431.228614993
131,AT,Petroleum Coke,541470.4619078039
132,AT,Pigs,465137.9873863699
133,AT,Plant-based fibers,347941.085979785
134,AT,Plastic waste for treatment: incineration,446056.12462501327
135,AT,Plastic waste for treatment: landfill,3011793.2933822945
136,AT,"Plastics, basic",169681.71192454337
137,AT,Post and telecommunication services (64),3669.316966453264
138,AT,Poultry,495055.3300522086
139,AT,Precious metal ores and concentrates,109728.114327527
140,AT,Precious metals,47532.03221347162
141,AT,Printed matter and recorded media (22),133612.73942927306
142,AT,Private households with employed persons (95),4817.618762422195
143,AT,Processed rice,5921079.239600359
144,AT,"Products of forestry, logging and related services (02)",293986.0207260025
145,AT,Products of meat cattle,59111.65831758063
146,AT,Products of meat pigs,52483.60157629883
147,AT,Products of meat poultry,70212.72121883983
148,AT,Public administration and defence services; compulsory social security services (75),6358.2164032649025
149,AT,Pulp,127454.79036971848
150,AT,"Radio, television and communication equipment and apparatus (32)",21380.759607887376
151,AT,Railway transportation services,137951.18646774965
152,AT,Raw milk,2872932.06462104
153,AT,Real estate services (70),12130.166306741674
154,AT,"Recreational, cultural and sporting services (92)",5375.964334000506
155,AT,Refinery Feedstocks,541577.6783098495
156,AT,Refinery Gas,543409.348910239
157,AT,Renting services of machinery and equipment without operator and of personal and household goods (71),29441.44405870384
158,AT,Research and development services (73),17411.832240764597
159,AT,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",114991.03888158947
160,AT,Retail trade services of motor fuel,124967.79038595733
161,AT,Rubber and plastic products (25),16968.128710844252
162,AT,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",9254.80407417665
163,AT,Sand and clay,1157020.8091030759
164,AT,Sea and coastal water transportation services,6767541.515223589
165,AT,Secondary Products,69378.50004350358
166,AT,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",0.0
167,AT,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",0.0
168,AT,"Secondary copper for treatment, Re-processing of secondary copper into new copper",0.0
169,AT,"Secondary glass for treatment, Re-processing of secondary glass into new glass",0.0
170,AT,"Secondary lead for treatment, Re-processing of secondary lead into new lead",0.0
171,AT,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",0.0
172,AT,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",0.0
173,AT,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",0.0
174,AT,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",0.0
175,AT,Secondary raw materials,69378.50004350358
176,AT,"Secondary steel for treatment, Re-processing of secondary steel into new steel",0.0
177,AT,Semiconductivity Downstream Products,38571.414747483985
178,AT,Semiconductivity Related Products,38932.242102645476
179,AT,Semiconductivity Upstream Products,52766.44614218928
180,AT,Services auxiliary to financial intermediation (67),2618.9424995722406
181,AT,Sewage sludge for treatment: biogasification and land application,66437.47447480125
182,AT,Steam and hot water supply services,2546472.7627688153
183,AT,Stone,1580530.8202168287
184,AT,Sub-Bituminous Coal,109728.1107104905
185,AT,Sugar,80820.05836046507
186,AT,"Sugar cane, sugar beet",1649213.5328581762
187,AT,Supporting and auxiliary transport services; travel agency services (63),31625.27837734779
188,AT,Textiles (17),37038.85695973245
189,AT,Textiles waste for treatment: incineration,526859.1451480583
190,AT,Textiles waste for treatment: landfill,7642329.919655455
191,AT,Tobacco products (16),97542.13735051063
192,AT,Transmission services of electricity,40847.71179758674
193,AT,Transportation services via pipelines,814772.0072380763
194,AT,Uranium and thorium ores (12),0.0
195,AT,"Vegetables, fruit, nuts",181589.60202340968
196,AT,Wearing apparel; furs (18),24582.052168679795
197,AT,Wheat,1690932.1208585051
198,AT,White Spirit & SBP,541323.11817393
199,AT,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",45825.47903463761
200,AT,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),52708.357321006006
201,AT,"Wood material for treatment, Re-processing of secondary wood material into new wood material",0.0
202,AT,Wood waste for treatment: incineration,82571.6856763834
203,AT,Wood waste for treatment: landfill,5060929.29232202
204,AT,"Wool, silk-worm cocoons",64445.58403133086
205,AT,products of Vegetable oils and fats,71422.04154449605
206,AU,Additives/Blending Components,288080.9856723154
207,AU,Air transport services (62),1281286.7146247525
208,AU,All Products,287925.029805225
209,AU,Aluminium and aluminium products,437345.3078697799
210,AU,Aluminium ores and concentrates,805767.5119219502
211,AU,Animal products nec,345678.21983151574
212,AU,Anthracite,1507423.1569678586
213,AU,"Ash for treatment, Re-processing of ash into clinker",0.0
214,AU,Aviation Gasoline,199004.7783202144
215,AU,BKB/Peat Briquettes,1507423.1437418514
216,AU,Basic iron and steel and of ferro-alloys and first products thereof,135104.96723098226
217,AU,Beverages,31374.632157900433
218,AU,Biodiesels,241512.8154432564
219,AU,Biogas,1542149.596005053
220,AU,Biogasoline,263797.5605447012
221,AU,Bitumen,127585.73208596374
222,AU,Blast Furnace Gas,1542149.5844852778
223,AU,"Bottles for treatment, Recycling of bottles by direct reuse",0.0
224,AU,"Bricks, tiles and construction products, in baked clay",518838.81139135134
225,AU,Cattle,9256915.043819504
226,AU,"Cement, lime and plaster",771381.3749944004
227,AU,Ceramic goods,703751.2889338052
228,AU,Cereal grains nec,720329.6711753474
229,AU,Charcoal,0.0
230,AU,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",64119.37807420874
231,AU,Chemicals nec,213977.88237988504
232,AU,Coal Tar,2668976.1948204916
233,AU,Coke Oven Coke,4606246.769986267
234,AU,Coke oven gas,1542149.5860116037
235,AU,Coking Coal,1507423.1440669713
236,AU,"Collected and purified water, distribution services of water (41)",2071.468416926362
237,AU,Computer and related services (72),16918.383308098164
238,AU,Construction work (45),69090.81336277648
239,AU,Copper ores and concentrates,33480.42919382339
240,AU,Copper products,160054.48210700526
241,AU,Crops nec,112348.7568618769
242,AU,"Crude petroleum and services related to crude oil extraction, excluding surveying",745464.2407358041
243,AU,Dairy products,85067.5961026467
244,AU,Distribution and trade services of electricity,774.7361720227381
245,AU,Distribution services of gaseous fuels through mains,1542149.5844858396
246,AU,Education services (80),2728.830122485953
247,AU,Electrical machinery and apparatus n.e.c. (31),2593.6264900365095
248,AU,Electricity by Geothermal,196697.5628898784
249,AU,Electricity by biomass and waste,4821274.628238524
250,AU,Electricity by coal,9309165.800165227
251,AU,Electricity by gas,9523735.589890055
252,AU,Electricity by hydro,15016.050296081252
253,AU,Electricity by nuclear,135071.6959138638
254,AU,Electricity by petroleum and other oil derivatives,4640146.000410367
255,AU,Electricity by solar photovoltaic,19524.541787442555
256,AU,Electricity by solar thermal,9300.912429375714
257,AU,"Electricity by tide, wave, ocean",237869.52350461503
258,AU,Electricity by wind,137612.85284400056
259,AU,Electricity nec,13608.276317551223
260,AU,Ethane,202572.59705601697
261,AU,Extra-territorial organizations and bodies,0.0
262,AU,"Fabricated metal products, except machinery and equipment (28)",8698.679997846135
263,AU,"Financial intermediation services, except insurance and pension funding services (65)",3191.8111407361957
264,AU,Fish and other fishing products; services incidental of fishing (05),2960.4483517090625
265,AU,Fish products,915849.744502209
266,AU,Food products nec,62073.73313138453
267,AU,Food waste for treatment: biogasification and land application,6746.535618380863
268,AU,Food waste for treatment: composting and land application,13776.951614809826
269,AU,Food waste for treatment: incineration,0.0
270,AU,Food waste for treatment: landfill,33061927.296523985
271,AU,Food waste for treatment: waste water treatment,18610.410634179098
272,AU,Foundry work services,77257.11978525769
273,AU,Furniture; other manufactured goods n.e.c. (36),26897.695287413087
274,AU,Gas Coke,0.0
275,AU,Gas Works Gas,1542149.58344354
276,AU,Gas/Diesel Oil,170429.5448927644
277,AU,Gasoline Type Jet Fuel,0.0
278,AU,Glass and glass products,1409578.161702164
279,AU,Health and social work services (85),4938.4729046885295
280,AU,Heavy Fuel Oil,169909.50763817673
281,AU,Hotel and restaurant services (55),95160.76920484124
282,AU,Inert/metal/hazardous waste for treatment: landfill,32096.07042849276
283,AU,Inland water transportation services,7931973.291658587
284,AU,"Insurance and pension funding services, except compulsory social security services (66)",4562.846689657837
285,AU,Intert/metal waste for treatment: incineration,0.0
286,AU,Iron ores,186828.93533067493
287,AU,Kerosene,205011.81161475048
288,AU,Kerosene Type Jet Fuel,165055.88306707027
289,AU,"Lead, zinc and tin and products thereof",218495.9548118146
290,AU,"Lead, zinc and tin ores and concentrates",31958.26642630138
291,AU,Leather and leather products (19),16199.8761162731
292,AU,Lignite/Brown Coal,1507423.1441372545
293,AU,Liquefied Petroleum Gases (LPG),168956.2727808055
294,AU,Lubricants,1823.3370988720349
295,AU,Machinery and equipment n.e.c. (29),19858.892991185676
296,AU,Manure (biogas treatment),0.0
297,AU,Manure (conventional treatment),0.0
298,AU,Meat animals nec,1970423.243274374
299,AU,Meat products nec,77928.97244864664
300,AU,"Medical, precision and optical instruments, watches and clocks (33)",87267.3977491012
301,AU,Membership organisation services n.e.c. (91),2626.2630570924757
302,AU,Motor Gasoline,168815.38617242913
303,AU,"Motor vehicles, trailers and semi-trailers (34)",6433.803668339991
304,AU,N-fertiliser,63459.54058122897
305,AU,Naphtha,210204.77488349826
306,AU,Natural Gas Liquids,1962963.2591462496
307,AU,"Natural gas and services related to natural gas extraction, excluding surveying",1962963.2583274757
308,AU,Nickel ores and concentrates,9018.699548425946
309,AU,Non Secondary Products,286810.6542883593
310,AU,Non-specified Petroleum Products,194397.929079945
311,AU,Nuclear fuel,203420.9204655982
312,AU,Office machinery and computers (30),73656.59975356219
313,AU,Oil seeds,387892.22956661717
314,AU,Oil/hazardous waste for treatment: incineration,0.0
315,AU,Other Bituminous Coal,1507423.143481218
316,AU,Other Hydrocarbons,0.0
317,AU,Other Liquid Biofuels,0.0
318,AU,Other business services (74),51144.534504456744
319,AU,Other land transportation services,55347.59191356593
320,AU,Other non-ferrous metal ores and concentrates,107637.4546443781
321,AU,Other non-ferrous metal products,217382.32436148083
322,AU,Other non-metallic mineral products,217020.47597897562
323,AU,Other services (93),3178.543979550441
324,AU,Other transport equipment (35),216651.10670274493
325,AU,Other waste for treatment: waste water treatment,913748.2592228205
326,AU,Oxygen Steel Furnace Gas,0.0
327,AU,P- and other fertiliser,187391.17277017116
328,AU,Paddy rice,3794973.9676769758
329,AU,Paper and paper products,67922.63318120259
330,AU,Paper and wood waste for treatment: composting and land application,33163.4000186361
331,AU,Paper for treatment: landfill,27474076.22869187
332,AU,Paper waste for treatment: biogasification and land application,6088.939486781827
333,AU,Paper waste for treatment: incineration,0.0
334,AU,Paraffin Waxes,188241.636098468
335,AU,Patent Fuel,0.0
336,AU,Peat,0.0
337,AU,Petroleum Coke,207114.0704591517
338,AU,Pigs,526528.6939778603
339,AU,Plant-based fibers,430070.3352123461
340,AU,Plastic waste for treatment: incineration,0.0
341,AU,Plastic waste for treatment: landfill,2519436.7434638455
342,AU,"Plastics, basic",160546.2212474078
343,AU,Post and telecommunication services (64),17386.66786846045
344,AU,Poultry,1680766.9378958282
345,AU,Precious metal ores and concentrates,13668.171796983512
346,AU,Precious metals,203861.0791561232
347,AU,Printed matter and recorded media (22),20230.68338902403
348,AU,Private households with employed persons (95),3225.2260154841792
349,AU,Processed rice,61372.32127896765
350,AU,"Products of forestry, logging and related services (02)",136737.75812992445
351,AU,Products of meat cattle,71864.62866700775
352,AU,Products of meat pigs,92905.88158149722
353,AU,Products of meat poultry,187042.61000910314
354,AU,Public administration and defence services; compulsory social security services (75),6639.894330213994
355,AU,Pulp,810519.4871606135
356,AU,"Radio, television and communication equipment and apparatus (32)",321089.85724925256
357,AU,Railway transportation services,213317.41459152062
358,AU,Raw milk,3486255.093371664
359,AU,Real estate services (70),28875.075199866005
360,AU,"Recreational, cultural and sporting services (92)",2261.1735158356455
361,AU,Refinery Feedstocks,178622.37385054235
362,AU,Refinery Gas,150236.64482980437
363,AU,Renting services of machinery and equipment without operator and of personal and household goods (71),68164.19198771671
364,AU,Research and development services (73),98241.99384430207
365,AU,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",9800.012408224235
366,AU,Retail trade services of motor fuel,19446.281387340965
367,AU,Rubber and plastic products (25),842.3320578122982
368,AU,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",3963.9435635352606
369,AU,Sand and clay,528639.6330138398
370,AU,Sea and coastal water transportation services,693055.1913503972
371,AU,Secondary Products,5457887.598783581
372,AU,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",0.0
373,AU,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",0.0
374,AU,"Secondary copper for treatment, Re-processing of secondary copper into new copper",0.0
375,AU,"Secondary glass for treatment, Re-processing of secondary glass into new glass",0.0
376,AU,"Secondary lead for treatment, Re-processing of secondary lead into new lead",0.0
377,AU,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",0.0
378,AU,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",0.0
379,AU,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",0.0
380,AU,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",0.0
381,AU,Secondary raw materials,5457887.598783581
382,AU,"Secondary steel for treatment, Re-processing of secondary steel into new steel",0.0
383,AU,Semiconductivity Downstream Products,67707.01564573782
384,AU,Semiconductivity Related Products,100263.0610369282
385,AU,Semiconductivity Upstream Products,166061.81648640745
386,AU,Services auxiliary to financial intermediation (67),3911.9783283152806
387,AU,Sewage sludge for treatment: biogasification and land application,6016.315199265584
388,AU,Steam and hot water supply services,0.0
389,AU,Stone,190414.45962836075
390,AU,Sub-Bituminous Coal,1507423.1387788954
391,AU,Sugar,13806.215325494211
392,AU,"Sugar cane, sugar beet",657999.7995362822
393,AU,Supporting and auxiliary transport services; travel agency services (63),15920.903056335414
394,AU,Textiles (17),44120.32267452675
395,AU,Textiles waste for treatment: incineration,0.0
396,AU,Textiles waste for treatment: landfill,7282935.071176763
397,AU,Tobacco products (16),23717.365575847907
398,AU,Transmission services of electricity,179.29519173586812
399,AU,Transportation services via pipelines,675280.8838735216
400,AU,Uranium and thorium ores (12),118912.81833195579
401,AU,"Vegetables, fruit, nuts",652639.779572204
402,AU,Wearing apparel; furs (18),64388.02503436687
403,AU,Wheat,1619375.6164130333
404,AU,White Spirit & SBP,147161.66145590317
405,AU,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",5524.249186838816
406,AU,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),22502.942337611512
407,AU,"Wood material for treatment, Re-processing of secondary wood material into new wood material",0.0
408,AU,Wood waste for treatment: incineration,0.0
409,AU,Wood waste for treatment: landfill,2457371.418235938
410,AU,"Wool, silk-worm cocoons",34979544.45340877
411,AU,products of Vegetable oils and fats,3614.0996072397534
412,BE,Additives/Blending Components,327439.781727708
413,BE,Air transport services (62),523949.53583375254
414,BE,All Products,98341.9686472022
415,BE,Aluminium and aluminium products,23229.800350512578
416,BE,Aluminium ores and concentrates,17320.29250698326
417,BE,Animal products nec,2227453.246812068
418,BE,Anthracite,3110894084559999.5
419,BE,"Ash for treatment, Re-processing of ash into clinker",0.0
420,BE,Aviation Gasoline,13054940.607732678
421,BE,BKB/Peat Briquettes,503519147579999.94
422,BE,Basic iron and steel and of ferro-alloys and first products thereof,381304.4482440049
423,BE,Beverages,51752.56908538035
424,BE,Biodiesels,313497.30914925935
425,BE,Biogas,934518.1875667816
426,BE,Biogasoline,4121462.0170559445
427,BE,Bitumen,233170.4308374942
428,BE,Blast Furnace Gas,566156.0846130118
429,BE,"Bottles for treatment, Recycling of bottles by direct reuse",0.0
430,BE,"Bricks, tiles and construction products, in baked clay",387081.0044343198
431,BE,Cattle,4775845.8130344525
432,BE,"Cement, lime and plaster",1118024.912458226
433,BE,Ceramic goods,605472.2810188632
434,BE,Cereal grains nec,2532384.117881027
435,BE,Charcoal,90251.04778447148
436,BE,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",452364.19828137866
437,BE,Chemicals nec,287129.5239202772
438,BE,Coal Tar,430076.639302581
439,BE,Coke Oven Coke,1604029.398977208
440,BE,Coke oven gas,530547.3512849435
441,BE,Coking Coal,3219006.3749488257
442,BE,"Collected and purified water, distribution services of water (41)",39574.18243384251
443,BE,Computer and related services (72),37389.73212321783
444,BE,Construction work (45),7848.293879384082
445,BE,Copper ores and concentrates,22074.276634408547
446,BE,Copper products,16118.059852468477
447,BE,Crops nec,279478.5289854278
448,BE,"Crude petroleum and services related to crude oil extraction, excluding surveying",2.1116453883899999e+18
449,BE,Dairy products,64418.39560537363
450,BE,Distribution and trade services of electricity,58855.93374347953
451,BE,Distribution services of gaseous fuels through mains,633840.6042695955
452,BE,Education services (80),11096.445805059277
453,BE,Electrical machinery and apparatus n.e.c. (31),46217.02852886225
454,BE,Electricity by Geothermal,1475322.9440363278
455,BE,Electricity by biomass and waste,2423055.4423505403
456,BE,Electricity by coal,3887192.752836202
457,BE,Electricity by gas,3256734.5039435234
458,BE,Electricity by hydro,726766.4859815101
459,BE,Electricity by nuclear,9758.758638162873
460,BE,Electricity by petroleum and other oil derivatives,525826.4432569309
461,BE,Electricity by solar photovoltaic,354672.8273219231
462,BE,Electricity by solar thermal,522396.34501898027
463,BE,"Electricity by tide, wave, ocean",23321424.605266314
464,BE,Electricity by wind,18588216.220166657
465,BE,Electricity nec,448604.9106875181
466,BE,Ethane,3023759.4299556594
467,BE,Extra-territorial organizations and bodies,0.0
468,BE,"Fabricated metal products, except machinery and equipment (28)",27526.250017314334
469,BE,"Financial intermediation services, except insurance and pension funding services (65)",9229.557197927601
470,BE,Fish and other fishing products; services incidental of fishing (05),344944.2850503413
471,BE,Fish products,65815.96229724654
472,BE,Food products nec,54222.561005848904
473,BE,Food waste for treatment: biogasification and land application,27577.260425288623
474,BE,Food waste for treatment: composting and land application,55852.38665740022
475,BE,Food waste for treatment: incineration,37774.193914502226
476,BE,Food waste for treatment: landfill,6419737.335709928
477,BE,Food waste for treatment: waste water treatment,453363.37685047265
478,BE,Foundry work services,260282.5066198413
479,BE,Furniture; other manufactured goods n.e.c. (36),128228.36856308875
480,BE,Gas Coke,10910013199800.0
481,BE,Gas Works Gas,9137342.736888885
482,BE,Gas/Diesel Oil,260947.4736298959
483,BE,Gasoline Type Jet Fuel,24774919972.7605
484,BE,Glass and glass products,639673.4923597493
485,BE,Health and social work services (85),13655.843918430388
486,BE,Heavy Fuel Oil,286570.9688798701
487,BE,Hotel and restaurant services (55),9295.234284490249
488,BE,Inert/metal/hazardous waste for treatment: landfill,26232.419490330718
489,BE,Inland water transportation services,574741.5173461253
490,BE,"Insurance and pension funding services, except compulsory social security services (66)",7577.9495298177835
491,BE,Intert/metal waste for treatment: incineration,100842.45153497707
492,BE,Iron ores,197790.8742569152
493,BE,Kerosene,1547064.0196622764
494,BE,Kerosene Type Jet Fuel,268961.5765442201
495,BE,"Lead, zinc and tin and products thereof",62688.60743091373
496,BE,"Lead, zinc and tin ores and concentrates",42781.463977639425
497,BE,Leather and leather products (19),18231.566869075956
498,BE,Lignite/Brown Coal,2410350.05582162
499,BE,Liquefied Petroleum Gases (LPG),581420.2903654762
500,BE,Lubricants,1084396.7782876077
501,BE,Machinery and equipment n.e.c. (29),14452.787467174034
502,BE,Manure (biogas treatment),0.0
503,BE,Manure (conventional treatment),0.0
504,BE,Meat animals nec,2836691.2319205645
505,BE,Meat products nec,50260.47991942327
506,BE,"Medical, precision and optical instruments, watches and clocks (33)",89603.92550655521
507,BE,Membership organisation services n.e.c. (91),15464.230089026298
508,BE,Motor Gasoline,264665.251676883
509,BE,"Motor vehicles, trailers and semi-trailers (34)",11271.773065669466
510,BE,N-fertiliser,185035.54044617232
511,BE,Naphtha,312387.6153128351
512,BE,Natural Gas Liquids,3.9765523773699994e+17
513,BE,"Natural gas and services related to natural gas extraction, excluding surveying",1.2110394412299999e+18
514,BE,Nickel ores and concentrates,1365670.6573340506
515,BE,Non Secondary Products,98096.43375863644
516,BE,Non-specified Petroleum Products,194170.4834079312
517,BE,Nuclear fuel,151560.64160954137
518,BE,Office machinery and computers (30),47687.65464219474
519,BE,Oil seeds,10432124.281432407
520,BE,Oil/hazardous waste for treatment: incineration,87431.83824784643
521,BE,Other Bituminous Coal,2849555.6080862335
522,BE,Other Hydrocarbons,211469364387999.97
523,BE,Other Liquid Biofuels,325868.26430462126
524,BE,Other business services (74),19219.00351077815
525,BE,Other land transportation services,15750.906193325492
526,BE,Other non-ferrous metal ores and concentrates,50726.72090813747
527,BE,Other non-ferrous metal products,16399.466325988167
528,BE,Other non-metallic mineral products,307197.9179248766
529,BE,Other services (93),22101.59876718533
530,BE,Other transport equipment (35),337791.5595264609
531,BE,Other waste for treatment: waste water treatment,511255.08899654564
532,BE,Oxygen Steel Furnace Gas,3792004.266792073
533,BE,P- and other fertiliser,623103.6468775088
534,BE,Paddy rice,583052.848291882
535,BE,Paper and paper products,60032.21912751579
536,BE,Paper and wood waste for treatment: composting and land application,10098.798349321816
537,BE,Paper for treatment: landfill,1609288.512880071
538,BE,Paper waste for treatment: biogasification and land application,50165.75110528891
539,BE,Paper waste for treatment: incineration,33321.509453471495
540,BE,Paraffin Waxes,1659309.0035099643
