,region,sector,Carbon Stressor
1076,CA,Electricity by hydro,175121.77706664187
1077,CA,Electricity by nuclear,112660.39040008692
1078,CA,Electricity by petroleum and other oil derivatives,12800686.347545164
1079,CA,Electricity by solar photovoltaic,60317394.79921688
1080,CA,Electricity by solar thermal,0.0
1081,CA,"Electricity by tide, wave, ocean",1118746087.0185728
1082,CA,Electricity by wind,2239329.240003665
1083,CA,Electricity nec,708244.9774695226
1084,CA,Ethane,408377.44451392844
1085,CA,Extra-territorial organizations and bodies,0.0
1086,CA,"Fabricated metal products, except machinery and equipment (28)",75714.61247353748
1087,CA,"Financial intermediation services, except insurance and pension funding services (65)",17564.592072818366
1088,CA,Fish and other fishing products; services incidental of fishing (05),79975.7826666048
1089,CA,Fish products,66776.13158517644
1090,CA,Food products nec,65569.33328181454
1091,CA,Food waste for treatment: biogasification and land application,235156.06695953227
1092,CA,Food waste for treatment: composting and land application,162537.83562685063
1093,CA,Food waste for treatment: incineration,138526.17968530345
1094,CA,Food waste for treatment: landfill,3490948.4268732523
1095,CA,Food waste for treatment: waste water treatment,472794.2348804136
1096,CA,Foundry work services,470725.11556585936
1097,CA,Furniture; other manufactured goods n.e.c. (36),199694.7271115773
1098,CA,Gas Coke,0.0
1099,CA,Gas Works Gas,49663.13549786261
1100,CA,Gas/Diesel Oil,415769.69783782255
1101,CA,Gasoline Type Jet Fuel,415769.69767481944
1102,CA,Glass and glass products,495479.49017183145
1103,CA,Health and social work services (85),23184.737773823006
1104,CA,Heavy Fuel Oil,415769.6980990814
1105,CA,Hotel and restaurant services (55),108569.75562276423
1106,CA,Inert/metal/hazardous waste for treatment: landfill,90073.18157500331
1107,CA,Inland water transportation services,5837441.03030246
1108,CA,"Insurance and pension funding services, except compulsory social security services (66)",17897.618219425076
1109,CA,Intert/metal waste for treatment: incineration,212514.3257041877
1110,CA,Iron ores,465538.8210568313
1111,CA,Kerosene,415769.69946331537
1112,CA,Kerosene Type Jet Fuel,415769.6981922387
1113,CA,"Lead, zinc and tin and products thereof",98931.79874045463
1114,CA,"Lead, zinc and tin ores and concentrates",118838.3684075257
1115,CA,Leather and leather products (19),13051.586616176275
1116,CA,Lignite/Brown Coal,1545768.4748072387
1117,CA,Liquefied Petroleum Gases (LPG),384243.9831492593
1118,CA,Lubricants,424420.4859512627
1119,CA,Machinery and equipment n.e.c. (29),62020.6083445103
1120,CA,Manure (biogas treatment),0.0
1121,CA,Manure (conventional treatment),0.0
1122,CA,Meat animals nec,1642031.182573474
1123,CA,Meat products nec,21204.38195780996
1124,CA,"Medical, precision and optical instruments, watches and clocks (33)",32231.269971820795
1125,CA,Membership organisation services n.e.c. (91),34588.64718242482
1126,CA,Motor Gasoline,415769.69781833084
1127,CA,"Motor vehicles, trailers and semi-trailers (34)",16117.063260453884
1128,CA,N-fertiliser,873016.227843289
1129,CA,Naphtha,412231.9356050755
1130,CA,Natural Gas Liquids,2839281.338076185
1131,CA,"Natural gas and services related to natural gas extraction, excluding surveying",2838817.5786964586
1132,CA,Nickel ores and concentrates,202221.6700649884
1133,CA,Non Secondary Products,245785.9010028383
1134,CA,Non-specified Petroleum Products,343118.6295258362
1135,CA,Nuclear fuel,88960.63643488036
1136,CA,Office machinery and computers (30),29157.97041934021
1137,CA,Oil seeds,1925126.4529115802
1138,CA,Oil/hazardous waste for treatment: incineration,284837.08885440853
1139,CA,Other Bituminous Coal,1556490.9358305356
1140,CA,Other Hydrocarbons,75940.1241801492
1141,CA,Other Liquid Biofuels,43411.28983473525
1142,CA,Other business services (74),33041.01861101772
1143,CA,Other land transportation services,232656.10846948632
1144,CA,Other non-ferrous metal ores and concentrates,513991.2160618033
1145,CA,Other non-ferrous metal products,140205.12732798522
1146,CA,Other non-metallic mineral products,712525.223620343
1147,CA,Other services (93),27217.773909334486
1148,CA,Other transport equipment (35),13413.994918618493
1149,CA,Other waste for treatment: waste water treatment,522886.0883893751
1150,CA,Oxygen Steel Furnace Gas,693979.6508814516
1151,CA,P- and other fertiliser,376969.7283182334
1152,CA,Paddy rice,102003.77729868253
1153,CA,Paper and paper products,191861.8154580916
1154,CA,Paper and wood waste for treatment: composting and land application,53836.12701180149
1155,CA,Paper for treatment: landfill,911455.4668164137
1156,CA,Paper waste for treatment: biogasification and land application,158953.70583521842
1157,CA,Paper waste for treatment: incineration,111168.97236995884
1158,CA,Paraffin Waxes,0.0
1159,CA,Patent Fuel,527388.2659137084
1160,CA,Peat,287881.9942476724
1161,CA,Petroleum Coke,417770.04914218123
1162,CA,Pigs,593219.035145384
1163,CA,Plant-based fibers,9212447.04624788
1164,CA,Plastic waste for treatment: incineration,122175.1907702727
1165,CA,Plastic waste for treatment: landfill,404745.54855913774
1166,CA,"Plastics, basic",2921838.3113450245
1167,CA,Post and telecommunication services (64),16291.611671248618
1168,CA,Poultry,557839.3752350475
1169,CA,Precious metal ores and concentrates,702447.8832237691
1170,CA,Precious metals,82747.0846450672
1171,CA,Printed matter and recorded media (22),107324.8643032078
1172,CA,Private households with employed persons (95),16205.34736789502
1173,CA,Processed rice,17178878.875198647
1174,CA,"Products of forestry, logging and related services (02)",345425.65542164276
1175,CA,Products of meat cattle,50681.43089999182
1176,CA,Products of meat pigs,67799.71341780407
1177,CA,Products of meat poultry,96626.37814798743
1178,CA,Public administration and defence services; compulsory social security services (75),44366.58229152022
1179,CA,Pulp,259446.65325407794
1180,CA,"Radio, television and communication equipment and apparatus (32)",32664.308473876576
1181,CA,Railway transportation services,1477004.8816016694
1182,CA,Raw milk,1645998.3407024946
1183,CA,Real estate services (70),61627.20187826988
1184,CA,"Recreational, cultural and sporting services (92)",21871.049680276043
1185,CA,Refinery Feedstocks,417260.91891146865
1186,CA,Refinery Gas,405131.2924794739
1187,CA,Renting services of machinery and equipment without operator and of personal and household goods (71),53619.27040079445
1188,CA,Research and development services (73),64729.97644716497
1189,CA,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",90420.45026498372
1190,CA,Retail trade services of motor fuel,2182371.692499999
1191,CA,Rubber and plastic products (25),69025.75380544568
1192,CA,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",49851.65594607553
1193,CA,Sand and clay,2244923.974933366
1194,CA,Sea and coastal water transportation services,1302167.2230296573
1195,CA,Secondary Products,42052.735581232155
1196,CA,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",0.0
1197,CA,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",0.0
1198,CA,"Secondary copper for treatment, Re-processing of secondary copper into new copper",0.0
1199,CA,"Secondary glass for treatment, Re-processing of secondary glass into new glass",0.0
1200,CA,"Secondary lead for treatment, Re-processing of secondary lead into new lead",0.0
1201,CA,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",0.0
1202,CA,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",0.0
1203,CA,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",0.0
1204,CA,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",0.0
1205,CA,Secondary raw materials,42052.735581232155
1206,CA,"Secondary steel for treatment, Re-processing of secondary steel into new steel",0.0
1207,CA,Semiconductivity Downstream Products,44064.62489059865
1208,CA,Semiconductivity Related Products,56569.633768952204
1209,CA,Semiconductivity Upstream Products,307532.147820712
1210,CA,Services auxiliary to financial intermediation (67),24757.536143192545
1211,CA,Sewage sludge for treatment: biogasification and land application,301955.0264619462
1212,CA,Steam and hot water supply services,156177.04388890407
1213,CA,Stone,1049735.6111341147
1214,CA,Sub-Bituminous Coal,1545964.052431302
1215,CA,Sugar,61647.3758058447
1216,CA,"Sugar cane, sugar beet",8853555.571087211
1217,CA,Supporting and auxiliary transport services; travel agency services (63),31367.3770625906
1218,CA,Textiles (17),95477.65580296208
1219,CA,Textiles waste for treatment: incineration,193336.89714333584
1220,CA,Textiles waste for treatment: landfill,1033180.0821603929
1221,CA,Tobacco products (16),91185.13553569381
1222,CA,Transmission services of electricity,105169.02952845873
1223,CA,Transportation services via pipelines,7774585.637998505
1224,CA,Uranium and thorium ores (12),2627014.8829848724
1225,CA,"Vegetables, fruit, nuts",785072.3072738707
1226,CA,Wearing apparel; furs (18),56211.76626646581
1227,CA,Wheat,1753421.7151464622
1228,CA,White Spirit & SBP,342279.73086461547
1229,CA,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",76948.86435259781
1230,CA,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),124730.1008107119
1231,CA,"Wood material for treatment, Re-processing of secondary wood material into new wood material",0.0
1232,CA,Wood waste for treatment: incineration,329203.7734677598
1233,CA,Wood waste for treatment: landfill,436937.22452173004
1234,CA,"Wool, silk-worm cocoons",3112.5420852806524
1235,CA,products of Vegetable oils and fats,78761.67160525193
1236,CH,Additives/Blending Components,20543.585611734197
1237,CH,Air transport services (62),609704.4389638163
1238,CH,All Products,36319.28756255084
1239,CH,Aluminium and aluminium products,5982.222659473093
1240,CH,Aluminium ores and concentrates,177186993768.0
1241,CH,Animal products nec,20625.029271365875
1242,CH,Anthracite,3348688785410.0
1243,CH,"Ash for treatment, Re-processing of ash into clinker",0.0
1244,CH,Aviation Gasoline,37309132127400.0
1245,CH,BKB/Peat Briquettes,694380840614.0
1246,CH,Basic iron and steel and of ferro-alloys and first products thereof,75096.66895362697
1247,CH,Beverages,27692.78696669095
1248,CH,Biodiesels,20897.95336431489
1249,CH,Biogas,66857.58070758471
1250,CH,Biogasoline,20521.85796286292
1251,CH,Bitumen,997039263586999.9
1252,CH,Blast Furnace Gas,52369920477500.0
1253,CH,"Bottles for treatment, Recycling of bottles by direct reuse",0.0
1254,CH,"Bricks, tiles and construction products, in baked clay",2736745.202457769
1255,CH,Cattle,1158801.0116442682
1256,CH,"Cement, lime and plaster",897106.3095653738
1257,CH,Ceramic goods,454767.8583731741
1258,CH,Cereal grains nec,1398381.1530276637
1259,CH,Charcoal,27670775669099.996
1260,CH,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",31190.903883748062
1261,CH,Chemicals nec,19368.399684634798
1262,CH,Coal Tar,46066984489399.99
1263,CH,Coke Oven Coke,388523015483999.94
1264,CH,Coke oven gas,26593926591200.0
1265,CH,Coking Coal,15354773991599.998
1266,CH,"Collected and purified water, distribution services of water (41)",3120.0911386762505
1267,CH,Computer and related services (72),8027.490929319823
1268,CH,Construction work (45),6424.093758095221
1269,CH,Copper ores and concentrates,10129145990100.0
1270,CH,Copper products,15636.029162102475
1271,CH,Crops nec,226181.91307813875
1272,CH,"Crude petroleum and services related to crude oil extraction, excluding surveying",1.7179303778999997e+17
1273,CH,Dairy products,19773.108822990023
1274,CH,Distribution and trade services of electricity,18060.432910466843
1275,CH,Distribution services of gaseous fuels through mains,65472.81325167214
1276,CH,Education services (80),13099.070337442407
1277,CH,Electrical machinery and apparatus n.e.c. (31),6032.690219816192
1278,CH,Electricity by Geothermal,4130329008839.9995
1279,CH,Electricity by biomass and waste,81150.10774832802
1280,CH,Electricity by coal,94059260682900.0
1281,CH,Electricity by gas,2305.1677185495596
1282,CH,Electricity by hydro,2245.3264468696616
1283,CH,Electricity by nuclear,2258.796745508876
1284,CH,Electricity by petroleum and other oil derivatives,25342.502378834524
1285,CH,Electricity by solar photovoltaic,607249.7262791608
1286,CH,Electricity by solar thermal,7780280233.839999
1287,CH,"Electricity by tide, wave, ocean",4199530186199.9995
1288,CH,Electricity by wind,253382.66394452422
1289,CH,Electricity nec,5926505970510.0
1290,CH,Ethane,348346806749999.94
1291,CH,Extra-territorial organizations and bodies,0.0
1292,CH,"Fabricated metal products, except machinery and equipment (28)",7184.668976012327
1293,CH,"Financial intermediation services, except insurance and pension funding services (65)",5771.026403206525
1294,CH,Fish and other fishing products; services incidental of fishing (05),61223.09663622462
1295,CH,Fish products,32238.556389892437
1296,CH,Food products nec,20208.615439257388
1297,CH,Food waste for treatment: biogasification and land application,13356.397032984725
1298,CH,Food waste for treatment: composting and land application,28668.841160289245
1299,CH,Food waste for treatment: incineration,30451.60520223897
1300,CH,Food waste for treatment: landfill,2659101.208363458
1301,CH,Food waste for treatment: waste water treatment,448784.38272387366
1302,CH,Foundry work services,1570107.6744820906
1303,CH,Furniture; other manufactured goods n.e.c. (36),6343.017232986321
1304,CH,Gas Coke,792378262967.9999
1305,CH,Gas Works Gas,933631.2168700094
1306,CH,Gas/Diesel Oil,105169.09508393855
1307,CH,Gasoline Type Jet Fuel,26035166751000.0
1308,CH,Glass and glass products,185046.49528269953
1309,CH,Health and social work services (85),6760.703733021415
1310,CH,Heavy Fuel Oil,129115.79414782644
1311,CH,Hotel and restaurant services (55),13901.629577138681
1312,CH,Inert/metal/hazardous waste for treatment: landfill,12835.365303353756
1313,CH,Inland water transportation services,2089927.7205467569
1314,CH,"Insurance and pension funding services, except compulsory social security services (66)",19294.685140470403
1315,CH,Intert/metal waste for treatment: incineration,1456702.6608264495
1316,CH,Iron ores,37979351962599.99
1317,CH,Kerosene,2771554390139999.5
1318,CH,Kerosene Type Jet Fuel,142195.0679594555
1319,CH,"Lead, zinc and tin and products thereof",27133.46217180121
1320,CH,"Lead, zinc and tin ores and concentrates",5201936392660.0
1321,CH,Leather and leather products (19),33162.59542052868
1322,CH,Lignite/Brown Coal,4604682583890.0
1323,CH,Liquefied Petroleum Gases (LPG),116143.2907789322
1324,CH,Lubricants,299598.9986432852
1325,CH,Machinery and equipment n.e.c. (29),8783.659837310419
1326,CH,Manure (biogas treatment),0.0
1327,CH,Manure (conventional treatment),0.0
1328,CH,Meat animals nec,3102940.493090678
1329,CH,Meat products nec,21615.920060789
1330,CH,"Medical, precision and optical instruments, watches and clocks (33)",2106.085064540369
1331,CH,Membership organisation services n.e.c. (91),17120.641400053697
1332,CH,Motor Gasoline,107613.11735101348
1333,CH,"Motor vehicles, trailers and semi-trailers (34)",3644.433589503516
1334,CH,N-fertiliser,579065.3489847959
1335,CH,Naphtha,537222.1530278043
1336,CH,Natural Gas Liquids,2.6879379229699996e+16
1337,CH,"Natural gas and services related to natural gas extraction, excluding surveying",12250340.142159726
1338,CH,Nickel ores and concentrates,317511405.1580615
1339,CH,Non Secondary Products,36368.774171284116
1340,CH,Non-specified Petroleum Products,92971.82720127689
1341,CH,Nuclear fuel,2122364.9538099915
1342,CH,Office machinery and computers (30),10173.895286007024
1343,CH,Oil seeds,2605727.9203811176
1344,CH,Oil/hazardous waste for treatment: incineration,50233.51332580899
1345,CH,Other Bituminous Coal,39296447441800.0
1346,CH,Other Hydrocarbons,60789043427199.99
1347,CH,Other Liquid Biofuels,11989177258199.998
1348,CH,Other business services (74),16215.607316526246
1349,CH,Other land transportation services,495.24573803207915
1350,CH,Other non-ferrous metal ores and concentrates,20558132571200.0
1351,CH,Other non-ferrous metal products,1711.0683502430682
1352,CH,Other non-metallic mineral products,215060.93806262358
1353,CH,Other services (93),17192.254140767123
1354,CH,Other transport equipment (35),30784.076010633147
1355,CH,Other waste for treatment: waste water treatment,449966.593501129
1356,CH,Oxygen Steel Furnace Gas,5620921499189.999
1357,CH,P- and other fertiliser,237823.10681532396
1358,CH,Paddy rice,58753941956.6
1359,CH,Paper and paper products,43867.99913112933
1360,CH,Paper and wood waste for treatment: composting and land application,6507.996414191647
1361,CH,Paper for treatment: landfill,1157212.1165384876
1362,CH,Paper waste for treatment: biogasification and land application,1034530.869038751
1363,CH,Paper waste for treatment: incineration,15471.936628135109
1364,CH,Paraffin Waxes,219176469880999.97
1365,CH,Patent Fuel,801516534883.9999
1366,CH,Peat,345326957225.0
1367,CH,Petroleum Coke,98692.36702035171
1368,CH,Pigs,216231.17935989925
1369,CH,Plant-based fibers,225326292862.0
1370,CH,Plastic waste for treatment: incineration,1503591.8947054576
1371,CH,Plastic waste for treatment: landfill,245598.54802403785
1372,CH,"Plastics, basic",6060.458613222769
1373,CH,Post and telecommunication services (64),6712.295551238545
1374,CH,Poultry,233660.4710018083
1375,CH,Precious metal ores and concentrates,12437903377700.0
1376,CH,Precious metals,13146.276871765369
1377,CH,Printed matter and recorded media (22),32256.487081208918
1378,CH,Private households with employed persons (95),26607.74803375152
1379,CH,Processed rice,83639.41143491464
1380,CH,"Products of forestry, logging and related services (02)",93357.93040405826
1381,CH,Products of meat cattle,474410.5136513877
1382,CH,Products of meat pigs,217915.22741319484
1383,CH,Products of meat poultry,274521.25706144684
1384,CH,Public administration and defence services; compulsory social security services (75),24268.13495759794
1385,CH,Pulp,34652.52569087126
1386,CH,"Radio, television and communication equipment and apparatus (32)",8288.247309845356
1387,CH,Railway transportation services,8203.34015469839
1388,CH,Raw milk,1203029.6839191152
1389,CH,Real estate services (70),13330.256760241633
1390,CH,"Recreational, cultural and sporting services (92)",12332.808275687274
1391,CH,Refinery Feedstocks,2275708892469999.5
1392,CH,Refinery Gas,102087.29741971786
1393,CH,Renting services of machinery and equipment without operator and of personal and household goods (71),28891.420597531185
1394,CH,Research and development services (73),35681.51240635885
1395,CH,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",3854.2036477910683
1396,CH,Retail trade services of motor fuel,8249.754375509945
1397,CH,Rubber and plastic products (25),15994.74680400452
1398,CH,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",9879.524017979005
1399,CH,Sand and clay,617727.5655391129
1400,CH,Sea and coastal water transportation services,356023.52494444203
1401,CH,Secondary Products,5206.68483178934
1402,CH,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",0.0
1403,CH,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",0.0
1404,CH,"Secondary copper for treatment, Re-processing of secondary copper into new copper",0.0
1405,CH,"Secondary glass for treatment, Re-processing of secondary glass into new glass",0.0
1406,CH,"Secondary lead for treatment, Re-processing of secondary lead into new lead",0.0
1407,CH,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",0.0
1408,CH,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",0.0
1409,CH,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",0.0
1410,CH,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",0.0
1411,CH,Secondary raw materials,5206.68483178934
1412,CH,"Secondary steel for treatment, Re-processing of secondary steel into new steel",0.0
1413,CH,Semiconductivity Downstream Products,3856.2600696258523
1414,CH,Semiconductivity Related Products,4492.60009863131
1415,CH,Semiconductivity Upstream Products,13150.204836333396
1416,CH,Services auxiliary to financial intermediation (67),7354.506392986984
1417,CH,Sewage sludge for treatment: biogasification and land application,29918954871699.996
1418,CH,Steam and hot water supply services,112495610.5172209
1419,CH,Stone,157294.35232237194
1420,CH,Sub-Bituminous Coal,1966666386269.9998
1421,CH,Sugar,40324.362675237826
1422,CH,"Sugar cane, sugar beet",502434.24860044057
1423,CH,Supporting and auxiliary transport services; travel agency services (63),20922.153490485965
1424,CH,Textiles (17),17175.00158327604
1425,CH,Textiles waste for treatment: incineration,1427605.910888009
1426,CH,Textiles waste for treatment: landfill,345001.15394365316
1427,CH,Tobacco products (16),19472.448373787483
1428,CH,Transmission services of electricity,701.0139722077354
1429,CH,Transportation services via pipelines,315182.0752622076
1430,CH,Uranium and thorium ores (12),22304962.137656458
1431,CH,"Vegetables, fruit, nuts",289152.4924397014
1432,CH,Wearing apparel; furs (18),20429.797744813826
1433,CH,Wheat,1724161.0031556617
1434,CH,White Spirit & SBP,532709783337999.94
1435,CH,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",4592.270096199905
1436,CH,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),134981.0504494066
1437,CH,"Wood material for treatment, Re-processing of secondary wood material into new wood material",0.0
1438,CH,Wood waste for treatment: incineration,15620.110272072234
1439,CH,Wood waste for treatment: landfill,419546.97975452273
1440,CH,"Wool, silk-worm cocoons",16266910.019682998
1441,CH,products of Vegetable oils and fats,2732.472955933567
1442,CN,Additives/Blending Components,0.0
1443,CN,Air transport services (62),958943.9718872423
1444,CN,All Products,547113.6855602037
1445,CN,Aluminium and aluminium products,203787.28650740767
1446,CN,Aluminium ores and concentrates,3295664.6454096516
1447,CN,Animal products nec,83458.51635893332
1448,CN,Anthracite,0.0
1449,CN,"Ash for treatment, Re-processing of ash into clinker",0.0
1450,CN,Aviation Gasoline,230889.1160025196
1451,CN,BKB/Peat Briquettes,0.0
1452,CN,Basic iron and steel and of ferro-alloys and first products thereof,1151871.0388683632
1453,CN,Beverages,12191.361861980879
1454,CN,Biodiesels,812339.0226491842
1455,CN,Biogas,10426207.478709277
1456,CN,Biogasoline,812339.0201063325
1457,CN,Bitumen,230889.11610620003
1458,CN,Blast Furnace Gas,10426207.473313289
1459,CN,"Bottles for treatment, Recycling of bottles by direct reuse",0.0
1460,CN,"Bricks, tiles and construction products, in baked clay",2059179.3405287839
1461,CN,Cattle,7867756.573496504
1462,CN,"Cement, lime and plaster",13917394.618141491
1463,CN,Ceramic goods,213360.9045036501
1464,CN,Cereal grains nec,1015554.1512263211
1465,CN,Charcoal,0.0
1466,CN,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",1345453.234339369
1467,CN,Chemicals nec,812339.017813177
1468,CN,Coal Tar,1792274.181493391
1469,CN,Coke Oven Coke,1793247.1249344712
1470,CN,Coke oven gas,10426207.474096352
1471,CN,Coking Coal,2614806.6924806316
1472,CN,"Collected and purified water, distribution services of water (41)",139532.0039891679
1473,CN,Computer and related services (72),5692.509355643331
1474,CN,Construction work (45),22321.256346929364
1475,CN,Copper ores and concentrates,198648.7467901039
1476,CN,Copper products,306884.5170610876
1477,CN,Crops nec,152646.461444089
1478,CN,"Crude petroleum and services related to crude oil extraction, excluding surveying",702249.7403314356
1479,CN,Dairy products,63277.53201314493
1480,CN,Distribution and trade services of electricity,1338.0205857089793
1481,CN,Distribution services of gaseous fuels through mains,10426207.471573535
1482,CN,Education services (80),32243.594524447646
1483,CN,Electrical machinery and apparatus n.e.c. (31),14431.676205050466
1484,CN,Electricity by Geothermal,294398492.0727017
1485,CN,Electricity by biomass and waste,735336.5184651527
1486,CN,Electricity by coal,11757288.245579207
1487,CN,Electricity by gas,8714847.713483607
1488,CN,Electricity by hydro,5759.109542676171
1489,CN,Electricity by nuclear,1993.130641581587
1490,CN,Electricity by petroleum and other oil derivatives,1808400.4847371487
1491,CN,Electricity by solar photovoltaic,3637107.978523032
1492,CN,Electricity by solar thermal,187477448.54806656
1493,CN,"Electricity by tide, wave, ocean",187962003.79976383
1494,CN,Electricity by wind,70580.0164726075
1495,CN,Electricity nec,24988595.32662572
1496,CN,Ethane,0.0
1497,CN,Extra-territorial organizations and bodies,0.0
1498,CN,"Fabricated metal products, except machinery and equipment (28)",330615.173230105
1499,CN,"Financial intermediation services, except insurance and pension funding services (65)",33411.307430870824
1500,CN,Fish and other fishing products; services incidental of fishing (05),2665.232609544962
1501,CN,Fish products,10273.508513419649
1502,CN,Food products nec,8143.9072554426375
1503,CN,Food waste for treatment: biogasification and land application,0.0
1504,CN,Food waste for treatment: composting and land application,881710.8915101599
1505,CN,Food waste for treatment: incineration,32722.516173538876
1506,CN,Food waste for treatment: landfill,23013639.444163613
1507,CN,Food waste for treatment: waste water treatment,181099.75287219734
1508,CN,Foundry work services,1152647.023959754
1509,CN,Furniture; other manufactured goods n.e.c. (36),57690.69942223736
1510,CN,Gas Coke,1785914.7442931167
1511,CN,Gas Works Gas,10426207.594082763
1512,CN,Gas/Diesel Oil,230889.11599707263
1513,CN,Gasoline Type Jet Fuel,0.0
1514,CN,Glass and glass products,136819.95923923457
1515,CN,Health and social work services (85),149300.39957100266
1516,CN,Heavy Fuel Oil,230889.11572501593
1517,CN,Hotel and restaurant services (55),11974.038590975539
1518,CN,Inert/metal/hazardous waste for treatment: landfill,41889.849660184176
1519,CN,Inland water transportation services,22163318.866700266
1520,CN,"Insurance and pension funding services, except compulsory social security services (66)",9242.118835218178
1521,CN,Intert/metal waste for treatment: incineration,14747971.42251364
1522,CN,Iron ores,375073.3197317251
1523,CN,Kerosene,230889.11628383255
1524,CN,Kerosene Type Jet Fuel,230889.1160052773
1525,CN,"Lead, zinc and tin and products thereof",196488.89514810673
1526,CN,"Lead, zinc and tin ores and concentrates",3138038.6408851855
1527,CN,Leather and leather products (19),118855.59917836296
1528,CN,Lignite/Brown Coal,0.0
1529,CN,Liquefied Petroleum Gases (LPG),230889.11602168082
1530,CN,Lubricants,230889.1160069438
1531,CN,Machinery and equipment n.e.c. (29),41040.930666053915
1532,CN,Manure (biogas treatment),0.0
1533,CN,Manure (conventional treatment),0.0
1534,CN,Meat animals nec,1764793.6662160351
1535,CN,Meat products nec,7038.417239223291
1536,CN,"Medical, precision and optical instruments, watches and clocks (33)",9656.990743354409
1537,CN,Membership organisation services n.e.c. (91),447431.5377912567
1538,CN,Motor Gasoline,230889.11600168902
1539,CN,"Motor vehicles, trailers and semi-trailers (34)",49200.486789913244
1540,CN,N-fertiliser,429377.86335986305
1541,CN,Naphtha,230889.1159615681
1542,CN,Natural Gas Liquids,2036242.8697545526
1543,CN,"Natural gas and services related to natural gas extraction, excluding surveying",2036242.3606976748
1544,CN,Nickel ores and concentrates,1168568.264874434
1545,CN,Non Secondary Products,548284.5654074767
1546,CN,Non-specified Petroleum Products,230889.11606387811
1547,CN,Nuclear fuel,6383460.572961671
1548,CN,Office machinery and computers (30),12725.781704114817
1549,CN,Oil seeds,750542.6919137707
1550,CN,Oil/hazardous waste for treatment: incineration,11439140.396157013
1551,CN,Other Bituminous Coal,2614806.691886283
1552,CN,Other Hydrocarbons,0.0
1553,CN,Other Liquid Biofuels,0.0
1554,CN,Other business services (74),36152.30050763436
1555,CN,Other land transportation services,47160.047159913134
1556,CN,Other non-ferrous metal ores and concentrates,297815.22884625715
1557,CN,Other non-ferrous metal products,651632.041523707
1558,CN,Other non-metallic mineral products,1792616.1250209273
1559,CN,Other services (93),14948.867027423505
1560,CN,Other transport equipment (35),32386.81333580189
1561,CN,Other waste for treatment: waste water treatment,202920.25416621676
1562,CN,Oxygen Steel Furnace Gas,10426207.900165936
1563,CN,P- and other fertiliser,297637.45959429117
1564,CN,Paddy rice,5394113.539737579
1565,CN,Paper and paper products,302264.9259977374
1566,CN,Paper and wood waste for treatment: composting and land application,59683.161040953106
1567,CN,Paper for treatment: landfill,7816737.967931114
1568,CN,Paper waste for treatment: biogasification and land application,0.0
1569,CN,Paper waste for treatment: incineration,28426.4000176947
1570,CN,Paraffin Waxes,230889.11635742945
1571,CN,Patent Fuel,2614806.74493372
1572,CN,Peat,0.0
1573,CN,Petroleum Coke,230889.11648357727
1574,CN,Pigs,803240.4397643391
1575,CN,Plant-based fibers,676958.8416272574
1576,CN,Plastic waste for treatment: incineration,10516131.00398676
1577,CN,Plastic waste for treatment: landfill,1072143.3172709348
1578,CN,"Plastics, basic",13509.588801134674
1579,CN,Post and telecommunication services (64),13186.596053736761
1580,CN,Poultry,466670.5725700231
1581,CN,Precious metal ores and concentrates,342025.4528699831
1582,CN,Precious metals,271560.49572040676
1583,CN,Printed matter and recorded media (22),11365.926593549071
1584,CN,Private households with employed persons (95),86402.344183217
1585,CN,Processed rice,925126.5992072338
1586,CN,"Products of forestry, logging and related services (02)",113116.27091219914
1587,CN,Products of meat cattle,623377.2522595689
1588,CN,Products of meat pigs,12777.81122167944
1589,CN,Products of meat poultry,17819.291602726018
1590,CN,Public administration and defence services; compulsory social security services (75),67778.71279690685
1591,CN,Pulp,31475.672637603548
1592,CN,"Radio, television and communication equipment and apparatus (32)",29941.805543057264
1593,CN,Railway transportation services,712397.6330295275
1594,CN,Raw milk,3008172.429420899
