,region,sector,Carbon Stressor
108,AT,Oil/hazardous waste for treatment: incineration,171329.78771850502
109,AT,Other Bituminous Coal,0.0
110,AT,Other Hydrocarbons,1509948.3797533296
111,AT,Other Liquid Biofuels,562112.6656999028
112,AT,Other business services (74),50891.56294916484
113,AT,Other land transportation services,26258.901807790156
114,AT,Other non-ferrous metal ores and concentrates,257568.5490066345
115,AT,Other non-ferrous metal products,39273.195513513834
116,AT,Other non-metallic mineral products,457051.58099556825
117,AT,Other services (93),23703.6188131083
118,AT,Other transport equipment (35),19405.97883856084
119,AT,Other waste for treatment: waste water treatment,1475482.4742927884
120,AT,Oxygen Steel Furnace Gas,473023.2400799273
121,AT,P- and other fertiliser,1378228.6300504499
122,AT,Paddy rice,0.0
123,AT,Paper and paper products,208548.81036752855
124,AT,Paper and wood waste for treatment: composting and land application,354603.8089305674
125,AT,Paper for treatment: landfill,65937499.28600747
126,AT,Paper waste for treatment: biogasification and land application,522549.10700844723
127,AT,Paper waste for treatment: incineration,108103.03808048072
128,AT,Paraffin Waxes,0.0
129,AT,Patent Fuel,0.0
130,AT,Peat,99272827.69743904
131,AT,Petroleum Coke,1100859.8466569933
132,AT,Pigs,492458.5341112663
133,AT,Plant-based fibers,2475699.25930592
134,AT,Plastic waste for treatment: incineration,160832.83719455483
135,AT,Plastic waste for treatment: landfill,12634237.84001069
136,AT,"Plastics, basic",218281.83327385536
137,AT,Post and telecommunication services (64),11086.384391396232
138,AT,Poultry,486286.2953734059
139,AT,Precious metal ores and concentrates,1204357.6128482888
140,AT,Precious metals,80036.49720318528
141,AT,Printed matter and recorded media (22),180536.60196300686
142,AT,Private households with employed persons (95),120037.43304962254
143,AT,Processed rice,526613.8016749846
144,AT,"Products of forestry, logging and related services (02)",101775.09909535538
145,AT,Products of meat cattle,61995.99729086305
146,AT,Products of meat pigs,59782.68924802748
147,AT,Products of meat poultry,64211.68110222339
148,AT,Public administration and defence services; compulsory social security services (75),20144.735088585363
149,AT,Pulp,195187.46265717124
150,AT,"Radio, television and communication equipment and apparatus (32)",20297.683491939963
151,AT,Railway transportation services,196674.41554190544
152,AT,Raw milk,4314546.424924293
153,AT,Real estate services (70),21960.47311049577
154,AT,"Recreational, cultural and sporting services (92)",19638.06640888609
155,AT,Refinery Feedstocks,5667030.061521475
156,AT,Refinery Gas,1093376.1616753803
157,AT,Renting services of machinery and equipment without operator and of personal and household goods (71),59440.357920516224
158,AT,Research and development services (73),17683.244039029632
159,AT,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",131642.23525950828
160,AT,Retail trade services of motor fuel,122896.44245969855
161,AT,Rubber and plastic products (25),14380.974989804845
162,AT,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",26490.814083303034
163,AT,Sand and clay,517709.8479037973
164,AT,Sea and coastal water transportation services,12444940.289983949
165,AT,Secondary Products,48290.536512915496
166,AT,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",0.0
167,AT,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",0.0
168,AT,"Secondary copper for treatment, Re-processing of secondary copper into new copper",0.0
169,AT,"Secondary glass for treatment, Re-processing of secondary glass into new glass",0.0
170,AT,"Secondary lead for treatment, Re-processing of secondary lead into new lead",0.0
171,AT,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",0.0
172,AT,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",0.0
173,AT,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",0.0
174,AT,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",0.0
175,AT,Secondary raw materials,48290.536512915496
176,AT,"Secondary steel for treatment, Re-processing of secondary steel into new steel",0.0
177,AT,Semiconductivity Downstream Products,38754.28866221655
178,AT,Semiconductivity Related Products,41775.953300175424
179,AT,Semiconductivity Upstream Products,150522.28975545493
180,AT,Services auxiliary to financial intermediation (67),5637.27093316187
181,AT,Sewage sludge for treatment: biogasification and land application,102037.79946452651
182,AT,Steam and hot water supply services,4850540.281744899
183,AT,Stone,588818.1182856957
184,AT,Sub-Bituminous Coal,10758896.351618974
185,AT,Sugar,71186.84982471362
186,AT,"Sugar cane, sugar beet",1341584.910299825
187,AT,Supporting and auxiliary transport services; travel agency services (63),49170.85691626005
188,AT,Textiles (17),101066.60114514362
189,AT,Textiles waste for treatment: incineration,162511.81766866345
190,AT,Textiles waste for treatment: landfill,36911848.514085166
191,AT,Tobacco products (16),163226.32401633772
192,AT,Transmission services of electricity,60825.042394813165
193,AT,Transportation services via pipelines,1301508.4913401993
194,AT,Uranium and thorium ores (12),0.0
195,AT,"Vegetables, fruit, nuts",274707.8199431974
196,AT,Wearing apparel; furs (18),68900.49591826677
197,AT,Wheat,1936014.062809853
198,AT,White Spirit & SBP,0.0
199,AT,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",72630.86749069022
200,AT,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),46309.30111399145
201,AT,"Wood material for treatment, Re-processing of secondary wood material into new wood material",0.0
202,AT,Wood waste for treatment: incineration,108211.97224433805
203,AT,Wood waste for treatment: landfill,22770438.850401487
204,AT,"Wool, silk-worm cocoons",30717.412688490083
205,AT,products of Vegetable oils and fats,38869.572395836854
206,AU,Additives/Blending Components,384178.0816226457
207,AU,Air transport services (62),1489546.4635103454
208,AU,All Products,748052.1845222554
209,AU,Aluminium and aluminium products,1732646.8470219458
210,AU,Aluminium ores and concentrates,1451632.8103190977
211,AU,Animal products nec,913062.0211944135
212,AU,Anthracite,6036893.744932612
213,AU,"Ash for treatment, Re-processing of ash into clinker",0.0
214,AU,Aviation Gasoline,532681.7646777928
215,AU,BKB/Peat Briquettes,6036893.584669829
216,AU,Basic iron and steel and of ferro-alloys and first products thereof,975512.7796070722
217,AU,Beverages,132283.58602027435
218,AU,Biodiesels,327445.0551916323
219,AU,Biogas,286513.82474346977
220,AU,Biogasoline,3248639.8207912263
221,AU,Bitumen,27371.006005356747
222,AU,Blast Furnace Gas,286513.82483563886
223,AU,"Bottles for treatment, Recycling of bottles by direct reuse",0.0
224,AU,"Bricks, tiles and construction products, in baked clay",691535.1296629888
225,AU,Cattle,21029409.549495243
226,AU,"Cement, lime and plaster",1597947.803094728
227,AU,Ceramic goods,2095354.4377215318
228,AU,Cereal grains nec,1759327.7398675862
229,AU,Charcoal,0.0
230,AU,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",624996.57355244
231,AU,Chemicals nec,309768.33032675757
232,AU,Coal Tar,27164.299354283743
233,AU,Coke Oven Coke,36380637.14447639
234,AU,Coke oven gas,286513.8274094902
235,AU,Coking Coal,6036894.14725976
236,AU,"Collected and purified water, distribution services of water (41)",87936.83961483026
237,AU,Computer and related services (72),20335.992757201544
238,AU,Construction work (45),126078.06531185017
239,AU,Copper ores and concentrates,69705.35461263437
240,AU,Copper products,386335.010953487
241,AU,Crops nec,168676.19239387175
242,AU,"Crude petroleum and services related to crude oil extraction, excluding surveying",1379905.3674355603
243,AU,Dairy products,55172.235907495866
244,AU,Distribution and trade services of electricity,36387.28472326118
245,AU,Distribution services of gaseous fuels through mains,29323122.074367143
246,AU,Education services (80),8640.938606433241
247,AU,Electrical machinery and apparatus n.e.c. (31),19989.66949344747
248,AU,Electricity by Geothermal,15896357658.990467
249,AU,Electricity by biomass and waste,7886.021073431996
250,AU,Electricity by coal,34951065.44908412
251,AU,Electricity by gas,7831151.620735126
252,AU,Electricity by hydro,660.1170770378546
253,AU,Electricity by nuclear,0.0
254,AU,Electricity by petroleum and other oil derivatives,9433331.597599037
255,AU,Electricity by solar photovoltaic,1773.8603232782048
256,AU,Electricity by solar thermal,1052.597241231062
257,AU,"Electricity by tide, wave, ocean",0.0
258,AU,Electricity by wind,914807.6432232469
259,AU,Electricity nec,3111.104256587509
260,AU,Ethane,27164.29271309871
261,AU,Extra-territorial organizations and bodies,0.0
262,AU,"Fabricated metal products, except machinery and equipment (28)",97752.63301392325
263,AU,"Financial intermediation services, except insurance and pension funding services (65)",5425.740983581558
264,AU,Fish and other fishing products; services incidental of fishing (05),4292.915755588309
265,AU,Fish products,154817.88398810168
266,AU,Food products nec,94581.03131526156
267,AU,Food waste for treatment: biogasification and land application,7162.403933476144
268,AU,Food waste for treatment: composting and land application,79213.56202951702
269,AU,Food waste for treatment: incineration,0.0
270,AU,Food waste for treatment: landfill,226066203.94437963
271,AU,Food waste for treatment: waste water treatment,28957.96748769841
272,AU,Foundry work services,1429422.9210761942
273,AU,Furniture; other manufactured goods n.e.c. (36),24577.597553740205
274,AU,Gas Coke,0.0
275,AU,Gas Works Gas,286513.82468298357
276,AU,Gas/Diesel Oil,448556.83866786514
277,AU,Gasoline Type Jet Fuel,0.0
278,AU,Glass and glass products,2089582.3746417388
279,AU,Health and social work services (85),15686.875353414633
280,AU,Heavy Fuel Oil,536604.5694306245
281,AU,Hotel and restaurant services (55),217226.25966946615
282,AU,Inert/metal/hazardous waste for treatment: landfill,7221.416737429827
283,AU,Inland water transportation services,22353044.865412347
284,AU,"Insurance and pension funding services, except compulsory social security services (66)",13294.201227533405
285,AU,Intert/metal waste for treatment: incineration,0.0
286,AU,Iron ores,390721.06918527343
287,AU,Kerosene,644647.9362588093
288,AU,Kerosene Type Jet Fuel,435644.75464388565
289,AU,"Lead, zinc and tin and products thereof",435064.002576424
290,AU,"Lead, zinc and tin ores and concentrates",39876.22398512786
291,AU,Leather and leather products (19),16987.435114813277
292,AU,Lignite/Brown Coal,6036892.6307742195
293,AU,Liquefied Petroleum Gases (LPG),446800.00148241286
294,AU,Lubricants,538274.8921405837
295,AU,Machinery and equipment n.e.c. (29),62533.01396287039
296,AU,Manure (biogas treatment),0.0
297,AU,Manure (conventional treatment),0.0
298,AU,Meat animals nec,4070194.398872927
299,AU,Meat products nec,23552.974605158393
300,AU,"Medical, precision and optical instruments, watches and clocks (33)",104791.59093344577
301,AU,Membership organisation services n.e.c. (91),17360.5884518083
302,AU,Motor Gasoline,440358.57618496683
303,AU,"Motor vehicles, trailers and semi-trailers (34)",13583.250270487153
304,AU,N-fertiliser,1159445.2345386855
305,AU,Naphtha,579605.9145876917
306,AU,Natural Gas Liquids,1569448.9014905964
307,AU,"Natural gas and services related to natural gas extraction, excluding surveying",1569449.2031000098
308,AU,Nickel ores and concentrates,58530.95080353069
309,AU,Non Secondary Products,746644.1476564729
310,AU,Non-specified Petroleum Products,75138.43117776042
311,AU,Nuclear fuel,194576.53777677505
312,AU,Office machinery and computers (30),142615.60734445255
313,AU,Oil seeds,570950.9902734938
314,AU,Oil/hazardous waste for treatment: incineration,0.0
315,AU,Other Bituminous Coal,6036892.411834976
316,AU,Other Hydrocarbons,1468281.626598996
317,AU,Other Liquid Biofuels,0.0
318,AU,Other business services (74),15468.993732274792
319,AU,Other land transportation services,68048.97074319095
320,AU,Other non-ferrous metal ores and concentrates,178707.1384726562
321,AU,Other non-ferrous metal products,391794.877974563
322,AU,Other non-metallic mineral products,681906.7036727038
323,AU,Other services (93),8913.035085794383
324,AU,Other transport equipment (35),52875.57867446176
325,AU,Other waste for treatment: waste water treatment,1499623.63270563
326,AU,Oxygen Steel Furnace Gas,0.0
327,AU,P- and other fertiliser,382675.2575347634
328,AU,Paddy rice,15408178.732540185
329,AU,Paper and paper products,232208.6405320324
330,AU,Paper and wood waste for treatment: composting and land application,8246.057857790973
331,AU,Paper for treatment: landfill,200304519.14960817
332,AU,Paper waste for treatment: biogasification and land application,5888.498725478037
333,AU,Paper waste for treatment: incineration,0.0
334,AU,Paraffin Waxes,605203.5851740587
335,AU,Patent Fuel,57130.11814457441
336,AU,Peat,57130.03165588992
337,AU,Petroleum Coke,27164.29273989331
338,AU,Pigs,1299713.1596333226
339,AU,Plant-based fibers,1019787.2266361864
340,AU,Plastic waste for treatment: incineration,0.0
341,AU,Plastic waste for treatment: landfill,18467905.114400752
342,AU,"Plastics, basic",126768.09281608403
343,AU,Post and telecommunication services (64),33196.886169423095
344,AU,Poultry,3167045.093834523
345,AU,Precious metal ores and concentrates,81022.96681592421
346,AU,Precious metals,558909.9555231204
347,AU,Printed matter and recorded media (22),92500.87612105742
348,AU,Private households with employed persons (95),15464.338171628526
349,AU,Processed rice,100829.56513315468
350,AU,"Products of forestry, logging and related services (02)",378560.60596749466
351,AU,Products of meat cattle,33501.974038544286
352,AU,Products of meat pigs,102756.66015031583
353,AU,Products of meat poultry,132889.7837151891
354,AU,Public administration and defence services; compulsory social security services (75),8435.958338100685
355,AU,Pulp,148620.74949299239
356,AU,"Radio, television and communication equipment and apparatus (32)",296532.1611993495
357,AU,Railway transportation services,412685.2294658432
358,AU,Raw milk,7697605.329355486
359,AU,Real estate services (70),29949.746043059484
360,AU,"Recreational, cultural and sporting services (92)",8726.139610194707
361,AU,Refinery Feedstocks,506050.13874909567
362,AU,Refinery Gas,346494.43987868866
363,AU,Renting services of machinery and equipment without operator and of personal and household goods (71),46151.8255475074
364,AU,Research and development services (73),39972.41556781269
365,AU,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",15325.015448683553
366,AU,Retail trade services of motor fuel,27366.545482002668
367,AU,Rubber and plastic products (25),31831.457800389417
368,AU,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",7025.533412261766
369,AU,Sand and clay,1434581.7860520105
370,AU,Sea and coastal water transportation services,1646722.894742489
371,AU,Secondary Products,7001275.307028354
372,AU,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",0.0
373,AU,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",0.0
374,AU,"Secondary copper for treatment, Re-processing of secondary copper into new copper",0.0
375,AU,"Secondary glass for treatment, Re-processing of secondary glass into new glass",0.0
376,AU,"Secondary lead for treatment, Re-processing of secondary lead into new lead",0.0
377,AU,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",0.0
378,AU,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",0.0
379,AU,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",0.0
380,AU,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",0.0
381,AU,Secondary raw materials,7001275.307028354
382,AU,"Secondary steel for treatment, Re-processing of secondary steel into new steel",0.0
383,AU,Semiconductivity Downstream Products,77759.1803719469
384,AU,Semiconductivity Related Products,162230.62591796715
385,AU,Semiconductivity Upstream Products,455223.4738105425
386,AU,Services auxiliary to financial intermediation (67),4321.53560463106
387,AU,Sewage sludge for treatment: biogasification and land application,23234.09904883876
388,AU,Steam and hot water supply services,0.0
389,AU,Stone,441986.82605301385
390,AU,Sub-Bituminous Coal,6036893.210166129
391,AU,Sugar,48578.14383642148
392,AU,"Sugar cane, sugar beet",1579594.0420905345
393,AU,Supporting and auxiliary transport services; travel agency services (63),20729.857257333708
394,AU,Textiles (17),132844.20874015
395,AU,Textiles waste for treatment: incineration,0.0
396,AU,Textiles waste for treatment: landfill,82446181.36980316
397,AU,Tobacco products (16),201630.96919682692
398,AU,Transmission services of electricity,49795.39933235942
399,AU,Transportation services via pipelines,3655056.391469075
400,AU,Uranium and thorium ores (12),365323.2424798093
401,AU,"Vegetables, fruit, nuts",1532736.5419598494
402,AU,Wearing apparel; furs (18),66663.82397093244
403,AU,Wheat,3229944.035630142
404,AU,White Spirit & SBP,247453.99542878885
405,AU,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",15285.984554668195
406,AU,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),39311.24685676416
407,AU,"Wood material for treatment, Re-processing of secondary wood material into new wood material",0.0
408,AU,Wood waste for treatment: incineration,0.0
409,AU,Wood waste for treatment: landfill,22703119.105319962
410,AU,"Wool, silk-worm cocoons",99206454.13511443
411,AU,products of Vegetable oils and fats,204178.16016243518
412,BE,Additives/Blending Components,14660006.518446524
413,BE,Air transport services (62),867438.0980859704
414,BE,All Products,204773.44313853933
415,BE,Aluminium and aluminium products,56544.91213377997
416,BE,Aluminium ores and concentrates,481866.8706676596
417,BE,Animal products nec,3304656.4987488817
418,BE,Anthracite,1.4676205886399998e+16
419,BE,"Ash for treatment, Re-processing of ash into clinker",0.0
420,BE,Aviation Gasoline,68354663.52664115
421,BE,BKB/Peat Briquettes,2752568703799999.5
422,BE,Basic iron and steel and of ferro-alloys and first products thereof,2044431.7170459973
423,BE,Beverages,82195.58093623865
424,BE,Biodiesels,300890.2342720754
425,BE,Biogas,483610.97247184964
426,BE,Biogasoline,34137976.48468705
427,BE,Bitumen,526935.9820682304
428,BE,Blast Furnace Gas,422089.6007054567
429,BE,"Bottles for treatment, Recycling of bottles by direct reuse",0.0
430,BE,"Bricks, tiles and construction products, in baked clay",681214.8248569805
431,BE,Cattle,7557655.413092269
432,BE,"Cement, lime and plaster",1590171.9054673112
433,BE,Ceramic goods,512504.2325437277
434,BE,Cereal grains nec,1779977.7443743173
435,BE,Charcoal,15008995.385695988
436,BE,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",856528.3331943902
437,BE,Chemicals nec,288815.7303585336
438,BE,Coal Tar,373408.0364052724
439,BE,Coke Oven Coke,2976179.217641593
440,BE,Coke oven gas,425807.3353635199
441,BE,Coking Coal,13420353.825327551
442,BE,"Collected and purified water, distribution services of water (41)",27639.242407468417
443,BE,Computer and related services (72),57023.37354614297
444,BE,Construction work (45),20040.887923197173
445,BE,Copper ores and concentrates,167165.08475152456
446,BE,Copper products,46670.25610857366
447,BE,Crops nec,613373.927776597
448,BE,"Crude petroleum and services related to crude oil extraction, excluding surveying",1.42535173233e+18
449,BE,Dairy products,45581.56816124469
450,BE,Distribution and trade services of electricity,53940.32093470358
451,BE,Distribution services of gaseous fuels through mains,420946.62682225334
452,BE,Education services (80),27696.416525668774
453,BE,Electrical machinery and apparatus n.e.c. (31),52344.885767439715
454,BE,Electricity by Geothermal,149046173.83835396
455,BE,Electricity by biomass and waste,6800045.063951349
456,BE,Electricity by coal,17844288.170740567
457,BE,Electricity by gas,8502234.680416085
458,BE,Electricity by hydro,180260.7358455487
459,BE,Electricity by nuclear,951.1077904790644
460,BE,Electricity by petroleum and other oil derivatives,10259477.005057734
461,BE,Electricity by solar photovoltaic,289908.7706292019
462,BE,Electricity by solar thermal,5603231.439094367
463,BE,"Electricity by tide, wave, ocean",4641890386.904367
464,BE,Electricity by wind,222139623.28795424
465,BE,Electricity nec,423699.9596736716
466,BE,Ethane,1936018.7278444434
467,BE,Extra-territorial organizations and bodies,0.0
468,BE,"Fabricated metal products, except machinery and equipment (28)",96236.59313412376
469,BE,"Financial intermediation services, except insurance and pension funding services (65)",24336.435687826055
470,BE,Fish and other fishing products; services incidental of fishing (05),15081.964011156717
471,BE,Fish products,165325.3055548787
472,BE,Food products nec,49568.23257253174
473,BE,Food waste for treatment: biogasification and land application,31034.530708503073
474,BE,Food waste for treatment: composting and land application,163472.5199218908
475,BE,Food waste for treatment: incineration,43362.40632137253
476,BE,Food waste for treatment: landfill,40513766.547976054
477,BE,Food waste for treatment: waste water treatment,771500.1880657756
478,BE,Foundry work services,1053338.350084314
479,BE,Furniture; other manufactured goods n.e.c. (36),400529.75668562745
480,BE,Gas Coke,4822105370999.999
481,BE,Gas Works Gas,80785075.81018567
482,BE,Gas/Diesel Oil,467114.1211518923
483,BE,Gasoline Type Jet Fuel,28994556862.052197
484,BE,Glass and glass products,386672.1506917958
485,BE,Health and social work services (85),27903.09397668009
486,BE,Heavy Fuel Oil,549873.5643240054
487,BE,Hotel and restaurant services (55),25063.504168971398
488,BE,Inert/metal/hazardous waste for treatment: landfill,33970.942102527304
489,BE,Inland water transportation services,1132375.7037013234
490,BE,"Insurance and pension funding services, except compulsory social security services (66)",14575.027415683131
491,BE,Intert/metal waste for treatment: incineration,648491.3778440913
492,BE,Iron ores,1260388.2097211974
493,BE,Kerosene,2682579.5647385367
494,BE,Kerosene Type Jet Fuel,500904.1755455752
495,BE,"Lead, zinc and tin and products thereof",71735.45376482408
496,BE,"Lead, zinc and tin ores and concentrates",324776.5447092849
497,BE,Leather and leather products (19),51671.611060861
498,BE,Lignite/Brown Coal,538493432.7063041
499,BE,Liquefied Petroleum Gases (LPG),770509.4590769159
500,BE,Lubricants,1658650.5913228805
501,BE,Machinery and equipment n.e.c. (29),73848.9748799902
502,BE,Manure (biogas treatment),0.0
503,BE,Manure (conventional treatment),0.0
504,BE,Meat animals nec,3782113.285878704
505,BE,Meat products nec,31252.160611632007
506,BE,"Medical, precision and optical instruments, watches and clocks (33)",109207.26288743044
507,BE,Membership organisation services n.e.c. (91),29063.455917371935
508,BE,Motor Gasoline,434093.15965310665
509,BE,"Motor vehicles, trailers and semi-trailers (34)",23227.112496063277
510,BE,N-fertiliser,289362.6793460662
511,BE,Naphtha,560051.5632344983
512,BE,Natural Gas Liquids,2.36906854793e+17
513,BE,"Natural gas and services related to natural gas extraction, excluding surveying",7.61812348341e+17
514,BE,Nickel ores and concentrates,319956.5395061641
515,BE,Non Secondary Products,204373.71415646304
516,BE,Non-specified Petroleum Products,369687.1797127679
517,BE,Nuclear fuel,13462.559614614074
518,BE,Office machinery and computers (30),57500.270848378714
519,BE,Oil seeds,17438288.54845902
520,BE,Oil/hazardous waste for treatment: incineration,663157.4730241299
521,BE,Other Bituminous Coal,9063263.196366148
522,BE,Other Hydrocarbons,661846915.1616659
523,BE,Other Liquid Biofuels,297881.68660981813
524,BE,Other business services (74),24283.921995762685
525,BE,Other land transportation services,34736.132904221755
526,BE,Other non-ferrous metal ores and concentrates,96993.22220308203
527,BE,Other non-ferrous metal products,40758.66321725897
528,BE,Other non-metallic mineral products,504887.84012314526
529,BE,Other services (93),34277.440818694195
530,BE,Other transport equipment (35),313885.63563356583
531,BE,Other waste for treatment: waste water treatment,782606.5205364866
532,BE,Oxygen Steel Furnace Gas,49727430.237706535
533,BE,P- and other fertiliser,337362.8638620994
534,BE,Paddy rice,27699.162425736515
535,BE,Paper and paper products,57537.73592152382
536,BE,Paper and wood waste for treatment: composting and land application,28159.874039141345
537,BE,Paper for treatment: landfill,9701388.379904293
538,BE,Paper waste for treatment: biogasification and land application,29037.853712733537
539,BE,Paper waste for treatment: incineration,36657.612228603684
540,BE,Paraffin Waxes,4965842.207292536
