,region,sector,Carbon Stressor
51,AT,"Electricity by tide, wave, ocean",4167.99641913
52,AT,Electricity by wind,233348.01734323535
53,AT,Electricity nec,1695.3448246346686
54,AT,Ethane,9146728.36095
55,AT,Extra-territorial organizations and bodies,0.0
56,AT,"Fabricated metal products, except machinery and equipment (28)",17350.08859137338
57,AT,"Financial intermediation services, except insurance and pension funding services (65)",8040.390366257276
58,AT,Fish and other fishing products; services incidental of fishing (05),6057.580125629568
59,AT,Fish products,166863.30903512775
60,AT,Food products nec,47166.765541164175
61,AT,Food waste for treatment: biogasification and land application,112022.91035559057
62,AT,Food waste for treatment: composting and land application,116790.34135067924
63,AT,Food waste for treatment: incineration,104911.28025360419
64,AT,Food waste for treatment: landfill,47599055.24675369
65,AT,Food waste for treatment: waste water treatment,1759501.6026221227
66,AT,Foundry work services,417831.9770526056
67,AT,Furniture; other manufactured goods n.e.c. (36),26813.6779965068
68,AT,Gas Coke,333.479385869
69,AT,Gas Works Gas,6594243.96645
70,AT,Gas/Diesel Oil,999844.7280496272
71,AT,Gasoline Type Jet Fuel,402809.86108412733
72,AT,Glass and glass products,253249.99348420525
73,AT,Health and social work services (85),32120.41262834188
74,AT,Heavy Fuel Oil,999858.0207863862
75,AT,Hotel and restaurant services (55),24788.002661835577
76,AT,Inert/metal/hazardous waste for treatment: landfill,69435.9206064811
77,AT,Inland water transportation services,1215859.0695649683
78,AT,"Insurance and pension funding services, except compulsory social security services (66)",7872.492558636978
79,AT,Intert/metal waste for treatment: incineration,311016.23367546906
80,AT,Iron ores,462388.54434648296
81,AT,Kerosene,999810.8530927317
82,AT,Kerosene Type Jet Fuel,999840.2155867345
83,AT,"Lead, zinc and tin and products thereof",64756.54129101633
84,AT,"Lead, zinc and tin ores and concentrates",4771719.91918
85,AT,Leather and leather products (19),6626.262956635236
86,AT,Lignite/Brown Coal,14854129184.099998
87,AT,Liquefied Petroleum Gases (LPG),999834.361037518
88,AT,Lubricants,999836.9654954489
89,AT,Machinery and equipment n.e.c. (29),22124.75680238868
90,AT,Manure (biogas treatment),0.0
91,AT,Manure (conventional treatment),0.0
92,AT,Meat animals nec,4175629.888491709
93,AT,Meat products nec,45100.167313913356
94,AT,"Medical, precision and optical instruments, watches and clocks (33)",69874.18067708611
95,AT,Membership organisation services n.e.c. (91),28223.23152078004
96,AT,Motor Gasoline,999839.6690642561
97,AT,"Motor vehicles, trailers and semi-trailers (34)",8214.150969732314
98,AT,N-fertiliser,626686.4254658726
99,AT,Naphtha,999921.8024196516
100,AT,Natural Gas Liquids,4220782.4609336
101,AT,"Natural gas and services related to natural gas extraction, excluding surveying",3919053.6572350734
102,AT,Nickel ores and concentrates,2173318.431328175
103,AT,Non Secondary Products,129341.0246903778
104,AT,Non-specified Petroleum Products,999888.3385736957
105,AT,Nuclear fuel,25664563.816548996
106,AT,Office machinery and computers (30),34032.43101041186
107,AT,Oil seeds,927817.4655709859
108,AT,Oil/hazardous waste for treatment: incineration,205500.9728616683
109,AT,Other Bituminous Coal,66448527196.39999
110,AT,Other Hydrocarbons,5198095.54723
111,AT,Other Liquid Biofuels,328165.0130745026
112,AT,Other business services (74),44181.34453100336
113,AT,Other land transportation services,38403.573501597
114,AT,Other non-ferrous metal ores and concentrates,127740.96194846595
115,AT,Other non-ferrous metal products,35693.31481647611
116,AT,Other non-metallic mineral products,527026.429167077
117,AT,Other services (93),27784.187328388474
118,AT,Other transport equipment (35),19950.727931940255
119,AT,Other waste for treatment: waste water treatment,1882979.3814590003
120,AT,Oxygen Steel Furnace Gas,9817655.44656
121,AT,P- and other fertiliser,544062.8789499515
122,AT,Paddy rice,57799.911376699994
123,AT,Paper and paper products,174896.25839148797
124,AT,Paper and wood waste for treatment: composting and land application,335329.6045756924
125,AT,Paper for treatment: landfill,39616453.87524987
126,AT,Paper waste for treatment: biogasification and land application,84515.86739124445
127,AT,Paper waste for treatment: incineration,97146.63053839354
128,AT,Paraffin Waxes,8454653.55182
129,AT,Patent Fuel,2059548366.29
130,AT,Peat,21077711.92730045
131,AT,Petroleum Coke,2731661.6402814914
132,AT,Pigs,447513.19698190613
133,AT,Plant-based fibers,266714.5207476832
134,AT,Plastic waste for treatment: incineration,295349.7214922821
135,AT,Plastic waste for treatment: landfill,7605997.449247847
136,AT,"Plastics, basic",249672.70532346456
137,AT,Post and telecommunication services (64),7012.57433640014
138,AT,Poultry,394754.453357029
139,AT,Precious metal ores and concentrates,34647981.511
140,AT,Precious metals,66575.4058216902
141,AT,Printed matter and recorded media (22),158596.5106477174
142,AT,Private households with employed persons (95),10750.991050647977
143,AT,Processed rice,455324.5858126152
144,AT,"Products of forestry, logging and related services (02)",136599.15454369367
145,AT,Products of meat cattle,59434.645073776606
146,AT,Products of meat pigs,49349.15542704939
147,AT,Products of meat poultry,53424.39115637499
148,AT,Public administration and defence services; compulsory social security services (75),13691.421781469577
149,AT,Pulp,142869.28916180396
150,AT,"Radio, television and communication equipment and apparatus (32)",14061.276974552204
151,AT,Railway transportation services,210337.70240110243
152,AT,Raw milk,3438953.4610563302
153,AT,Real estate services (70),14052.85462219336
154,AT,"Recreational, cultural and sporting services (92)",15857.299649658728
155,AT,Refinery Feedstocks,999630.2334949952
156,AT,Refinery Gas,1000122.3807837204
157,AT,Renting services of machinery and equipment without operator and of personal and household goods (71),42465.14705804062
158,AT,Research and development services (73),35240.35997853739
159,AT,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",147415.60680216103
160,AT,Retail trade services of motor fuel,158389.69140379212
161,AT,Rubber and plastic products (25),24805.56404358382
162,AT,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",20419.173654763727
163,AT,Sand and clay,534383.4990223657
164,AT,Sea and coastal water transportation services,13808404.034430047
165,AT,Secondary Products,38776.21104114385
166,AT,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",0.0
167,AT,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",0.0
168,AT,"Secondary copper for treatment, Re-processing of secondary copper into new copper",0.0
169,AT,"Secondary glass for treatment, Re-processing of secondary glass into new glass",0.0
170,AT,"Secondary lead for treatment, Re-processing of secondary lead into new lead",0.0
171,AT,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",0.0
172,AT,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",0.0
173,AT,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",0.0
174,AT,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",0.0
175,AT,Secondary raw materials,38776.21104114385
176,AT,"Secondary steel for treatment, Re-processing of secondary steel into new steel",0.0
177,AT,Semiconductivity Downstream Products,33324.48497166147
178,AT,Semiconductivity Related Products,35555.934283235496
179,AT,Semiconductivity Upstream Products,97101.27658858357
180,AT,Services auxiliary to financial intermediation (67),7906.887386832057
181,AT,Sewage sludge for treatment: biogasification and land application,83553.73817646185
182,AT,Steam and hot water supply services,4520951.172407192
183,AT,Stone,573297.5562035928
184,AT,Sub-Bituminous Coal,3135595065.7999997
185,AT,Sugar,56971.36296721059
186,AT,"Sugar cane, sugar beet",930150.906362693
187,AT,Supporting and auxiliary transport services; travel agency services (63),56354.69419687294
188,AT,Textiles (17),50749.01682987333
189,AT,Textiles waste for treatment: incineration,310992.54131844756
190,AT,Textiles waste for treatment: landfill,21677188.252363022
191,AT,Tobacco products (16),106574.58304882851
192,AT,Transmission services of electricity,39749.422116372094
193,AT,Transportation services via pipelines,1109018.3259819811
194,AT,Uranium and thorium ores (12),2208436.16634
195,AT,"Vegetables, fruit, nuts",204528.1170485195
196,AT,Wearing apparel; furs (18),54427.82794421894
197,AT,Wheat,1524998.0026801443
198,AT,White Spirit & SBP,12236660.707199998
199,AT,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",70628.32068305273
200,AT,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),44459.53763716579
201,AT,"Wood material for treatment, Re-processing of secondary wood material into new wood material",0.0
202,AT,Wood waste for treatment: incineration,101039.68654350533
203,AT,Wood waste for treatment: landfill,14217194.910616124
204,AT,"Wool, silk-worm cocoons",23578.05299484604
205,AT,products of Vegetable oils and fats,23372.511084235928
206,AU,Additives/Blending Components,0.0
207,AU,Air transport services (62),1187339.2789247858
208,AU,All Products,456563.3357942901
209,AU,Aluminium and aluminium products,801950.86014697
210,AU,Aluminium ores and concentrates,320618.10803489765
211,AU,Animal products nec,480455.53025721223
212,AU,Anthracite,3934311.0024434566
213,AU,"Ash for treatment, Re-processing of ash into clinker",0.0
214,AU,Aviation Gasoline,335824.4507025591
215,AU,BKB/Peat Briquettes,3934310.937303298
216,AU,Basic iron and steel and of ferro-alloys and first products thereof,402191.66583087743
217,AU,Beverages,63724.71317851352
218,AU,Biodiesels,296068.802227352
219,AU,Biogas,1171234.324297567
220,AU,Biogasoline,295234.70417614415
221,AU,Bitumen,56947.3213273546
222,AU,Blast Furnace Gas,1171228.84748788
223,AU,"Bottles for treatment, Recycling of bottles by direct reuse",0.0
224,AU,"Bricks, tiles and construction products, in baked clay",715504.0300605843
225,AU,Cattle,14546925.98270582
226,AU,"Cement, lime and plaster",1340173.9398314804
227,AU,Ceramic goods,1427056.185807559
228,AU,Cereal grains nec,1293636.0288418257
229,AU,Charcoal,0.0
230,AU,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",41289.778050738016
231,AU,Chemicals nec,257548.43392302463
232,AU,Coal Tar,22480.903523490746
233,AU,Coke Oven Coke,22930701.122649316
234,AU,Coke oven gas,1171228.851370355
235,AU,Coking Coal,3934310.932531186
236,AU,"Collected and purified water, distribution services of water (41)",6641.134100192803
237,AU,Computer and related services (72),19587.005648744038
238,AU,Construction work (45),49498.27568997857
239,AU,Copper ores and concentrates,122547.74178934029
240,AU,Copper products,264965.1958053292
241,AU,Crops nec,126410.86090052214
242,AU,"Crude petroleum and services related to crude oil extraction, excluding surveying",739589.7142291766
243,AU,Dairy products,81410.71208011685
244,AU,Distribution and trade services of electricity,815.394233980211
245,AU,Distribution services of gaseous fuels through mains,1266326.982514781
246,AU,Education services (80),5323.323369915074
247,AU,Electrical machinery and apparatus n.e.c. (31),16967.867602583134
248,AU,Electricity by Geothermal,0.0
249,AU,Electricity by biomass and waste,6376064.7141322205
250,AU,Electricity by coal,16865487.976225626
251,AU,Electricity by gas,5333324.5540974755
252,AU,Electricity by hydro,6198.469890917371
253,AU,Electricity by nuclear,0.0
254,AU,Electricity by petroleum and other oil derivatives,11083535.967253393
255,AU,Electricity by solar photovoltaic,52340.5493173561
256,AU,Electricity by solar thermal,7782.916732084094
257,AU,"Electricity by tide, wave, ocean",0.0
258,AU,Electricity by wind,164741.3609081349
259,AU,Electricity nec,5065.8572695407565
260,AU,Ethane,323200.63806203863
261,AU,Extra-territorial organizations and bodies,0.0
262,AU,"Fabricated metal products, except machinery and equipment (28)",73169.0214988878
263,AU,"Financial intermediation services, except insurance and pension funding services (65)",3182.488942313502
264,AU,Fish and other fishing products; services incidental of fishing (05),10866.475793038499
265,AU,Fish products,75678.23460464965
266,AU,Food products nec,62109.27143723425
267,AU,Food waste for treatment: biogasification and land application,11964.63635859639
268,AU,Food waste for treatment: composting and land application,28084.659792166287
269,AU,Food waste for treatment: incineration,0.0
270,AU,Food waste for treatment: landfill,52077537.78472107
271,AU,Food waste for treatment: waste water treatment,46416.10706606265
272,AU,Foundry work services,538300.0450314516
273,AU,Furniture; other manufactured goods n.e.c. (36),23886.10812250218
274,AU,Gas Coke,0.0
275,AU,Gas Works Gas,1171228.8481791688
276,AU,Gas/Diesel Oil,262680.0196609935
277,AU,Gasoline Type Jet Fuel,0.0
278,AU,Glass and glass products,1900162.277741269
279,AU,Health and social work services (85),8585.58898045055
280,AU,Heavy Fuel Oil,266697.24730723974
281,AU,Hotel and restaurant services (55),166631.38603696538
282,AU,Inert/metal/hazardous waste for treatment: landfill,43922.36308143008
283,AU,Inland water transportation services,18079185.40160368
284,AU,"Insurance and pension funding services, except compulsory social security services (66)",9479.626226236767
285,AU,Intert/metal waste for treatment: incineration,0.0
286,AU,Iron ores,131057.9991284655
287,AU,Kerosene,366958.89463961823
288,AU,Kerosene Type Jet Fuel,262652.1556523078
289,AU,"Lead, zinc and tin and products thereof",314788.2521004508
290,AU,"Lead, zinc and tin ores and concentrates",32745.237395615535
291,AU,Leather and leather products (19),25425.76575701796
292,AU,Lignite/Brown Coal,3934310.9351355163
293,AU,Liquefied Petroleum Gases (LPG),279075.885168842
294,AU,Lubricants,323205.7706803671
295,AU,Machinery and equipment n.e.c. (29),44481.44278708583
296,AU,Manure (biogas treatment),0.0
297,AU,Manure (conventional treatment),0.0
298,AU,Meat animals nec,3508215.1170862294
299,AU,Meat products nec,85786.21231146035
300,AU,"Medical, precision and optical instruments, watches and clocks (33)",96734.0543548359
301,AU,Membership organisation services n.e.c. (91),4340.269627884177
302,AU,Motor Gasoline,277978.1697256013
303,AU,"Motor vehicles, trailers and semi-trailers (34)",10173.214591820877
304,AU,N-fertiliser,549275.6559742547
305,AU,Naphtha,359507.90403325506
306,AU,Natural Gas Liquids,1303225.461202649
307,AU,"Natural gas and services related to natural gas extraction, excluding surveying",1301153.114513652
308,AU,Nickel ores and concentrates,303923.6017713694
309,AU,Non Secondary Products,455352.36070481833
310,AU,Non-specified Petroleum Products,293948.43338275014
311,AU,Nuclear fuel,199348.62819435107
312,AU,Office machinery and computers (30),107796.94265778302
313,AU,Oil seeds,441699.2452591952
314,AU,Oil/hazardous waste for treatment: incineration,0.0
315,AU,Other Bituminous Coal,3934310.930640824
316,AU,Other Hydrocarbons,0.0
317,AU,Other Liquid Biofuels,0.0
318,AU,Other business services (74),54606.77079032524
319,AU,Other land transportation services,79119.95148139377
320,AU,Other non-ferrous metal ores and concentrates,104982.94866609744
321,AU,Other non-ferrous metal products,549127.1792931211
322,AU,Other non-metallic mineral products,431196.8068489603
323,AU,Other services (93),5604.085370720641
324,AU,Other transport equipment (35),140011.38874856586
325,AU,Other waste for treatment: waste water treatment,1318278.4756400853
326,AU,Oxygen Steel Furnace Gas,0.0
327,AU,P- and other fertiliser,270432.18410574086
328,AU,Paddy rice,2419711.8726957054
329,AU,Paper and paper products,144687.4994152213
330,AU,Paper and wood waste for treatment: composting and land application,13935.6874897711
331,AU,Paper for treatment: landfill,51904310.48323295
332,AU,Paper waste for treatment: biogasification and land application,10898.611528225885
333,AU,Paper waste for treatment: incineration,0.0
334,AU,Paraffin Waxes,323210.10309205356
335,AU,Patent Fuel,0.0
336,AU,Peat,0.0
337,AU,Petroleum Coke,216555.06265187642
338,AU,Pigs,762413.7862951444
339,AU,Plant-based fibers,216291.90455075217
340,AU,Plastic waste for treatment: incineration,0.0
341,AU,Plastic waste for treatment: landfill,4449508.214194603
342,AU,"Plastics, basic",241909.04648791926
343,AU,Post and telecommunication services (64),33738.737872193844
344,AU,Poultry,2304072.4716744632
345,AU,Precious metal ores and concentrates,11716.173273493212
346,AU,Precious metals,355622.336122527
347,AU,Printed matter and recorded media (22),54368.13386210926
348,AU,Private households with employed persons (95),5700.670103144436
349,AU,Processed rice,60643.54232259933
350,AU,"Products of forestry, logging and related services (02)",550222.5265966002
351,AU,Products of meat cattle,67667.05136163514
352,AU,Products of meat pigs,109973.85448393371
353,AU,Products of meat poultry,141292.79759689065
354,AU,Public administration and defence services; compulsory social security services (75),9359.725583323409
355,AU,Pulp,384151.11602751014
356,AU,"Radio, television and communication equipment and apparatus (32)",254604.8583613533
357,AU,Railway transportation services,286693.5233366395
358,AU,Raw milk,4695277.949251958
359,AU,Real estate services (70),46390.907924724124
360,AU,"Recreational, cultural and sporting services (92)",4003.5850757514017
361,AU,Refinery Feedstocks,295880.9639964045
362,AU,Refinery Gas,181921.0232787119
363,AU,Renting services of machinery and equipment without operator and of personal and household goods (71),108848.2446921301
364,AU,Research and development services (73),116156.41738960869
365,AU,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",11280.562740515434
366,AU,Retail trade services of motor fuel,26671.144268730415
367,AU,Rubber and plastic products (25),56871.47030417182
368,AU,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",4816.8819842654575
369,AU,Sand and clay,336971.56043835933
370,AU,Sea and coastal water transportation services,1384714.2993345463
371,AU,Secondary Products,6738829.6766242
372,AU,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",0.0
373,AU,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",0.0
374,AU,"Secondary copper for treatment, Re-processing of secondary copper into new copper",0.0
375,AU,"Secondary glass for treatment, Re-processing of secondary glass into new glass",0.0
376,AU,"Secondary lead for treatment, Re-processing of secondary lead into new lead",0.0
377,AU,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",0.0
378,AU,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",0.0
379,AU,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",0.0
380,AU,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",0.0
381,AU,Secondary raw materials,6738829.6766242
382,AU,"Secondary steel for treatment, Re-processing of secondary steel into new steel",0.0
383,AU,Semiconductivity Downstream Products,67948.01752471745
384,AU,Semiconductivity Related Products,127963.75106304407
385,AU,Semiconductivity Upstream Products,272902.5906195999
386,AU,Services auxiliary to financial intermediation (67),3259.679586280931
387,AU,Sewage sludge for treatment: biogasification and land application,6875.781028531362
388,AU,Steam and hot water supply services,0.0
389,AU,Stone,246100.1218955564
390,AU,Sub-Bituminous Coal,3934310.926957977
391,AU,Sugar,57998.96585856536
392,AU,"Sugar cane, sugar beet",892149.1038475276
393,AU,Supporting and auxiliary transport services; travel agency services (63),19633.09732174591
394,AU,Textiles (17),83189.63252222224
395,AU,Textiles waste for treatment: incineration,0.0
396,AU,Textiles waste for treatment: landfill,12992033.273614697
397,AU,Tobacco products (16),67664.3784117271
398,AU,Transmission services of electricity,154.34614742640048
399,AU,Transportation services via pipelines,3347337.630837361
400,AU,Uranium and thorium ores (12),179245.66934605117
401,AU,"Vegetables, fruit, nuts",978166.5036108919
402,AU,Wearing apparel; furs (18),65733.00732118082
403,AU,Wheat,2052115.618927136
404,AU,White Spirit & SBP,271733.8021012772
405,AU,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",17837.334943072077
406,AU,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),21955.385976702953
407,AU,"Wood material for treatment, Re-processing of secondary wood material into new wood material",0.0
408,AU,Wood waste for treatment: incineration,0.0
409,AU,Wood waste for treatment: landfill,5609840.154566128
410,AU,"Wool, silk-worm cocoons",56372995.14283856
411,AU,products of Vegetable oils and fats,95421.50181873952
412,BE,Additives/Blending Components,1134783575939999.8
413,BE,Air transport services (62),995009.773934381
414,BE,All Products,154938.77697063782
415,BE,Aluminium and aluminium products,74511.22468839897
416,BE,Aluminium ores and concentrates,6516916497639.999
417,BE,Animal products nec,2989055.2644706243
418,BE,Anthracite,8021496118189999.0
419,BE,"Ash for treatment, Re-processing of ash into clinker",0.0
420,BE,Aviation Gasoline,1523811543770000.0
421,BE,BKB/Peat Briquettes,1161888291430000.0
422,BE,Basic iron and steel and of ferro-alloys and first products thereof,718488.1342007434
423,BE,Beverages,74148.90177616006
424,BE,Biodiesels,296034.1519762576
425,BE,Biogas,1246426.8431473165
426,BE,Biogasoline,588338217991000.0
427,BE,Bitumen,345515.25274822663
428,BE,Blast Furnace Gas,1169507.3583814036
429,BE,"Bottles for treatment, Recycling of bottles by direct reuse",0.0
430,BE,"Bricks, tiles and construction products, in baked clay",489611.8297516217
431,BE,Cattle,7139846.199450799
432,BE,"Cement, lime and plaster",1142854.1204330493
433,BE,Ceramic goods,678202.4743599246
434,BE,Cereal grains nec,2198916.0219201385
435,BE,Charcoal,532574158859999.94
436,BE,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",628765.0947439503
437,BE,Chemicals nec,285451.15853540937
438,BE,Coal Tar,802947486617999.9
439,BE,Coke Oven Coke,2660333.9517546287
440,BE,Coke oven gas,1167306.1296895535
441,BE,Coking Coal,7565428.243043754
442,BE,"Collected and purified water, distribution services of water (41)",48492.61815216226
443,BE,Computer and related services (72),56231.31208920001
444,BE,Construction work (45),14160.532787033373
445,BE,Copper ores and concentrates,196547765099000.0
446,BE,Copper products,49619.06604911932
447,BE,Crops nec,457470.7994722826
448,BE,"Crude petroleum and services related to crude oil extraction, excluding surveying",2.1112945563499999e+18
449,BE,Dairy products,53458.81367856006
450,BE,Distribution and trade services of electricity,50012.19963564219
451,BE,Distribution services of gaseous fuels through mains,1161545.312415014
452,BE,Education services (80),23841.89445077388
453,BE,Electrical machinery and apparatus n.e.c. (31),50007.14465652044
454,BE,Electricity by Geothermal,6418148566.359973
455,BE,Electricity by biomass and waste,8964283.28243579
456,BE,Electricity by coal,9742284.09246982
457,BE,Electricity by gas,7276991.407448211
458,BE,Electricity by hydro,174229.5343811284
459,BE,Electricity by nuclear,318.3690913170341
460,BE,Electricity by petroleum and other oil derivatives,8209627.066943964
461,BE,Electricity by solar photovoltaic,247174.3723122605
462,BE,Electricity by solar thermal,9528333273795.68
463,BE,"Electricity by tide, wave, ocean",7735170223.643194
464,BE,Electricity by wind,45581045.583855726
465,BE,Electricity nec,547066.5935879003
466,BE,Ethane,4798368372010000.0
467,BE,Extra-territorial organizations and bodies,0.0
468,BE,"Fabricated metal products, except machinery and equipment (28)",56888.16871423933
469,BE,"Financial intermediation services, except insurance and pension funding services (65)",12073.590036173011
470,BE,Fish and other fishing products; services incidental of fishing (05),236059.45268020753
471,BE,Fish products,93610.10276786255
472,BE,Food products nec,53209.4937483716
473,BE,Food waste for treatment: biogasification and land application,35125.86262481373
474,BE,Food waste for treatment: composting and land application,70226.65776872866
475,BE,Food waste for treatment: incineration,43650.789278357064
476,BE,Food waste for treatment: landfill,22533381.69559957
477,BE,Food waste for treatment: waste water treatment,1322946.116911788
478,BE,Foundry work services,405994.808556818
479,BE,Furniture; other manufactured goods n.e.c. (36),189423.99870603898
480,BE,Gas Coke,8856496146800.0
481,BE,Gas Works Gas,87542196890699.98
482,BE,Gas/Diesel Oil,368183.09087012894
483,BE,Gasoline Type Jet Fuel,416300079517.53064
484,BE,Glass and glass products,346945.2196679825
485,BE,Health and social work services (85),20089.383515844926
486,BE,Heavy Fuel Oil,455838.9023710258
487,BE,Hotel and restaurant services (55),15551.243995481187
488,BE,Inert/metal/hazardous waste for treatment: landfill,34532.05754700713
489,BE,Inland water transportation services,841462.3956650113
490,BE,"Insurance and pension funding services, except compulsory social security services (66)",9876.127381975228
491,BE,Intert/metal waste for treatment: incineration,48498.54839068226
492,BE,Iron ores,937369433442999.9
493,BE,Kerosene,3296095.2150535937
494,BE,Kerosene Type Jet Fuel,414177.81496681104
495,BE,"Lead, zinc and tin and products thereof",79463.23507806787
496,BE,"Lead, zinc and tin ores and concentrates",78285262715599.98
497,BE,Leather and leather products (19),21610.504449515985
498,BE,Lignite/Brown Coal,8436380341800000.0
499,BE,Liquefied Petroleum Gases (LPG),680588.7057780395
500,BE,Lubricants,1312395.757846696
501,BE,Machinery and equipment n.e.c. (29),33834.99366772743
502,BE,Manure (biogas treatment),0.0
503,BE,Manure (conventional treatment),0.0
504,BE,Meat animals nec,3049138.557718328
505,BE,Meat products nec,42784.412224631866
506,BE,"Medical, precision and optical instruments, watches and clocks (33)",99300.56019073773
507,BE,Membership organisation services n.e.c. (91),20364.538128946144
508,BE,Motor Gasoline,354163.1712182885
509,BE,"Motor vehicles, trailers and semi-trailers (34)",26143.875894513574
510,BE,N-fertiliser,606496.0083346341
511,BE,Naphtha,462663.95024025184
512,BE,Natural Gas Liquids,4.0285200640499994e+17
513,BE,"Natural gas and services related to natural gas extraction, excluding surveying",1.0687193865199999e+18
514,BE,Nickel ores and concentrates,51941261927599.99
515,BE,Non Secondary Products,154568.63040620912
516,BE,Non-specified Petroleum Products,288977.2552814151
517,BE,Nuclear fuel,25565.91114810187
518,BE,Office machinery and computers (30),40934.269964772444
519,BE,Oil seeds,23783529.914834507
520,BE,Oil/hazardous waste for treatment: incineration,44772.28796461939
521,BE,Other Bituminous Coal,6587454.655652737
522,BE,Other Hydrocarbons,831062038712000.0
523,BE,Other Liquid Biofuels,303606.9093818399
524,BE,Other business services (74),20197.57928525519
525,BE,Other land transportation services,24167.56794577921
526,BE,Other non-ferrous metal ores and concentrates,111619.11957648434
527,BE,Other non-ferrous metal products,51159.53711169589
528,BE,Other non-metallic mineral products,408772.6466550684
529,BE,Other services (93),29607.841722747075
530,BE,Other transport equipment (35),406565.2816999704
531,BE,Other waste for treatment: waste water treatment,1211976.7916859684
532,BE,Oxygen Steel Furnace Gas,104593563572000.0
533,BE,P- and other fertiliser,475948.83705190144
534,BE,Paddy rice,876035484193.9999
535,BE,Paper and paper products,78060.81798129146
536,BE,Paper and wood waste for treatment: composting and land application,15414643410299.998
537,BE,Paper for treatment: landfill,5874257.258283413
538,BE,Paper waste for treatment: biogasification and land application,39035.80303259502
539,BE,Paper waste for treatment: incineration,36933.6857826222
540,BE,Paraffin Waxes,3216839482210000.0
