,region,sector,Carbon Stressor
49,AT,Electricity by solar photovoltaic,923773.8208854556
50,AT,Electricity by solar thermal,0.0
51,AT,"Electricity by tide, wave, ocean",0.0
52,AT,Electricity by wind,204919.1807778574
53,AT,Electricity nec,12248.736019875756
54,AT,Ethane,14149.619329269559
55,AT,Extra-territorial organizations and bodies,0.0
56,AT,"Fabricated metal products, except machinery and equipment (28)",28045.14827484629
57,AT,"Financial intermediation services, except insurance and pension funding services (65)",3412.4289570198034
58,AT,Fish and other fishing products; services incidental of fishing (05),7649.230345246478
59,AT,Fish products,437410.79429255176
60,AT,Food products nec,40686.51670117907
61,AT,Food waste for treatment: biogasification and land application,65533.48412448591
62,AT,Food waste for treatment: composting and land application,102800.40490957806
63,AT,Food waste for treatment: incineration,98229.0834820712
64,AT,Food waste for treatment: landfill,27624095.940822996
65,AT,Food waste for treatment: waste water treatment,4273243.198737014
66,AT,Foundry work services,291238.3416858262
67,AT,Furniture; other manufactured goods n.e.c. (36),32039.481583130746
68,AT,Gas Coke,0.0
69,AT,Gas Works Gas,40399.51633205303
70,AT,Gas/Diesel Oil,537049.1570812555
71,AT,Gasoline Type Jet Fuel,270001.50902423717
72,AT,Glass and glass products,341999.2901476903
73,AT,Health and social work services (85),17467.47199803517
74,AT,Heavy Fuel Oil,536833.601616169
75,AT,Hotel and restaurant services (55),14531.584852726633
76,AT,Inert/metal/hazardous waste for treatment: landfill,23570.20099318026
77,AT,Inland water transportation services,681443.9927160966
78,AT,"Insurance and pension funding services, except compulsory social security services (66)",3500.9741458756685
79,AT,Intert/metal waste for treatment: incineration,529040.0770838532
80,AT,Iron ores,1187571.991188838
81,AT,Kerosene,329941.5932298794
82,AT,Kerosene Type Jet Fuel,536946.5264064067
83,AT,"Lead, zinc and tin and products thereof",25095.70583921646
84,AT,"Lead, zinc and tin ores and concentrates",108513.73733134636
85,AT,Leather and leather products (19),3925.8303961925944
86,AT,Lignite/Brown Coal,108513.73216492572
87,AT,Liquefied Petroleum Gases (LPG),536651.6726256793
88,AT,Lubricants,536759.7398826355
89,AT,Machinery and equipment n.e.c. (29),12481.41123795576
90,AT,Manure (biogas treatment),0.0
91,AT,Manure (conventional treatment),0.0
92,AT,Meat animals nec,2915590.9572212235
93,AT,Meat products nec,36194.85584123535
94,AT,"Medical, precision and optical instruments, watches and clocks (33)",46060.37107756707
95,AT,Membership organisation services n.e.c. (91),12581.17931798129
96,AT,Motor Gasoline,536963.8035764599
97,AT,"Motor vehicles, trailers and semi-trailers (34)",3258.199593789567
98,AT,N-fertiliser,331035.08955608436
99,AT,Naphtha,538594.0426008231
100,AT,Natural Gas Liquids,2082567.4672678052
101,AT,"Natural gas and services related to natural gas extraction, excluding surveying",2112534.362038017
102,AT,Nickel ores and concentrates,0.0
103,AT,Non Secondary Products,91186.39943213956
104,AT,Non-specified Petroleum Products,668637.885705953
105,AT,Nuclear fuel,17750645.237330712
106,AT,Office machinery and computers (30),96914.54501256636
107,AT,Oil seeds,1303553.6512284812
108,AT,Oil/hazardous waste for treatment: incineration,263767.5184958118
109,AT,Other Bituminous Coal,108539.53027240773
110,AT,Other Hydrocarbons,0.0
111,AT,Other Liquid Biofuels,226693.73492023547
112,AT,Other business services (74),35011.351443204025
113,AT,Other land transportation services,27086.8628568985
114,AT,Other non-ferrous metal ores and concentrates,58161.49666378102
115,AT,Other non-ferrous metal products,32262.129443093505
116,AT,Other non-metallic mineral products,566229.3263816831
117,AT,Other services (93),13915.040888831549
118,AT,Other transport equipment (35),5351.204254856911
119,AT,Other waste for treatment: waste water treatment,4145022.6553320116
120,AT,Oxygen Steel Furnace Gas,57662.110160774835
121,AT,P- and other fertiliser,795043.7139051297
122,AT,Paddy rice,0.0
123,AT,Paper and paper products,169139.6580623973
124,AT,Paper and wood waste for treatment: composting and land application,375419.4792211974
125,AT,Paper for treatment: landfill,16186324.814561881
126,AT,Paper waste for treatment: biogasification and land application,143480.47907918392
127,AT,Paper waste for treatment: incineration,83351.35709277408
128,AT,Paraffin Waxes,14149.619293436352
129,AT,Patent Fuel,0.29147074867700296
130,AT,Peat,20384881.19870664
131,AT,Petroleum Coke,536672.3189001066
132,AT,Pigs,447469.1164391855
133,AT,Plant-based fibers,348140.37796926376
134,AT,Plastic waste for treatment: incineration,497725.7958428686
135,AT,Plastic waste for treatment: landfill,3006624.68841323
136,AT,"Plastics, basic",190226.68199333936
137,AT,Post and telecommunication services (64),3615.322534101508
138,AT,Poultry,503805.20004949655
139,AT,Precious metal ores and concentrates,108513.73661320771
140,AT,Precious metals,37422.578677526784
141,AT,Printed matter and recorded media (22),124049.18506033716
142,AT,Private households with employed persons (95),4766.857587331813
143,AT,Processed rice,5176533.43627513
144,AT,"Products of forestry, logging and related services (02)",308853.28404246643
145,AT,Products of meat cattle,57894.25253959526
146,AT,Products of meat pigs,49870.12994715227
147,AT,Products of meat poultry,72662.29353810236
148,AT,Public administration and defence services; compulsory social security services (75),6290.109949247614
149,AT,Pulp,124563.14412748288
150,AT,"Radio, television and communication equipment and apparatus (32)",20807.43266224866
151,AT,Railway transportation services,129485.85991265453
152,AT,Raw milk,2682778.206468119
153,AT,Real estate services (70),12856.710129339392
154,AT,"Recreational, cultural and sporting services (92)",5294.014293370077
155,AT,Refinery Feedstocks,536809.5654381183
156,AT,Refinery Gas,538856.1792488144
157,AT,Renting services of machinery and equipment without operator and of personal and household goods (71),28459.681501580948
158,AT,Research and development services (73),17306.259507518796
159,AT,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",115578.97793639614
160,AT,Retail trade services of motor fuel,122411.87295717091
161,AT,Rubber and plastic products (25),17490.098984745655
162,AT,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",8748.097300012047
163,AT,Sand and clay,1156217.7874417324
164,AT,Sea and coastal water transportation services,6571243.989678954
165,AT,Secondary Products,65356.81378684619
166,AT,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",0.0
167,AT,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",0.0
168,AT,"Secondary copper for treatment, Re-processing of secondary copper into new copper",0.0
169,AT,"Secondary glass for treatment, Re-processing of secondary glass into new glass",0.0
170,AT,"Secondary lead for treatment, Re-processing of secondary lead into new lead",0.0
171,AT,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",0.0
172,AT,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",0.0
173,AT,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",0.0
174,AT,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",0.0
175,AT,Secondary raw materials,65356.81378684619
176,AT,"Secondary steel for treatment, Re-processing of secondary steel into new steel",0.0
177,AT,Semiconductivity Downstream Products,36444.53886911996
178,AT,Semiconductivity Related Products,36794.153561936146
179,AT,Semiconductivity Upstream Products,48591.567978367995
180,AT,Services auxiliary to financial intermediation (67),2294.733802396438
181,AT,Sewage sludge for treatment: biogasification and land application,62966.72289518014
182,AT,Steam and hot water supply services,2322788.8335874053
183,AT,Stone,1601565.4827159126
184,AT,Sub-Bituminous Coal,108513.73296682008
185,AT,Sugar,86024.57147864923
186,AT,"Sugar cane, sugar beet",1636396.6332664513
187,AT,Supporting and auxiliary transport services; travel agency services (63),31336.259179038003
188,AT,Textiles (17),36751.02814864987
189,AT,Textiles waste for treatment: incineration,581409.0830824111
190,AT,Textiles waste for treatment: landfill,7322697.444979075
191,AT,Tobacco products (16),101825.40426863213
192,AT,Transmission services of electricity,39735.778906563035
193,AT,Transportation services via pipelines,784760.7337784958
194,AT,Uranium and thorium ores (12),0.0
195,AT,"Vegetables, fruit, nuts",184936.98408928665
196,AT,Wearing apparel; furs (18),24666.856913075564
197,AT,Wheat,1651840.7861337513
198,AT,White Spirit & SBP,536527.2904310736
199,AT,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",47176.09068657929
200,AT,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),51014.69170726772
201,AT,"Wood material for treatment, Re-processing of secondary wood material into new wood material",0.0
202,AT,Wood waste for treatment: incineration,85598.36023450387
203,AT,Wood waste for treatment: landfill,4998702.001096944
204,AT,"Wool, silk-worm cocoons",67374.59873159611
205,AT,products of Vegetable oils and fats,61779.03323802873
206,AU,Additives/Blending Components,280179.2833539808
207,AU,Air transport services (62),1368332.1700951278
208,AU,All Products,292724.52419657743
209,AU,Aluminium and aluminium products,388646.5849792304
210,AU,Aluminium ores and concentrates,713114.0819811055
211,AU,Animal products nec,341254.3057048293
212,AU,Anthracite,1497305.3865629926
213,AU,"Ash for treatment, Re-processing of ash into clinker",0.0
214,AU,Aviation Gasoline,135668.01862667882
215,AU,BKB/Peat Briquettes,1497305.3772417835
216,AU,Basic iron and steel and of ferro-alloys and first products thereof,140341.11689219245
217,AU,Beverages,26938.940118229755
218,AU,Biodiesels,233522.56194920163
219,AU,Biogas,1800206.1081049317
220,AU,Biogasoline,256538.7898677272
221,AU,Bitumen,143320.1285616794
222,AU,Blast Furnace Gas,1800206.1110953346
223,AU,"Bottles for treatment, Recycling of bottles by direct reuse",0.0
224,AU,"Bricks, tiles and construction products, in baked clay",514313.65780125087
225,AU,Cattle,9252573.65591716
226,AU,"Cement, lime and plaster",729683.0964477459
227,AU,Ceramic goods,667918.2938273927
228,AU,Cereal grains nec,715888.0582400059
229,AU,Charcoal,0.0
230,AU,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",66122.62669015673
231,AU,Chemicals nec,204883.08799242252
232,AU,Coal Tar,2773990.08912608
233,AU,Coke Oven Coke,4779443.949574889
234,AU,Coke oven gas,1800206.1127837826
235,AU,Coking Coal,1497305.3749379239
236,AU,"Collected and purified water, distribution services of water (41)",2139.1044484903014
237,AU,Computer and related services (72),15385.862827443334
238,AU,Construction work (45),77316.87056350324
239,AU,Copper ores and concentrates,34269.05401158377
240,AU,Copper products,139530.88343685574
241,AU,Crops nec,113283.49108790216
242,AU,"Crude petroleum and services related to crude oil extraction, excluding surveying",790392.3568310159
243,AU,Dairy products,94927.52463298794
244,AU,Distribution and trade services of electricity,734.2528970445356
245,AU,Distribution services of gaseous fuels through mains,1800206.111099596
246,AU,Education services (80),2828.4600201520543
247,AU,Electrical machinery and apparatus n.e.c. (31),2389.4772041675337
248,AU,Electricity by Geothermal,232250.6606545451
249,AU,Electricity by biomass and waste,5579276.020794931
250,AU,Electricity by coal,9649182.690007184
251,AU,Electricity by gas,9438336.8513172
252,AU,Electricity by hydro,15181.30526435003
253,AU,Electricity by nuclear,133669.57176472055
254,AU,Electricity by petroleum and other oil derivatives,4838039.927524859
255,AU,Electricity by solar photovoltaic,21889.644694467614
256,AU,Electricity by solar thermal,8709.225100343083
257,AU,"Electricity by tide, wave, ocean",268230.1557136567
258,AU,Electricity by wind,141270.8318259422
259,AU,Electricity nec,11916.826814608068
260,AU,Ethane,181225.6655958898
261,AU,Extra-territorial organizations and bodies,0.0
262,AU,"Fabricated metal products, except machinery and equipment (28)",7637.161441987793
263,AU,"Financial intermediation services, except insurance and pension funding services (65)",3210.820227172377
264,AU,Fish and other fishing products; services incidental of fishing (05),2665.740980852753
265,AU,Fish products,952001.0375402219
266,AU,Food products nec,57097.66018334777
267,AU,Food waste for treatment: biogasification and land application,6903.092691448468
268,AU,Food waste for treatment: composting and land application,16232.990340694512
269,AU,Food waste for treatment: incineration,0.0
270,AU,Food waste for treatment: landfill,31957587.03045082
271,AU,Food waste for treatment: waste water treatment,17245.20826674812
272,AU,Foundry work services,80880.0861973632
273,AU,Furniture; other manufactured goods n.e.c. (36),27769.599002748757
274,AU,Gas Coke,0.0
275,AU,Gas Works Gas,1800206.1091862533
276,AU,Gas/Diesel Oil,153797.50386563808
277,AU,Gasoline Type Jet Fuel,0.0
278,AU,Glass and glass products,1390462.937783447
279,AU,Health and social work services (85),3980.662968195852
280,AU,Heavy Fuel Oil,166856.71608679605
281,AU,Hotel and restaurant services (55),88003.13213934282
282,AU,Inert/metal/hazardous waste for treatment: landfill,36019.852027102745
283,AU,Inland water transportation services,8283684.847073429
284,AU,"Insurance and pension funding services, except compulsory social security services (66)",3869.7386300356397
285,AU,Intert/metal waste for treatment: incineration,0.0
286,AU,Iron ores,164023.2096254491
287,AU,Kerosene,184520.73542241447
288,AU,Kerosene Type Jet Fuel,149235.84443890318
289,AU,"Lead, zinc and tin and products thereof",204988.5016869976
290,AU,"Lead, zinc and tin ores and concentrates",30250.40351917779
291,AU,Leather and leather products (19),17059.763633781964
292,AU,Lignite/Brown Coal,1497305.3752005831
293,AU,Liquefied Petroleum Gases (LPG),152513.45050071573
294,AU,Lubricants,1567.5236984686505
295,AU,Machinery and equipment n.e.c. (29),20861.25710020087
296,AU,Manure (biogas treatment),0.0
297,AU,Manure (conventional treatment),0.0
298,AU,Meat animals nec,1971557.5708290215
299,AU,Meat products nec,78311.09693072263
300,AU,"Medical, precision and optical instruments, watches and clocks (33)",100295.4146807718
301,AU,Membership organisation services n.e.c. (91),2721.6065620693876
302,AU,Motor Gasoline,152474.63013618483
303,AU,"Motor vehicles, trailers and semi-trailers (34)",6397.406941721948
304,AU,N-fertiliser,64285.167482001765
305,AU,Naphtha,175038.55566967628
306,AU,Natural Gas Liquids,1995767.0548005968
307,AU,"Natural gas and services related to natural gas extraction, excluding surveying",1995767.0547967711
308,AU,Nickel ores and concentrates,9322.875573857365
309,AU,Non Secondary Products,291511.3135226125
310,AU,Non-specified Petroleum Products,156759.50440784005
311,AU,Nuclear fuel,228785.7636790175
312,AU,Office machinery and computers (30),92563.11258065738
313,AU,Oil seeds,369865.99262761284
314,AU,Oil/hazardous waste for treatment: incineration,0.0
315,AU,Other Bituminous Coal,1497305.374427849
316,AU,Other Hydrocarbons,0.0
317,AU,Other Liquid Biofuels,0.0
318,AU,Other business services (74),55767.947415698
319,AU,Other land transportation services,55414.28185067737
320,AU,Other non-ferrous metal ores and concentrates,104978.44616177451
321,AU,Other non-ferrous metal products,207228.6668962284
322,AU,Other non-metallic mineral products,225165.36887913576
323,AU,Other services (93),3294.5651989041994
324,AU,Other transport equipment (35),207721.67831520038
325,AU,Other waste for treatment: waste water treatment,861561.7696967066
326,AU,Oxygen Steel Furnace Gas,0.0
327,AU,P- and other fertiliser,183466.51245537883
328,AU,Paddy rice,3779785.700961098
329,AU,Paper and paper products,71410.37347647692
330,AU,Paper and wood waste for treatment: composting and land application,37345.446121327484
331,AU,Paper for treatment: landfill,27479657.098481387
332,AU,Paper waste for treatment: biogasification and land application,6052.80066385552
333,AU,Paper waste for treatment: incineration,0.0
334,AU,Paraffin Waxes,167640.1394483397
335,AU,Patent Fuel,0.0
336,AU,Peat,0.0
337,AU,Petroleum Coke,184876.7132245743
338,AU,Pigs,519279.05770897097
339,AU,Plant-based fibers,431078.53647131793
340,AU,Plastic waste for treatment: incineration,0.0
341,AU,Plastic waste for treatment: landfill,2351413.149191063
342,AU,"Plastics, basic",147322.91649711126
343,AU,Post and telecommunication services (64),17243.69997788392
344,AU,Poultry,1453024.9170010607
345,AU,Precious metal ores and concentrates,13879.820797459315
346,AU,Precious metals,205103.145591
347,AU,Printed matter and recorded media (22),20857.640605264405
348,AU,Private households with employed persons (95),3331.24778461364
349,AU,Processed rice,64688.95513288792
350,AU,"Products of forestry, logging and related services (02)",117079.35711693
351,AU,Products of meat cattle,72018.15175200511
352,AU,Products of meat pigs,97411.04123753731
353,AU,Products of meat poultry,201871.2132458436
354,AU,Public administration and defence services; compulsory social security services (75),6823.311680380134
355,AU,Pulp,918113.5144280333
356,AU,"Radio, television and communication equipment and apparatus (32)",339348.24820546753
357,AU,Railway transportation services,200258.89146909688
358,AU,Raw milk,3477996.4910731595
359,AU,Real estate services (70),28783.7383628071
360,AU,"Recreational, cultural and sporting services (92)",2343.17756374395
361,AU,Refinery Feedstocks,160664.01852534988
362,AU,Refinery Gas,133686.09910747438
363,AU,Renting services of machinery and equipment without operator and of personal and household goods (71),71241.68414333007
364,AU,Research and development services (73),102989.58771389618
365,AU,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",9262.893817954284
366,AU,Retail trade services of motor fuel,19911.7657791441
367,AU,Rubber and plastic products (25),748.6427677720044
368,AU,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",3624.495607239747
369,AU,Sand and clay,473799.02391225885
370,AU,Sea and coastal water transportation services,571290.5003825439
371,AU,Secondary Products,6130357.665201498
372,AU,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",0.0
373,AU,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",0.0
374,AU,"Secondary copper for treatment, Re-processing of secondary copper into new copper",0.0
375,AU,"Secondary glass for treatment, Re-processing of secondary glass into new glass",0.0
376,AU,"Secondary lead for treatment, Re-processing of secondary lead into new lead",0.0
377,AU,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",0.0
378,AU,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",0.0
379,AU,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",0.0
380,AU,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",0.0
381,AU,Secondary raw materials,6130357.665201498
382,AU,"Secondary steel for treatment, Re-processing of secondary steel into new steel",0.0
383,AU,Semiconductivity Downstream Products,75373.87662564879
384,AU,Semiconductivity Related Products,106873.71072243724
385,AU,Semiconductivity Upstream Products,167379.73364311797
386,AU,Services auxiliary to financial intermediation (67),3940.6380912763407
387,AU,Sewage sludge for treatment: biogasification and land application,5940.020909249175
388,AU,Steam and hot water supply services,0.0
389,AU,Stone,173147.47879514034
390,AU,Sub-Bituminous Coal,1497305.3742938715
391,AU,Sugar,13112.873449479679
392,AU,"Sugar cane, sugar beet",653733.5486121834
393,AU,Supporting and auxiliary transport services; travel agency services (63),16239.064355917166
394,AU,Textiles (17),45248.80744753974
395,AU,Textiles waste for treatment: incineration,0.0
396,AU,Textiles waste for treatment: landfill,6827694.0384731535
397,AU,Tobacco products (16),24009.178773485502
398,AU,Transmission services of electricity,181.8384409172661
399,AU,Transportation services via pipelines,701582.312657868
400,AU,Uranium and thorium ores (12),95938.78697363312
401,AU,"Vegetables, fruit, nuts",576472.2295681927
402,AU,Wearing apparel; furs (18),68349.15818508505
403,AU,Wheat,1627471.9977431037
404,AU,White Spirit & SBP,153531.57843723882
405,AU,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",5667.764357785132
406,AU,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),24520.64212904433
407,AU,"Wood material for treatment, Re-processing of secondary wood material into new wood material",0.0
408,AU,Wood waste for treatment: incineration,0.0
409,AU,Wood waste for treatment: landfill,2680302.748728423
410,AU,"Wool, silk-worm cocoons",35005724.65588501
411,AU,products of Vegetable oils and fats,3756.5433102925895
412,BE,Additives/Blending Components,351562.87408709415
413,BE,Air transport services (62),451865.7910248092
414,BE,All Products,98501.49656748874
415,BE,Aluminium and aluminium products,24947.925423233733
416,BE,Aluminium ores and concentrates,15342.539383533885
417,BE,Animal products nec,2201490.897037175
418,BE,Anthracite,3353696760989999.5
419,BE,"Ash for treatment, Re-processing of ash into clinker",0.0
420,BE,Aviation Gasoline,11970461.703759236
421,BE,BKB/Peat Briquettes,491671587753999.94
422,BE,Basic iron and steel and of ferro-alloys and first products thereof,410472.7113762446
423,BE,Beverages,57320.53159498672
424,BE,Biodiesels,339301.20089900703
425,BE,Biogas,973859.3684602566
426,BE,Biogasoline,3807811.3704939545
427,BE,Bitumen,243562.6256076563
428,BE,Blast Furnace Gas,571019.0773671444
429,BE,"Bottles for treatment, Recycling of bottles by direct reuse",0.0
430,BE,"Bricks, tiles and construction products, in baked clay",380439.8352525372
431,BE,Cattle,4068232.4864586373
432,BE,"Cement, lime and plaster",1111148.0686430694
433,BE,Ceramic goods,683682.0238563846
434,BE,Cereal grains nec,2697700.567729971
435,BE,Charcoal,84485.57944204683
436,BE,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",468665.0678531878
437,BE,Chemicals nec,307116.09911226097
438,BE,Coal Tar,459714.7891372562
439,BE,Coke Oven Coke,1699392.7805501458
440,BE,Coke oven gas,486828.2000336081
441,BE,Coking Coal,3110627.2949755397
442,BE,"Collected and purified water, distribution services of water (41)",38949.08306503279
443,BE,Computer and related services (72),37693.05209030902
444,BE,Construction work (45),7819.26850359579
445,BE,Copper ores and concentrates,22063.65749319873
446,BE,Copper products,13572.73569383196
447,BE,Crops nec,305542.6114288815
448,BE,"Crude petroleum and services related to crude oil extraction, excluding surveying",2.1097152692299999e+18
449,BE,Dairy products,67493.30114191666
450,BE,Distribution and trade services of electricity,58720.28274046269
451,BE,Distribution services of gaseous fuels through mains,619800.955368327
452,BE,Education services (80),11797.9004537218
453,BE,Electrical machinery and apparatus n.e.c. (31),50801.32988855164
454,BE,Electricity by Geothermal,1440734.9120076143
455,BE,Electricity by biomass and waste,2568158.8522674227
456,BE,Electricity by coal,4258505.695290356
457,BE,Electricity by gas,2888901.8332483317
458,BE,Electricity by hydro,565593.2721873479
459,BE,Electricity by nuclear,10111.738582348877
460,BE,Electricity by petroleum and other oil derivatives,461112.53575968783
461,BE,Electricity by solar photovoltaic,378948.7394934762
462,BE,Electricity by solar thermal,533404.1165071008
463,BE,"Electricity by tide, wave, ocean",13619474.121142944
464,BE,Electricity by wind,24963501.21071312
465,BE,Electricity nec,464808.62838090496
466,BE,Ethane,2899808.0123650054
467,BE,Extra-territorial organizations and bodies,0.0
468,BE,"Fabricated metal products, except machinery and equipment (28)",28414.57481743829
469,BE,"Financial intermediation services, except insurance and pension funding services (65)",7896.933367928521
470,BE,Fish and other fishing products; services incidental of fishing (05),425846.03485206567
471,BE,Fish products,69432.63254373243
472,BE,Food products nec,61362.360012295605
473,BE,Food waste for treatment: biogasification and land application,23741.54372800021
474,BE,Food waste for treatment: composting and land application,58564.98949115782
475,BE,Food waste for treatment: incineration,38149.568372091824
476,BE,Food waste for treatment: landfill,7152243.879626009
477,BE,Food waste for treatment: waste water treatment,473621.6108362988
478,BE,Foundry work services,265433.42304262513
479,BE,Furniture; other manufactured goods n.e.c. (36),119640.5992527569
480,BE,Gas Coke,13648013309300.0
481,BE,Gas Works Gas,9256764.391046949
482,BE,Gas/Diesel Oil,269190.0821415113
483,BE,Gasoline Type Jet Fuel,21814585524.945015
484,BE,Glass and glass products,753597.5415127281
485,BE,Health and social work services (85),14564.330602615255
486,BE,Heavy Fuel Oil,296275.54881615617
487,BE,Hotel and restaurant services (55),8845.756308600956
488,BE,Inert/metal/hazardous waste for treatment: landfill,27220.77067125392
489,BE,Inland water transportation services,481840.29297727643
490,BE,"Insurance and pension funding services, except compulsory social security services (66)",6579.391771957778
491,BE,Intert/metal waste for treatment: incineration,109730.71773531543
492,BE,Iron ores,107784.9953220196
493,BE,Kerosene,1345557.8436395163
494,BE,Kerosene Type Jet Fuel,279704.23880893184
495,BE,"Lead, zinc and tin and products thereof",109268.41804618752
496,BE,"Lead, zinc and tin ores and concentrates",48876.39308111569
497,BE,Leather and leather products (19),15021.052613350303
498,BE,Lignite/Brown Coal,2177047.7587200184
499,BE,Liquefied Petroleum Gases (LPG),637085.0504298819
500,BE,Lubricants,1276510.3760045867
501,BE,Machinery and equipment n.e.c. (29),15343.946229917236
502,BE,Manure (biogas treatment),0.0
503,BE,Manure (conventional treatment),0.0
504,BE,Meat animals nec,2576766.8051560502
505,BE,Meat products nec,53766.55123209869
506,BE,"Medical, precision and optical instruments, watches and clocks (33)",92775.0223568971
507,BE,Membership organisation services n.e.c. (91),13324.233033625942
508,BE,Motor Gasoline,273824.0943439917
509,BE,"Motor vehicles, trailers and semi-trailers (34)",11973.267674669572
510,BE,N-fertiliser,196305.8905043026
511,BE,Naphtha,351199.8221809252
512,BE,Natural Gas Liquids,4.00058318119e+17
513,BE,"Natural gas and services related to natural gas extraction, excluding surveying",1.2123695721300001e+18
514,BE,Nickel ores and concentrates,38451.80466780043
515,BE,Non Secondary Products,98283.86054872054
516,BE,Non-specified Petroleum Products,207195.28461665913
517,BE,Nuclear fuel,140137.6467809314
518,BE,Office machinery and computers (30),47055.51465391087
519,BE,Oil seeds,13817922.677155275
520,BE,Oil/hazardous waste for treatment: incineration,91620.16205325468
521,BE,Other Bituminous Coal,2683318.5560073005
522,BE,Other Hydrocarbons,129457049308999.98
523,BE,Other Liquid Biofuels,343992.4861098917
524,BE,Other business services (74),18576.24780181741
525,BE,Other land transportation services,16350.25129379374
526,BE,Other non-ferrous metal ores and concentrates,47821.6316048758
527,BE,Other non-ferrous metal products,13559.110176361939
528,BE,Other non-metallic mineral products,275560.4229643991
529,BE,Other services (93),20670.1817711444
530,BE,Other transport equipment (35),350174.89482351334
531,BE,Other waste for treatment: waste water treatment,512911.3978923164
532,BE,Oxygen Steel Furnace Gas,3597606.241696737
533,BE,P- and other fertiliser,634915.9104181189
534,BE,Paddy rice,530495.9873732212
535,BE,Paper and paper products,63146.22051585496
536,BE,Paper and wood waste for treatment: composting and land application,9466.616180886862
537,BE,Paper for treatment: landfill,1712535.826001482
538,BE,Paper waste for treatment: biogasification and land application,206311.14102815176
539,BE,Paper waste for treatment: incineration,33335.19525312979
